identifier1	identifier2	annotator	judgment	comment	lemma
1918-1990_полоса_3494-15	1992-2016_полоса_3495-15	0	1		полоса
1918-1990_полоса_3518-15	1992-2016_полоса_3519-15	0	1		полоса
1918-1990_полоса_3516-15	1992-2016_полоса_3517-15	0	4		полоса
1918-1990_полоса_3506-15	1992-2016_полоса_3507-15	0	1		полоса
1918-1990_полоса_3532-15	1992-2016_полоса_3533-15	0	1		полоса
1918-1990_полоса_3508-15	1992-2016_полоса_3509-15	0	2		полоса
1918-1990_полоса_3542-15	1992-2016_полоса_3543-15	0	1		полоса
1918-1990_полоса_3536-15	1992-2016_полоса_3537-15	0	1		полоса
1918-1990_полоса_3510-15	1992-2016_полоса_3511-15	0	1		полоса
1918-1990_полоса_3552-15	1992-2016_полоса_3553-15	0	1		полоса
1918-1990_полоса_3514-15	1992-2016_полоса_3515-15	0	2		полоса
1918-1990_полоса_3550-15	1992-2016_полоса_3551-15	0	1		полоса
1918-1990_полоса_3548-15	1992-2016_полоса_3549-15	0	3		полоса
1918-1990_полоса_3530-15	1992-2016_полоса_3531-15	0	1		полоса
1918-1990_полоса_3546-15	1992-2016_полоса_3547-15	0	1		полоса
1918-1990_полоса_3512-15	1992-2016_полоса_3513-15	0	1		полоса
1918-1990_полоса_3528-15	1992-2016_полоса_3529-15	0	2		полоса
1918-1990_полоса_3534-15	1992-2016_полоса_3535-15	0	1		полоса
1918-1990_полоса_3538-15	1992-2016_полоса_3539-15	0	1		полоса
1918-1990_полоса_3498-15	1992-2016_полоса_3499-15	0	1		полоса
1918-1990_полоса_3496-15	1992-2016_полоса_3497-15	0	1		полоса
1918-1990_полоса_3500-15	1992-2016_полоса_3501-15	0	4		полоса
1918-1990_полоса_3520-15	1992-2016_полоса_3521-15	0	1		полоса
1918-1990_полоса_3502-15	1992-2016_полоса_3503-15	0	3		полоса
1918-1990_полоса_3504-15	1992-2016_полоса_3505-15	0	4		полоса
1918-1990_полоса_3522-15	1992-2016_полоса_3523-15	0	1		полоса
1918-1990_полоса_3544-15	1992-2016_полоса_3545-15	0	1		полоса
1918-1990_полоса_3526-15	1992-2016_полоса_3527-15	0	1		полоса
1918-1990_полоса_3524-15	1992-2016_полоса_3525-15	0	1		полоса
1918-1990_полоса_3540-15	1992-2016_полоса_3541-15	0	1		полоса
1918-1990_полоса_3522-15	1992-2016_полоса_3523-15	1	1		полоса
1918-1990_полоса_3504-15	1992-2016_полоса_3505-15	1	4		полоса
1918-1990_полоса_3494-15	1992-2016_полоса_3495-15	1	1		полоса
1918-1990_полоса_3524-15	1992-2016_полоса_3525-15	1	1		полоса
1918-1990_полоса_3528-15	1992-2016_полоса_3529-15	1	1		полоса
1918-1990_полоса_3514-15	1992-2016_полоса_3515-15	1	1		полоса
1918-1990_полоса_3518-15	1992-2016_полоса_3519-15	1	2		полоса
1918-1990_полоса_3506-15	1992-2016_полоса_3507-15	1	1		полоса
1918-1990_полоса_3496-15	1992-2016_полоса_3497-15	1	1		полоса
1918-1990_полоса_3542-15	1992-2016_полоса_3543-15	1	1		полоса
1918-1990_полоса_3526-15	1992-2016_полоса_3527-15	1	1		полоса
1918-1990_полоса_3520-15	1992-2016_полоса_3521-15	1	1		полоса
1918-1990_полоса_3508-15	1992-2016_полоса_3509-15	1	2		полоса
1918-1990_полоса_3516-15	1992-2016_полоса_3517-15	1	4		полоса
1918-1990_полоса_3510-15	1992-2016_полоса_3511-15	1	1		полоса
1918-1990_полоса_3544-15	1992-2016_полоса_3545-15	1	1		полоса
1918-1990_полоса_3534-15	1992-2016_полоса_3535-15	1	1		полоса
1918-1990_полоса_3538-15	1992-2016_полоса_3539-15	1	1		полоса
1918-1990_полоса_3540-15	1992-2016_полоса_3541-15	1	1		полоса
1918-1990_полоса_3532-15	1992-2016_полоса_3533-15	1	1		полоса
1918-1990_полоса_3512-15	1992-2016_полоса_3513-15	1	1		полоса
1918-1990_полоса_3530-15	1992-2016_полоса_3531-15	1	2		полоса
1918-1990_полоса_3536-15	1992-2016_полоса_3537-15	1	2		полоса
1918-1990_полоса_3552-15	1992-2016_полоса_3553-15	1	1		полоса
1918-1990_полоса_3502-15	1992-2016_полоса_3503-15	1	1		полоса
1918-1990_полоса_3550-15	1992-2016_полоса_3551-15	1	1		полоса
1918-1990_полоса_3548-15	1992-2016_полоса_3549-15	1	3		полоса
1918-1990_полоса_3498-15	1992-2016_полоса_3499-15	1	1		полоса
1918-1990_полоса_3546-15	1992-2016_полоса_3547-15	1	1		полоса
1918-1990_полоса_3500-15	1992-2016_полоса_3501-15	1	3		полоса
1918-1990_полоса_3516-15	1992-2016_полоса_3517-15	2	1		полоса
1918-1990_полоса_3518-15	1992-2016_полоса_3519-15	2	3		полоса
1918-1990_полоса_3500-15	1992-2016_полоса_3501-15	2	3		полоса
1918-1990_полоса_3520-15	1992-2016_полоса_3521-15	2	1		полоса
1918-1990_полоса_3498-15	1992-2016_полоса_3499-15	2	2		полоса
1918-1990_полоса_3496-15	1992-2016_полоса_3497-15	2	1		полоса
1918-1990_полоса_3504-15	1992-2016_полоса_3505-15	2	3		полоса
1918-1990_полоса_3522-15	1992-2016_полоса_3523-15	2	1		полоса
1918-1990_полоса_3538-15	1992-2016_полоса_3539-15	2	1		полоса
1918-1990_полоса_3524-15	1992-2016_полоса_3525-15	2	1		полоса
1918-1990_полоса_3536-15	1992-2016_полоса_3537-15	2	1		полоса
1918-1990_полоса_3544-15	1992-2016_полоса_3545-15	2	1		полоса
1918-1990_полоса_3534-15	1992-2016_полоса_3535-15	2	2		полоса
1918-1990_полоса_3546-15	1992-2016_полоса_3547-15	2	1		полоса
1918-1990_полоса_3514-15	1992-2016_полоса_3515-15	2	4		полоса
1918-1990_полоса_3548-15	1992-2016_полоса_3549-15	2	2		полоса
1918-1990_полоса_3512-15	1992-2016_полоса_3513-15	2	1		полоса
1918-1990_полоса_3550-15	1992-2016_полоса_3551-15	2	4		полоса
1918-1990_полоса_3510-15	1992-2016_полоса_3511-15	2	1		полоса
1918-1990_полоса_3552-15	1992-2016_полоса_3553-15	2	1		полоса
1918-1990_полоса_3542-15	1992-2016_полоса_3543-15	2	1		полоса
1918-1990_полоса_3508-15	1992-2016_полоса_3509-15	2	1		полоса
1918-1990_полоса_3540-15	1992-2016_полоса_3541-15	2	1		полоса
1918-1990_полоса_3506-15	1992-2016_полоса_3507-15	2	1		полоса
1918-1990_полоса_3530-15	1992-2016_полоса_3531-15	2	1		полоса
1918-1990_полоса_3532-15	1992-2016_полоса_3533-15	2	1		полоса
