lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6430		Очерки (Марксист и пр.), Великий враг (охотничий рассказ), Мой юбилей (охотничий рассказ), Рябчики (детский рассказ, начало весны).	63:69	0:131	6430	rushifteval	ru
юбилей	NOUN	1992	1992-2016	1992-2016_юбилей_6431		"И хотя ежу понятно, что после юбилея начнутся расследования, однако жадность, привычка и извечная надежда на ""авось"" сильнее инстинкта самосохранения."	30:36	0:150	6431	rushifteval	ru
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6432		В канун столетнего юбилея нашего вождя и учителя, нашего родного Ильича мы вновь и вновь обращаем свои мысли и чувства к созданной им Коммунистической партии.	19:25	0:158	6432	rushifteval	ru
юбилей	NOUN	1992	1992-2016	1992-2016_юбилей_6433		Мы организуем новогоднее мероприятие любого уровня, А ТАКЖЕ:- концертные программы для КОРПОРАТИВНЫХ ПРАЗДНИКОВ, презентаций, выставок, юбилеев, торжеств и других знаменательных событий.	136:143	0:186	6433	rushifteval	ru
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6434		В день славного юбилея, Василий Андреевич, желаем Вам долгих лет жизни, доброго здоровья и дальнейших успехов в труде на благо Родины.	16:22	0:134	6434	rushifteval	ru
юбилей	NOUN	1992	1992-2016	1992-2016_юбилей_6435		В день Вашего рождения, который увенчивается Вашим 75-летним юбилеем, все мы. можем воочию убедиться в действенности и премудрости Божия Промысла о Вашем Высокопреосвященстве.	61:68	0:175	6435	rushifteval	ru
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6436		Сашка был приговорен судом к повешению, но по амнистии, последовавшей к Романовскому юбилею, наказание ему было смягчено до 20 лет каторжных работ.	85:91	0:147	6436	rushifteval	ru
юбилей	NOUN	1992	1992-2016	1992-2016_юбилей_6437		Да и к какому юбилею подарок она хотела мне сделать, если почти три года ежемесячно нехилые суммы вносила Вот с этой сберкнижкой я ее и выпроводил назад в славный город Саратов.	14:20	0:177	6437	rushifteval	ru
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6438		Два юбилея Музыкальная общественность столицы отметила юбилеи старейших советских композиторов -- профессоров Московской консерватории им. Чайковского А. Ф. Гедике и С. П. Василенко.	4:10	0:182	6438	rushifteval	ru
юбилей	NOUN	1992	1992-2016	1992-2016_юбилей_6439		Для господина Швайкина сеть GSM 900/1800 станет, видимо, настоящим подарком к 50-летнему юбилею, который он, кстати, отметит на этой неделе.	89:95	0:140	6439	rushifteval	ru
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6440		Я представляю себе так, что во время юбилея Покровский, которому я писал из Парижа, известил, что я не отказываюсь вернуться и не нарушаю моего ему данного обещания, когда он поручился, что я вернусь -- но Акад[емия] ставит меня в такое положение, что я не могу это сделать, т[ак] к[ак] оно требует немедленного приезда до сдачи в конце 1925 -- начале 1926 (г.) моего отчета Fondation L. Rosenthal.	37:43	0:398	6440	rushifteval	ru
юбилей	NOUN	1992	1992-2016	1992-2016_юбилей_6441		В рамках губернаторской программы, приуроченной к 80-летнему юбилею края, к 2017 году планируется ввести в эксплуатацию 80 объектов социальной сферы.	61:67	0:149	6441	rushifteval	ru
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6442		К этому юбилею Советской власти труженики предприятия дали по валу более чем на полмиллиона рублей сверхплановой продукции.	8:14	0:123	6442	rushifteval	ru
юбилей	NOUN	1992	1992-2016	1992-2016_юбилей_6443		Знаменитые Захаровы из одного театра В дни юбилея главный режиссер Ленкома встретился с дочерью Первый и последний монолог режиссера М. Захарова о серьге в ухе и других чертах молодого поколения: Когда я наблюдаю за дочерью, а особенно -- за студентами Российской академии театрального искусства, где веду режиссерскую мастерскую, я ощущаю, насколько мы различны.	43:49	0:363	6443	rushifteval	ru
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6444		Пытаюсь тоже что-то написать о В.В. Вейдле в связи с его юбилеем.	57:64	0:65	6444	rushifteval	ru
юбилей	NOUN	1992	1992-2016	1992-2016_юбилей_6445		"Комплешову компенсирует его большой опыт работы на заводе (12 апреля грядёт аж ""золотой"" юбилей), навык общения с людьми."	89:95	0:121	6445	rushifteval	ru
юбилей	NOUN	1918	1918-1990	1918-1990_юбилей_6446		"Возник ""Фонд Нильса Бора"", заметно возросший позднее -- в дни его семидесятилетнего юбилея."	84:90	0:91	6446	rushifteval	ru
