lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2890		, совершенно основательно рассуждая, что если он будет бит кнутом, да еще с наложением клейм, то вряд ли тогда приведется ему получить какое-либо место по административной части.	76:86	0:178	2890	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2891		В сравнении с другими многолавками об-во отличается низким наложением на товары, выразившимся в 10,5% на себестоимость, превышение на 0,2% установленной нормы объясняется недостатком в ассортименте дефицитных товаров.	59:69	0:217	2891	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2892		"Приказали: о содержании настоящего предписания г. министра внутренних дел, дав знать всем здешней губернии градским и земским полицией и уездным стряпчим, строжайше подтвердить указами иметь наблюдение за явственным наложением на каторжных клейм при наказании их под опасением строгой ответственности по законам, а Рязанской врачебной управе предписано вменить всем подведомственным ей городовым и уездным врачам о правильном наложении на каторжных клейм""."	216:226	0:456	2892	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2893		"Как изготовить такой пластырь, из какого материала, какую придать ему форму, как действовать при его наложении на пробоину -- ответ на все эти вопросы Макаров дал в специально составленной им инструкции, подобной ""пожарному расписанию""."	102:111	0:236	2893	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2894		Священник села Батрац, Мензелинского уезда, Уфимской губ., Громов, подавший прошение о разрешении ему перехода в магометанство, заключен в монастырь с наложением на него строгой эпитимии.	151:161	0:187	2894	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2895		Оставалось завершить несколько дел: уволиться с работы и устроить небольшой прощальный приём; позвонить в отель в Париже, который мне рекомендовали как прекрасно расположенный и недорогой, и забронировать номер на десять дней; отнести в издательство Ричарду Мэреку половину окончательно написанной и переведённой рукописи; оформить в юридической конторе заявку на патент для нового метода наложения гипсовых повязок; снять гараж рядом с домом, потому что оставлять машину на улице было опасно -- украдут или сломают.	389:398	0:516	2895	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2896		Теперь же все сии пособия пресеклись, а сверх того, республиканские крейсеры разъезжают подле самых портов и перехватывают идущие в них и из них суда, отчего приходящие из Европы купцы стараются вознаградить потерю свою наложением на товары превысоких цен.	220:230	0:256	2896	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2897		Пилки помещают в полиэтиленовую трубку и замуровывают при наложении повязки.	58:67	0:76	2897	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2898		Цена такого позитива с рамою ныне доходит до 15 р. (позитив 5 р., рама 10 р.), но при массовом производстве цена, вероятно, понизится до 6 р., причем в отдельности позитив будет стоить 2 р., рама 4 р. 3. Цветные диапозитивы, полученные не раскрашиванием от руки, но путем наложения друг на друга цветных пленок по способу, изобретенному С. М. Прокудин-Горским.	272:281	0:360	2898	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2899		За два последние года в %% наложение составило: (цифры).	27:36	0:56	2899	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2900		31-го марта мною был подписан приказ о введении во всех частях гарнизонов судов чести для штаб- и обер-офицеров, причем права судов в отношении наложения наказаний были значительно расширены вплоть до разжалования в рядовые.	144:153	0:224	2900	rushifteval	ru
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2901		Непринятие мер по борьбе с сорняками после предупреждения, говорится в Указе, влечет за собой наложение штрафа, на виновных должностных лиц и граждан.	94:103	0:150	2901	rushifteval	ru
наложение	NOUN	1700	1700-1916	1700-1916_наложение_2902		Он должен быть составлен немедленно по наложении взыскания, в первую свободную для того минуту.	39:48	0:95	2902	rushifteval	ru
