identifier1	identifier2	annotator	judgment	comment	lemma
1918-1990_путь_4154-15	1992-2016_путь_4155-15	0	1		путь
1918-1990_путь_4198-15	1992-2016_путь_4199-15	0	1		путь
1918-1990_путь_4184-15	1992-2016_путь_4185-15	0	2		путь
1918-1990_путь_4206-15	1992-2016_путь_4207-15	0	4		путь
1918-1990_путь_4156-15	1992-2016_путь_4157-15	0	1		путь
1918-1990_путь_4208-15	1992-2016_путь_4209-15	0	3		путь
1918-1990_путь_4158-15	1992-2016_путь_4159-15	0	1		путь
1918-1990_путь_4210-15	1992-2016_путь_4211-15	0	1		путь
1918-1990_путь_4162-15	1992-2016_путь_4163-15	0	4		путь
1918-1990_путь_4212-15	1992-2016_путь_4213-15	0	1		путь
1918-1990_путь_4204-15	1992-2016_путь_4205-15	0	4		путь
1918-1990_путь_4164-15	1992-2016_путь_4165-15	0	1		путь
1918-1990_путь_4202-15	1992-2016_путь_4203-15	0	3		путь
1918-1990_путь_4166-15	1992-2016_путь_4167-15	0	4		путь
1918-1990_путь_4200-15	1992-2016_путь_4201-15	0	1		путь
1918-1990_путь_4182-15	1992-2016_путь_4183-15	0	3		путь
1918-1990_путь_4160-15	1992-2016_путь_4161-15	0	1		путь
1918-1990_путь_4168-15	1992-2016_путь_4169-15	0	2		путь
1918-1990_путь_4170-15	1992-2016_путь_4171-15	0	4		путь
1918-1990_путь_4186-15	1992-2016_путь_4187-15	0	1		путь
1918-1990_путь_4180-15	1992-2016_путь_4181-15	0	1		путь
1918-1990_путь_4196-15	1992-2016_путь_4197-15	0	1		путь
1918-1990_путь_4188-15	1992-2016_путь_4189-15	0	1		путь
1918-1990_путь_4178-15	1992-2016_путь_4179-15	0	2		путь
1918-1990_путь_4172-15	1992-2016_путь_4173-15	0	1		путь
1918-1990_путь_4190-15	1992-2016_путь_4191-15	0	1		путь
1918-1990_путь_4176-15	1992-2016_путь_4177-15	0	3		путь
1918-1990_путь_4194-15	1992-2016_путь_4195-15	0	4		путь
1918-1990_путь_4192-15	1992-2016_путь_4193-15	0	3		путь
1918-1990_путь_4174-15	1992-2016_путь_4175-15	0	4		путь
1918-1990_путь_4168-15	1992-2016_путь_4169-15	1	1		путь
1918-1990_путь_4170-15	1992-2016_путь_4171-15	1	2		путь
