lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
путь	NOUN	1918	1918-1990	1918-1990_путь_4206-15		Великанова, Орлов, Ковалев и многие, многие другие решили вопрос ответственности для себя, встав на путь активной и самоотверженной борьбы за права человека, за гласность.	100:104	0:171
путь	NOUN	1918	1918-1990	1918-1990_путь_4210-15		Миноносцы быстро шарили по всему порту, другая партия искала в море по пути эскадры, пока не дали знать с торгового парохода.	71:75	0:125
путь	NOUN	1918	1918-1990	1918-1990_путь_4208-15		Можно двигаться смело в дальнейший путь.	35:39	0:40
путь	NOUN	1918	1918-1990	1918-1990_путь_4198-15		Эта комиссия быстро закончила свою деятельность, потому что Добротько нащупал правильный путь и определил причину гибели лошадей.	89:93	0:129
путь	NOUN	1918	1918-1990	1918-1990_путь_4170-15		Каждое уклонение, хотя бы временное, от единого пути, может отдать нас во власть тьмы".	48:52	0:87
путь	NOUN	1918	1918-1990	1918-1990_путь_4154-15		Наш путь постепенно склонялся из СЗ в СВ и в то же время опускался на дно поперечной долины Улан-иргэ, той самой, в которой пониже мы ночевали в конце марта в передний наш путь в северную Гоби, в урочище Уха-обо, владения нашего друга Чимит Дорчжэ.	4:8	0:248
путь	NOUN	1918	1918-1990	1918-1990_путь_4156-15		Я приглядывался и прислушивался к заносчивым новичкам, стараясь разобраться -- истинная ли вера и убежденность движут этими твердокаменными "партийцами" Или в их поведении и высказываниях расчет, надежда на то, что дойдет же какими-то путями до Отца и Учителя, как пламенно горят любовью к нему сердца под лагерными бушлатами, как далеки они все от ропота и неколебимы в своей вере в правоту вождя и как ждут, когда он сочтет нужным шевельнуть мизинцем -- поманить, и они ринутся наперегонки восхвалять его и славить, служить ему -- Великодушному и Справедливому!	235:241	0:563
путь	NOUN	1918	1918-1990	1918-1990_путь_4158-15		Художественным организациям следует заняться учетом таких драматургов, наметить пути к более тесному содружеству театров с местными авторами и продвинуть лучшие их пьесы на сцены московских театров.	80:84	0:198
путь	NOUN	1918	1918-1990	1918-1990_путь_4160-15		Таким путем и вы также окажете эту большую услугу вашему искусству".	6:11	0:68
путь	NOUN	1918	1918-1990	1918-1990_путь_4162-15		На обратном пути в набитом трамвае залил супом брюки.	12:16	0:53
путь	NOUN	1918	1918-1990	1918-1990_путь_4164-15		На караванном пути я встретил гонца из Самарканда.	14:18	0:50
путь	NOUN	1918	1918-1990	1918-1990_путь_4182-15		И тут, на самой оживленной улице Нью-Йорка, где меня начали нагло преследовать, я понял, что пути обратно нет.	93:97	0:110
путь	NOUN	1918	1918-1990	1918-1990_путь_4166-15		От хозар, половцев, печенегов, татар, от полоняничной дани, которую платила крымскому хану еще Россия Екатерины Второй до постепеннаго и последовательнаго разгрома Россией величайших военных могуществ мира: татар, турок, шведов, Наполеона; от удельных князей, правивших по ханским полномочиям, до гигантской империи, которою вчера правили цари, а сегодня правит Сталин, -- весь этот путь был моим слушателям неизвестен совершенно.	383:387	0:430
путь	NOUN	1918	1918-1990	1918-1990_путь_4180-15		Пешком до Петровского сквера (путь к моему дому).	30:34	0:49
путь	NOUN	1918	1918-1990	1918-1990_путь_4178-15		Время дорого, а путь далек.	16:20	0:27
путь	NOUN	1918	1918-1990	1918-1990_путь_4168-15		Ивернев мог проследить, как страница за страницей нанизывалось друг на друга одно соображение за другим, как возникали различные варианты гипотез, тут же на пути проверяясь и отмирая, пока не выкристаллизовывалось построение, настолько широкое, продуманное и ясное, что до сих пор, проходя теми же путями, новые геологи поражаются точности карт и широте геологической мысли полвека назад.	157:161	0:388
путь	NOUN	1918	1918-1990	1918-1990_путь_4176-15		Его идеи показывают нам путь, по которому должно пойти дальнейшее развитие этой науки.	24:28	0:86
путь	NOUN	1918	1918-1990	1918-1990_путь_4172-15		На современниках Анны Ахматовой лежит особый долг: не допускать искажения ее облика, опровергать любую ложь, умышленную и неумышленную, малую и большую, которая уже сегодня становится материалом для диссертаций, а завтра собьет с толку и направит по неверному пути десятки исследователей, и прежде всего тех, кто положит начало "Трудам и дням".	260:264	0:344
путь	NOUN	1918	1918-1990	1918-1990_путь_4212-15		Д.И Менделеев считал, что в будущем продукты питания придут к нам из моря Это -- один из возможных путей решения проблемы Но надо иметь в виду, что с тех пор как Менделеев сказал об этом, прошло уже немало лет, а морские богатства используются еще в очень скромной степени.	99:104	0:273
путь	NOUN	1918	1918-1990	1918-1990_путь_4204-15		В отличие от большинства бутлеровских учеников, он скоро выбрал свой собственный химический путь и начал работать в то время еще в совершенно темной области алкалоидов.	92:96	0:168
путь	NOUN	1918	1918-1990	1918-1990_путь_4174-15		В этом можно видеть то коренное различие, которое отличает творческие пути советских людей от пути реакции и разрушения, по которому катятся империалисты, поджигатели войны.	70:74	0:173
