lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
земля	NOUN	1918	1918-1990	1918-1990_земля_262-15		Нет для тебя достойной одежды на земле, кроме иноческой мантии".	33:38	0:64
земля	NOUN	1918	1918-1990	1918-1990_земля_272-15		Как оградить человеческое жилье от грозных потрясений, где застраховать его стены от подземных толчков истории, кто осмелится сказать, что человеческое жилище, свободный дом человека не должен стоять на земле как лучшее ее украшение и самое прочное из всего, что существует Правовое творчество последних поколений оказалось бессильным оградить то, ради чего оно возникло, над чем оно билось и бесплодно мудрствовало.	203:208	0:416
земля	NOUN	1918	1918-1990	1918-1990_земля_256-15		Взрослые, толпящиеся тут же, говорят, что до революции на этом месте была питательная яма, а сегодня утром в наш двор въехал грузовик и земля под ним провалилась.	136:141	0:162
земля	NOUN	1918	1918-1990	1918-1990_земля_240-15		Ему отвечают: -- Конечно, до весны нужно: а то землю не обсеменят, последнее зерно выбирают.	47:52	0:92
земля	NOUN	1918	1918-1990	1918-1990_земля_242-15		Что мне защищать Эти земли Так они же не наши, а бека!	21:26	0:54
земля	NOUN	1918	1918-1990	1918-1990_земля_298-15		Идем обратно на землю..."	16:21	0:25
земля	NOUN	1918	1918-1990	1918-1990_земля_296-15		"Подполье" -- это вовсе не та мизерная конура, куда Достоевский поместил своего героя, и не его одиночество, полнее которого не бывает ни под землей, ни на дне морском, выражаясь языком Толстого.	142:148	0:195
земля	NOUN	1918	1918-1990	1918-1990_земля_294-15		Какой смысл в посте, когда вот Он -- Бог Его можно руками потрогать, Его можно послушать, можно припасть к Его ногам и поцеловать следы Его ног на земле.	147:152	0:153
земля	NOUN	1918	1918-1990	1918-1990_земля_246-15		С рукой, висящей в воздухе, видимо, что-то происходило, и он глядел на нее пустыми, ничего не выражающими глазами; затем бесшумно, как бы взлетев, ринулся вверх, повис на мгновение над землей, весь, скорчившись, ухватившись обеими руками за невидимую руку, начал падать на бок, но не упал, а, наоборот, выпрямился, согнул левую ногу в колене и так держал ее, словно наступал воображаемому противнику на грудь.	185:191	0:409
земля	NOUN	1918	1918-1990	1918-1990_земля_292-15		Хоть чем-нибудь встряхнуть, хоть этим вернуть славян на грешную землю.	64:69	0:70
земля	NOUN	1918	1918-1990	1918-1990_земля_288-15		Отпечаток глубокой духовности и молитвенности автора лежит на всем произведении, посвященном вновь явленным угодникам Казанской земли.	128:133	0:134
земля	NOUN	1918	1918-1990	1918-1990_земля_276-15		Он круто пошел бы в гору, как разведчик уже найденных золотых россыпей, но еще через год перевелся на новые земли, которые изучало геологическое управление "Северного строительства".	108:113	0:182
земля	NOUN	1918	1918-1990	1918-1990_земля_278-15		Сколько же надо мужества, тактического и технического мастерства, знаний, какого снаряжения и Удачи требует преодоление 4 километров под землей и под водой и... возвращения В отечественном аквакейвинге не очень-то принято работать в сифонах в одиночку.	137:143	0:252
земля	NOUN	1918	1918-1990	1918-1990_земля_280-15		Она начинается с указания на то, что от начала Русской земли Псков не был никем обладаем, и живущие в нём жили по своей воле.	55:60	0:125
земля	NOUN	1918	1918-1990	1918-1990_земля_282-15		"Мессершмитт", круживший над парашютистами, проводил их до самого леса, низко прошел над деревьями, словно высматривая что-то еще на земле, и исчез.	133:138	0:148
земля	NOUN	1918	1918-1990	1918-1990_земля_284-15		Только что Ковалёв сел на землю в такой позе, как будто он хотел снять сапог и перемотать портянку, но вдруг повалился на бок и больше уже не двигался.	26:31	0:151
земля	NOUN	1918	1918-1990	1918-1990_земля_286-15		Деревья словно плакали: с ветвей их на землю всё время падали крупные капли; даже стволы были мокрые.	39:44	0:101
земля	NOUN	1918	1918-1990	1918-1990_земля_290-15		Человек победитель, человек, скажем, высший преобразующий фактор земли наслаждается своим творчеством и берет плоды в свои руки.	65:70	0:128
земля	NOUN	1918	1918-1990	1918-1990_земля_248-15		Туман лохмотьями носился над землею, и было грустно и уныло.	29:35	0:60
земля	NOUN	1918	1918-1990	1918-1990_земля_274-15		Вскоре на земле наступила сплошная тьма, усиленная чернотой почвы, растоптанной бродящими массами; но верх был еще светел -- среди сырости неслышного ветра и высоты там стояло желтое сияние достигавшего туда солнца и отражалось на последней листве склонившихся в тишине садов.	10:15	0:276
земля	NOUN	1918	1918-1990	1918-1990_земля_250-15		Моя мать хотела иметь хотя бы горсточку родной русской земли, я же хочу жить на ней, дышать ее воздухом, верно служить своему народу.	55:60	0:133
земля	NOUN	1918	1918-1990	1918-1990_земля_252-15		Основное требование, которое Борис Борисович ставит к сейсмометрам, выражено в следующих словах: "Для рационального изучения различных сейсмических явлений надо от показания приборов переходить всегда к истинным движениям поверхности земли, так как только на этом фундаменте и могут основываться дальнейшие успехи сейсмометрии".	234:239	0:328
земля	NOUN	1918	1918-1990	1918-1990_земля_260-15		Низенькие злые лошаденки стлались по земле.	37:42	0:43
земля	NOUN	1918	1918-1990	1918-1990_земля_266-15		Те молниеносные секунды мгновенно стерли с земли всех, кто был здесь, людей его взвода, которых он по-человечески не успел узнать: младшего сержанта Чубарикова, с наивно-длинной, как стебель подсолнуха, шеей, с его детским жестом, когда он поспешно протирал глаза: "Землей вот запорошило"; и деловито точного наводчика Евстигнеева со спокойно-медлительной спиной, извилистой струйкой крови, запекшейся возле уха, оглушенного разрывом: "Громче мне команды, товарищ лейтенант, громче!.."	43:48	0:485
