lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
установление	NOUN	1918	1918-1990	1918-1990_установление_5592		"А они делали те выводы, что при таком условии все вышеотмеченные планы, тенденции, стремления буржуазии вполне законны, что установление у нас диктатуры капитала (как ""в великих демократиях Запада"") есть основная задача нашей эпохи и единственная цель революции, что империализм новой революционной России, а стало быть, и война в единении с доблестными союзниками суть неизбежные и закономерные явления, требующие поддержки демократии, во избежание национальной катастрофы, что рабочий класс и крестьянство в связи с этим должны сокращать свои требования и программы, которые иначе будут ""неосуществимы"", и т.д. Все это означало не что иное, как планомерную и сознательную капитуляцию перед плутократией."	125:137	0:705	5592	rushifteval	ru
установление	NOUN	1992	1992-2016	1992-2016_установление_5593		Оценка земель особо охраняемых природных территорий и лечебно-оздоровительных местностей и курортов -- совокупность административных и технических мероприятий, направленных на установление кадастровой стоимости земель природно-заповедного, оздоровительного и рекреационного назначения по состоянию на определенную дату, а кадастровая стоимость указанных земель -- это расчетная величина, отражающая представление о ценности данных территорий.	176:188	0:442	5593	rushifteval	ru
установление	NOUN	1918	1918-1990	1918-1990_установление_5594		Директива Генерального штаба Красной Армии по тылу от 4 октября 1941 г. командующему войсками Брянского фронта о базировании фронта и установлении распорядительных станций Командующему Брянским фронтом Копия: Командующим Западным, Резервным фронтами, 49 армией 1. Брянский фронт с 4.10.41 г. базируется на жд. дороге: а) Тула, Лихвин, Козельск, Сухиничи, Брянск; б) Касторная, Курск, Льгов.	134:146	0:390	5594	rushifteval	ru
установление	NOUN	1992	1992-2016	1992-2016_установление_5595		Изменения вносятся, в частности, в Правила предоставления коммунальных услуг собственникам и пользователям помещений в многоквартирных домах и жилых домах, утвержденные постановлением Правительства Российской Федерации от 6 мая 2011 г. 354, и Правила установления и определения нормативов потребления коммунальных услуг, утвержденные постановлением Правительства Российской Федерации от 23 мая 2006 г. 306.	251:263	0:406	5595	rushifteval	ru
установление	NOUN	1918	1918-1990	1918-1990_установление_5596		Структура последних нередко точно указывает на затронутые в том или другом случае церебральные механизмы, а выяснение этого обстоятельства может очень много дать для точного установления процесса, лежащего в основе наблюдаемой клинической картины.	174:186	0:247	5596	rushifteval	ru
установление	NOUN	1992	1992-2016	1992-2016_установление_5597		Установление обстоятельств, свидетельствующих о том, является ли предполагаемое лицо, указанное в качестве ответчика, отцом ребенка либо не является, -- основной предмет доказывания.	0:12	0:182	5597	rushifteval	ru
установление	NOUN	1918	1918-1990	1918-1990_установление_5598		Ослабление цензуры в годы русского конституционализма, установление права собраний и союзов, возможность пользоваться трибуной Государственной Думы для открытого выражения своих политических взглядов, -- все это после 1905 года умиротворило одних, дало легальные пути для заявления своих протестов другим, ослабило надежды на возможность новой революции у третьих.	55:67	0:364	5598	rushifteval	ru
установление	NOUN	1992	1992-2016	1992-2016_установление_5599		Веллингтон Уважаемая госпожа Кларк, Примите искренние поздравления по случаю 60-летия установления дипломатических отношений между нашими странами.	86:98	0:147	5599	rushifteval	ru
установление	NOUN	1918	1918-1990	1918-1990_установление_5600		Эльфрида Яновна Пакуль Эльфрида Яновна Пакуль стала известной певицей только после установления в Латвии советской власти.	83:95	0:122	5600	rushifteval	ru
установление	NOUN	1992	1992-2016	1992-2016_установление_5601		Словом, нету в этом никаких законов и установлений, а если и есть, то не Вам, уж простите, сударь, их открывать либо устанавливать.	38:50	0:131	5601	rushifteval	ru
установление	NOUN	1918	1918-1990	1918-1990_установление_5602		Мы считаем, что в условиях сегодняшнего дня единственным,, реальным стимулом для кооперирования может быть установление двух цен для членов и нечленов на те товары, которые городские и рабочие о-ва отпускают всем.	107:119	0:213	5602	rushifteval	ru
установление	NOUN	1992	1992-2016	1992-2016_установление_5603		Решение вопроса о процессуальном положении лиц, участвующих в деле допускает установление при совместном выполнении работниками отдельных видов работ коллективной (бригадной) материальной ответственности.	77:89	0:204	5603	rushifteval	ru
установление	NOUN	1918	1918-1990	1918-1990_установление_5604		Историк Яковлев, если бы его целью было установление истины, мог бы обратиться в эти архивы.	40:52	0:92	5604	rushifteval	ru
