lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2950-15		В этих целях ему предоставлены следующие права: а) инспектирование дружины лесной охраны по всем вопросам; б) наложение штрафов и прочих взысканий на самовольных порубщиков; в) использование всего личного состава вооруженной охраны в целях борьбы с самовольной порубкой, помимо билетов, выдаваемых Лесной Комиссией; г) по согласованию с Лесной Комиссией и в особых обстоятельствах мобилизация для охраны леса всего мужского населения Лебяжинского общества.	110:119	0:456
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2952-15		Основная причина ликвидации II/Отдела Снабжения -- отсутствие оборотных средств, широкий размах коммерческой деятельности, необ'ективный учет обстановки, и в результате долги, векселя, невыполнение заказов, недовольство мест, наложение ареста и т. п. Мы должны как в центре, так и на местах взять твердый курс на плановость нашей работы.	226:235	0:337
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2948-15		Ответственность за медленность и нечеткость работы п.-т. контор по обслуживанию нужд радиолюбительства возложите на заведывающих этими конторами, а сотрудников предупредите, что небрежное отношение их к этому делу повлечет за собой наложение на них административных взысканий.	232:241	0:276
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2946-15		Использует политональные наложения.	25:34	0:35
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2930-15		Больные апеллировали ко мне по всяким вопросам, и, кроме наложения повязок, я целыми днями разбирался с ними.	57:66	0:109
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2944-15		Жены жаловались мужьям, а те часто, не разобрав дела, отсылали их в часть для наложения наказания.	78:87	0:98
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2940-15		Об этом говорят нередко наблюдающиеся признаки наложения более поздних этапов минерализации на более ранние.	47:56	0:108
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2938-15		Это было кровавое выступление, стоившее сотен жертв, ранеными и убитыми, и сопровождавшееся унижением русского национального достоинства, разоружением воинских частей, захватом судов и наложением японской опеки на наиболее значительные государственные, общественные и частные учреждения.	185:195	0:287
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2906-15		Арзамасским союзом на эти семечки было сделано наложение не более и не менее как 28% к себестоимости.	47:56	0:101
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2936-15		То, что делает свет, умеют делать лишь волны: это они способны при взаимном наложении усиливать и гасить друг друга (интерференция света) или огибать края препятствий на своем пути (дифракция).	76:85	0:193
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2932-15		Суть хайдеггеровских nicht... sondern и вообще суть хайдеггеровской мысли: вечное, истинное не где-то, куда нужно идти; в каждом нашем поступке, движении, порыве, мысли это истинное, вечное, непотаенное уже много раз сбылось, свилось многократным наложением в клубок как змея.	247:257	0:276
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2942-15		Поэтому следует избегать наложения чрезмерного количества красок на лице.	25:34	0:73
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2894-15		Наложение световых волн вызывает интерференционную картину в виде чередования темных и светлых полос.	0:9	0:101
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2896-15		Если все получалось, то эта запись переписывалась на втором СТМе с одновременным наложением дудок и еще одной гитары.	81:91	0:117
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2898-15		В протоколе, а затем и в постановлении о наложении штрафа, подписанном старшим инспектором по Харьковской области Н.И.	41:50	0:118
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2904-15		"Незрячие" прозревали, "параличные" вставали и бросали костыли, "немые" начинали говорить и т. д. Совершалось это, как правило, при большом стечении народа, при поклонении "чудотворной" иконе или при "наложении рук" священника.	201:210	0:227
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2900-15		Это требование всестороннего рассмотрения души перед наложением епитимии предписывается VI Вселенским Собором, где говорится, что принявшие власть решить и вязать должны рассматривать качество греха и готовность согрешившего ко обращению и "тако употребляти приличное недугу врачевание", "ибо не одинаков недуг греха, но различен и многообразен", поэтому надлежит "рассматривати расположение согрешившего" Нам легко понять, почему церковная практика и даже епитимийные каноны подвергались существенным изменениям.	53:63	0:513
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2934-15		Сами судите, сколь многого достигли они своими пассами и наложением рук.	57:67	0:72
наложение	NOUN	1918	1918-1990	1918-1990_наложение_2928-15		Короче говоря, в голове Николая Ивановича Олексина существовала полная путаница, вызванная наложением двух войн на одну совестливую душу.	91:101	0:137
