lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1840-14		{Сие заблуждение Карвера изъясняется тем, что он никогда не возделывал табака в Великобритании.	5:16	0:95
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1816-14		Когда Арина Петровна посылала детям выговоры за мотовство (это случалось нередко, хотя серьезных поводов и не было), то Порфиша всегда с смирением покорялся этим замечаниям и писал: "Знаю, милый дружок маменька, что вы несете непосильные тяготы ради нас, недостойных детей ваших; знаю, что мы очень часто своим поведением не оправдываем ваших материнских об нас попечений, и, что всего хуже, по свойственному человекам заблуждению, даже забываем о сем, в чем и приношу вам искреннее сыновнее извинение, надеясь со временем от порока сего избавиться и быть, в употреблении присылаемых вами, бесценный друг маменька, на содержание и прочие расходы денег осмотрительным".	419:430	0:668
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1814-14		Это -- положительная сторона учения, выраженная в этом месте; но есть еще и другая сторона, отрицательная -- разрушение соблазна, закваски саддукейской; она тоже выражена в этом месте, и ее опускают, а она-то и уничтожает все те заблуждения, которые основаны на ложно понятом учении Иисуса.	229:240	0:290
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1842-14		Если с самого начала в такое заблуждение могли впадать только люди не очень сообразительные, то в настоящее время, после данных Дарвином объяснений, к такой уловке могут прибегать только люди, очень неразборчивые в выборе полемических приемов.	29:40	0:243
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1866-14		Сей вождь показал наконец заблуждение их поведения.	26:37	0:51
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1864-14		Мы, например, еще смутно понимаем, что свобода мысли и слова -- это необходимое условие общественного развития -- заключает в себе самое сильное противоядие против всяких заблуждений, увлечений и безобразий, что независимое судебное сословие служит гораздо лучше делу общественного порядка, чем всякое другое.	171:182	0:309
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1862-14		Если предрассудки и заблуждения старого поколения насильно, с малых лет, вкореняются во впечатлительной душе ребенка, то просвещение и совершенствование целого народа надолго замедляется этим несчастным обстоятельством.	20:31	0:219
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1860-14		Таким образом поступая, впадаем в заблуждение, происходящее от предрассуждения отвлечения, то-есть когда или о всеобщих, или об особенных вещах несправедливо рассуждаем.	34:45	0:169
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1818-14		Я жалел всегда о его заблуждениях, жалел тем паче, что без них он мог бы быть человек хороший, но склонности его направлены были к худым предметам.	21:33	0:147
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1858-14		Печальное и жалкое заблуждение!	19:30	0:31
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1854-14		Ведь недостаточно перепечатать объявления из старых номеров Брачной Газеты, потерявших значение за давностью, подыскать название, сходное с наименованием нашего издания, и могущее ввести публику в заблуждение и спекулировать на излишнем доверии и недосмотре читателя.	197:208	0:267
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1852-14		Неверный желал избавиться от заблуждений, он признавал их, и потому избавился.	29:40	0:78
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1850-14		Вы скажете ей, что были введены в заблуждение, что не виноваты и что обнаружение дела падет позором на ваше имя.	34:45	0:112
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1848-14		Он утверждал, что "почти во всех случаях жизни надобно опасаться более друзей, чем врагов своих, потому что последние, по крайней мере, не введут вас в заблуждение своими советами, и что сознание нашего ничтожества должно поверять одному только богу, но перед людьми скрывать его во избежания их презрения".	152:163	0:307
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1846-14		Разумеется не удастся, а так бы хотелось сказать это людям, разъяснить это заблуждение.	75:86	0:87
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1844-14		-- Я узнаю в словах ваших, синьоре, пагубное заблуждение, которым лучшие военные люди нашего века извращают истину.	45:56	0:115
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1868-14		Где теперь вооружавшиеся на разорение церкви Изчезли, и только что оставили заблуждения своего смрадные следы, и свое имя на вечное всем потомкам безчестие: а церковь Христова между такими терниями процвела, церковной корабль между такими непогодами, имея управителя Христа, безвредно выше волн носился, и славно в тихое достиг пристанище.	76:87	0:339
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1856-14		Противоречии ее частые зажигали час от часу более его сердце, и не было даже между любовниц его женщины, которую бы он с большим пристрастием любил, как жену мою, хотя часто она выводила его из терпения суровыми своими замечаниями насчет его заблуждений.	242:253	0:254
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1820-14		В заблуждении гордости своего ума мне так казалось несомненным, что мы с Соломоном и Шопенгауэром поставили вопрос так верно и истинно, что другого ничего быть не может, так несомненно казалось, что все эти миллиарды принадлежат к тем, которые ещё не дошли до постижения всей глубины вопроса, что я искал смысла своей жизни и ни разу не подумал: "да какой же смысл придают и придавали своей жизни все миллиарды, жившие и живущие на свете" Я долго жил в этом сумасшествии, особенно свойственном, не на словах, но на деле, нам -- самым либеральным и учёным людям.	2:13	0:561
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1812-14		Куриловке тайной типографии, арестовать ее, хотя издания этой типографии отмечались Киевом, с тем очевидно, чтобы ввести в заблуждение о месте ее действительного нахождения.	123:134	0:173
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1822-14		Заблуждение заставляло его отвергать всякую помощь.	0:11	0:51
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1830-14		Ибо невежды и непросвещенные действительно услаждаются такими заблуждениями и, придумывая привидения на привидение, умножают и увеличивают многобожие и свое богонеистовство.	62:75	0:173
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1834-14		Плачьте о заблуждении моего юношества, призовите на помощь врачебное искусство и, если можете, не ненавидьте меня.	10:21	0:114
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1828-14		Раскольничеи заблуждении, во всей губернии повсеместно существующия, почитать должно также немалым ко многолюдию препядствием.	13:24	0:126
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1836-14		Слёзы его изъявляли больше досаду и огорчение и нимало не означали его печали, которой в нём совсем не бывало; но был он в сию минуту в таком заблуждении, что жизнь свою отнять, преселиться во ад и терпеть тамо всякого рода злые мучения соглашался с охотою, только бы отмстить Алиму за учинённую им, по мнению его, неправедную обиду.	142:153	0:333
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1826-14		Не долго была я в заблуждении.	18:29	0:30
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1824-14		"Я не могу начать никакого следствия, -- сказал я, -- сделка не была окончена, да и во всяком случае недействительна, так как хозяин действовал в заблуждении, воспользоваться которым вы же сами, в первом порыве, считали невозможным.	146:157	0:232
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1870-14		После чтения евангелия инквизитор произносил речь против ереси, затем осужденный на покаяние перед крестом и евангелием произносил отречение от своих заблуждений и, если мог, подписывал этот акт и получал разрешение.	150:161	0:216
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1838-14		Но достаточно побыть на одном только собеседовании православных миссионеров с старообрядцами, чтобы вполне ясно увидеть, как слабы орудия обороны старообрядческих начетчиков против их православных обличителей, и что, следовательно, религиозную рознь раскольников и православных вовсе не следует смешивать с бытовыми порядками русского крестьянства, сохранившегося в наиболее самобытных формах; сочувствуя этим бытовым порядкам, нет надобности смешивать их с религиозными заблуждениями среды, где порядки эти сохранились.	471:484	0:520
заблуждение	NOUN	1700	1700-1916	1700-1916_заблуждение_1832-14		Мы, для восстановления порядка и тишины в тех пределах, отправили от нас нарочно нашего генерал-маиора Кара, которому и сей манифест публиковать повелели, повелевая и надеясь, что каждый, впадший в сие заблуждение, сам узнает тягость своего преступления, возвратится к законному повиновению, и обще со всеми нашими верноподданными стараться и споспешествовать будет по мере сил своих и по своему званию так, как каждый присягою верности обязан к прекращению сего безбожного между народом смятения, в к доставлению скорейшего способа тому нашему генерал-маиору к истреблению упорственных и к доставлению в его руки самого того главного вора, возмутителя и самозванца.	202:213	0:666
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1845-14		Чаще всего причину видят в заблуждениях одних и правоте других, а дальше ищут источники ошибок или, наоборот, достижений.	27:39	0:121
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1837-14		-- Поймите, что это заблуждение!	20:31	0:32
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1847-14		И если бы даже нам показалось, что на этом пути мы достигли последней, абсолютной первоосновы -- того, что на языке веры называется "Богом", -- то легко обнаружилось бы, что это есть иллюзия и заблуждение, ибо перед лицом слепой, темной фактичности, по самому существу характеризующей предметное бытие как таковое, неустранимые притязания, вытекающие из глубины нашего непосредственного самобытия, нашей личной жизни, оставались бы неудовлетворенными; и трещина, проходящая через всю нашу жизнь, оставалась бы непреодоленной.	193:204	0:525
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1855-14		А привлечь Его можно лишь осознанием своего греха, признанием перед Богом своих заблуждений, признанием перед Ним своей нечистой жизни, покаянием и обращением.	80:91	0:159
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1849-14		Но как, любезнейший, не выслушав противную сторону, узнать почву заблуждений Эти семена, увы, не случайны и имеют всходы.	65:76	0:121
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1835-14		Мистификация Вяземского вводила в заблуждение как историков литературы, так и беллетристов, писавших о Лермонтове (назовем хотя бы Бор.	34:45	0:135
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1851-14		Обладая огромной эрудицией по западным исповеданиям, Патриарх Сергий сумел выяснить основное заблуждение западных исповеданий -- их правовое мировоззрение; он раскрыл весь яд юридического строя мыслей в богословии и противопоставил этому складу православный, чисто нравственный подход к учению о спасении.	93:104	0:305
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1843-14		Я слышал, как Макрин, следуя за императором, говорил Ретиану: -- В чем зло В том, что на земле распространяется безбожие и противогосударственное заблуждение христианской секты.	146:157	0:177
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1841-14		Это пагубное заблуждение.	13:24	0:25
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1853-14		-- Вы не могли забыть, брат мой, -- внушительно сказал Ланцансу отец-адмонитор, -- кого, по наитию самого Иисуса -- патрона нашего общества, святой Игнатий признал непригодными для принятия в Общество: всех, принадлежащих к еретическим общинам, осуждённых за заблуждения в вере, монахов-отшельников, слабоумных и, наконец, всех лиц, по тем или иным причинам не могущих быть рукоположёнными в сан священника, а значит, и женщин.	259:270	0:427
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1833-14		Но мы ошиблись, и наш хозяин -- Петр Васильевич Баталов -- вывел нас из заблуждения.	72:83	0:84
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1859-14		Нет, не заблуждение, а открытие!	8:19	0:32
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1831-14		Эта положительная сторона деятельности некоторых комитетов до сих пор еще вводит в заблуждение их апологетов, в том числе Керенского.	83:94	0:133
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1819-14		Но мы были бы не правы, если бы, излагая народные заблуждения, умолчали бы о других народных мнениях, высказанных в пословицах, в которых заключается хотя бы отчасти правильное понимание значения алкоголя для здоровья человека.	50:61	0:227
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1823-14		Исторический документ, написанный, как говорил товарищ Сталин, "почти в протокольном стиле", будто раскрыл перед нами широкие врата истины, еще недавно заваленные грудами исторических заблуждений и тяжестью вековых неудач в борьбе за освобождение человека.	184:195	0:256
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1817-14		Но в основном продолжал упорствовать в своих заблуждениях, считая, что он все-таки ничего особенного, как он выразился, не сказал.	45:57	0:130
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1815-14		Фашисты сумеют также, если понадобится, силой поддержать Верховного Вождя и никому не позволят вводить его в заблуждение ... А.С. Лукомский.	109:120	0:140
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1825-14		Велико заблуждение!	7:18	0:19
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1839-14		(Многих тогда ввели в заблуждение зарево на небе, огненные вспышки от замыканий на столбах электропередач и подземный гуд, похожий на гул летящих бомбардировщиков.)	22:33	0:164
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1813-14		-- Длинная моя жизнь, не свободная от увлечений и, может быть, заблуждений.	63:74	0:75
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1869-14		Истинные блага, дарованные нам на земле, он либо отодвинул от себя, так что не может ими повседневно пользоваться, либо в заблуждении не считает за блага, а пользуется благами мнимыми и считает за благо все то, что вовсе не является благом.	122:133	0:240
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1867-14		Много всяких предрассудков и пагубных заблуждений об алкоголе существует в народе, сказываясь в его суждениях" о спиртных напитках.	38:49	0:131
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1827-14		Откуда мы знаем, что то, что мы считаем благом и разумом, подлинно благостно и разумно Ведь вся наша жизнь, как мы уже знаем, проходит в заблуждениях, в слепой погоне за иллюзорными, обманчивыми благами!	137:149	0:203
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1865-14		Это, знаете, самообман и заблуждение, так сказать, игра собою и кроме как по морде -- ничего не заслуживает.	25:36	0:108
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1863-14		Я пожал плечами и ответил, что кричать, во всяком случае, не стоит, и что если он считает, будто этот крик может на меня подействовать, то это заблуждение, и что если фирма возлагает большие надежды на мою тысячу франков, то это очевиднейшая иллюзия.	143:154	0:250
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1829-14		К тем, -- добавил он, подумав, -- которые не упорствуют в своих заблуждениях.	64:76	0:77
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1861-14		-- Пятнадцати -- удивился Люсин, почему-то считавший поиски философского камня заблуждением не столь древним.	79:91	0:109
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1821-14		Кабы прославленный петербургский физиолог Пашутин не объявил исследования Льва Соболева на поджелудочной железе бесперспективными заблуждениями, то скорее всего Соболев, а не Фредерик Бантинг получил бы Нобелевскую премию за открытие инсулина.	130:143	0:243
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1857-14		Ганьшин никогда не одобрял прошлых заблуждений и метаний своего друга, считал, что Бережкову не следует ничем отвлекаться от работы в институте авиационных моторов, от навсегда избранного прямого пути, но на этот раз в виде исключения все-таки решил помочь ему отвлечься.	35:46	0:271
заблуждение	NOUN	1918	1918-1990	1918-1990_заблуждение_1871-14		В нашем размышлении, в котором мы так же мало задаемся апологетическими тенденциями, как и тенденциями разрушительными, а лишь пытаемся непредвзято увидеть и описать правду во всей ее полноте, мы отнюдь не намерены "опровергать" неверие в его религиозно-метафизическом утверждении -- в смысле признания его простым "заблуждением".	316:328	0:330
