lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
стол	NOUN	1700	1700-1916	1700-1916_стол_5138-14		В том месте, где Черная речка впадала в Желтую и черная вода, похожая на чернила, пачкала желтую и боролась с ней, в стороне от дороги стоял духан татарина Кербалая с русским флагом на крыше и с вывеской, написанной мелом: "Приятный духан"; около него был небольшой садик, обнесенный плетнем, где стояли столы и скамьи, и среди жалкого колючего кустарника возвышался один единственный кипарис, красивый и темный.	304:309	0:412
стол	NOUN	1700	1700-1916	1700-1916_стол_5108-14		У стены помещался широкий чёрный диван, круглый стол, вокруг стола три стула, тоже чёрных.	48:52	0:90
стол	NOUN	1700	1700-1916	1700-1916_стол_5132-14		Для своего стола он не был скуп, любил угостить хорошим куском и старым вином доброго приятеля, но званых обедов не делал.	11:16	0:122
стол	NOUN	1700	1700-1916	1700-1916_стол_5134-14		Восхитила его прелесть, с какою двигалась в менуэте великая княжна Елисавета, ловкость в контрдансе графинь Головкиных, первых танцовщиц после великой княжны, умилило снисхождение царя, который то участвовал в пляске, то, положив одну ногу на другую, с трубкою в зубах беседовал за одним столом с архиереями о богословии или с иноземными мореходами об опасностях их плавания, то, наконец, вместе с пировавшими пил из круговой чаши.	288:294	0:431
стол	NOUN	1700	1700-1916	1700-1916_стол_5158-14		Богу помоляся, [села] за стол Марта, а Лукия стала наливать борщ в миску.	25:29	0:73
стол	NOUN	1700	1700-1916	1700-1916_стол_5156-14		Вдруг все закачалось, померкло, стол стал -- лед, Прохор судорожно растерзал бумагу, крикнул: -- Мерзавец!	32:36	0:106
стол	NOUN	1700	1700-1916	1700-1916_стол_5154-14		Выпей и ступай к столу.	17:22	0:23
стол	NOUN	1700	1700-1916	1700-1916_стол_5152-14		Завалился как-то с вечера, намаялся за день, сразу захрапел,-- так в углу у меня постеля, а на столе мертвяк лежит,-- тем более в покойницкой холодно без отопления, завернулся с головой, сплю без задних ног.	95:100	0:207
стол	NOUN	1700	1700-1916	1700-1916_стол_5150-14		На другом конце площадки стояли столы с аллегри, где продавали актрисы, с толстой Борисовой во главе.	32:37	0:101
стол	NOUN	1700	1700-1916	1700-1916_стол_5146-14		Скоро мне земляки мои нашли учительское место за сто пятьдесят рублей, пуд сахару, пуд кофе, десять фунтов чаю в год, стол, слуга и карета.	118:122	0:139
стол	NOUN	1700	1700-1916	1700-1916_стол_5144-14		Он говорит, что во Франции, а особенно в Англии, каждый благовоспитанный юноша знатнейшей фамилии непременно должен отлично биться на шпагах, стрелять искусно в цель, ловко ездить верхом, играть в мяч, плавать, кататься на коньках и т. п. От этого, говорит папа, французы и англичане здоровы, сильны, ловки, а наши молодые богачи от детства не знают другого гимнастического упражнения, кроме шарканья и качанья в карете, садятся за карточные столики, когда бы надлежало им сидеть еще за учебным столом, и оттого на севере, в древнем отечестве богатырей, молодые баричи едва ли не нежнее барышень.	442:449	0:596
стол	NOUN	1700	1700-1916	1700-1916_стол_5142-14		-- А еще ничего не сказал мельник -- Как же, батюшка! -- продолжал Михеич, поглядывая сбоку на дымящийся горшок щей, который разбойники поставили на стол, -- еще мельник сказал так: скажи, дескать, атаману, чтоб он тебя накормил и напоил хорошенько, примерно, как бы самого меня.	149:153	0:279
стол	NOUN	1700	1700-1916	1700-1916_стол_5140-14		Иногда какая-нибудь одна глава может в моих глазах уронить весь рассказ, и я тогда не могу спокойно подойти к столу, в котором этот рассказ лежит.	110:115	0:146
стол	NOUN	1700	1700-1916	1700-1916_стол_5136-14		Отчего она с некоторых пор стала сама не своя Отчего прежде, если подгорит жаркое, переварится рыба в ухе, не положится зелени в суп, она строго, но с спокойствием и достоинством сделает замечание Акулине и забудет, а теперь, если случится что-нибудь подобное, она выскочит из-за стола, побежит на кухню, осыплет всею горечью упреков Акулину и даже надуется на Анисью, а на другой день присмотрит сама, положена ли зелень, не переварилась ли рыба.	280:285	0:447
стол	NOUN	1700	1700-1916	1700-1916_стол_5148-14		В продолжение стола перед кем стояло в бутылке вино, те свободно наливали и пили; перед кем же его не было, тот пил одну воду.	14:19	0:126
стол	NOUN	1700	1700-1916	1700-1916_стол_5106-14		Нашли мы ее в уютной комнате за круглым столом, освещенным лампой с зеленым абажуром.	40:46	0:85
стол	NOUN	1700	1700-1916	1700-1916_стол_5120-14		Она встала у окна, между нею и Евсеем стоял стол.	44:48	0:49
стол	NOUN	1700	1700-1916	1700-1916_стол_5164-14		Вечером, когда я приехал в Ясную, все сидели еще за обеденным столом и разговаривали.	62:68	0:85
стол	NOUN	1700	1700-1916	1700-1916_стол_5110-14		За столом были мать, жившая при ней старушка Белова, жена, трое детей, гувернантка, гувернер, племянник с своим гувернером, Соня, Денисов, Наташа, ее трое детей, их гувернантка и старичок Михаил Иваныч, архитектор князя, живший в Лысых Горах на покое.	3:9	0:251
