lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
поэзия	NOUN	1700	1700-1916	1700-1916_поэзия_3788		"Рассказывали, будто та же самая особа хвалилась, что она и ее друзья не раз побуждали Гоголя сжечь ""Мертвые души"", но что Гоголь отстаивал свое произведение, объясняя, что в нем главное дело -- не поэзия, а побеждение поэзии чем-то высшим."	197:203	0:239	3788	rushifteval	ru
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3789		Он посше шницеля с анчоусом вам даст малагу-Аппликант, мы чувствуем, что это -- поэзия.	80:86	0:87	3789	rushifteval	ru
поэзия	NOUN	1700	1700-1916	1700-1916_поэзия_3790		"Сама монархическая поэзия называла народ ""исполином, царю послушным"", но невольно признавала его существование."	19:25	0:111	3790	rushifteval	ru
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3791		Мы думали, что автор Руслана и Людмилы устремился за Кавказ, чтоб напитаться высокими чувствами поэзии, обогатиться новыми впечатлениями и в сладких песнях передать потомству великие подвиги русских современных героев.	96:102	0:218	3791	rushifteval	ru
поэзия	NOUN	1700	1700-1916	1700-1916_поэзия_3792		Укрепившись разумом, я понял все величие поэзии, и отказался от стихов.	41:47	0:71	3792	rushifteval	ru
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3793		В области поэзии есть некоторая особенность: там пишущие нередко идут от слов к образам, желая дать звучную рифму или нужный размер.	10:16	0:132	3793	rushifteval	ru
поэзия	NOUN	1700	1700-1916	1700-1916_поэзия_3794		Правда, тут нет земного разнообразил, поэзии гор, океанов, бурь, дождей, холодов; но, с одной стороны, мы не совсем ее лишены, -- сказал Ньютон, указывая на видневшиеся очертания морей и материков Земли.	38:44	0:203	3794	rushifteval	ru
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3795		"Репетилов на собраниях ""секретнейшего союза"" говорит В журналах начиная с 1820 г. писалось не только о поэзии Байрона, всех волновавшей, но и о личной жизни поэта и о той борьбе, которая велась вокруг него в обществе Англии."	103:109	0:224	3795	rushifteval	ru
поэзия	NOUN	1700	1700-1916	1700-1916_поэзия_3796		Когда я свижусь с вами, мы побеседуем о новейшей английской поэзии, о которой у нас никто, или почти никто, не имеет понятия.	60:66	0:125	3796	rushifteval	ru
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3797		"Поэзия сильнее и дальновиднее ""Спутников"", хотя и значительно старше их."	0:6	0:72	3797	rushifteval	ru
поэзия	NOUN	1700	1700-1916	1700-1916_поэзия_3798		Иконников имеет дарованья, пишет изрядно стихи и любит поэзию; вы читаете ему свою пиесу -- наотрез говорит он: такое-то место глупо, без смысла, низко: зато за самые посредственные стихи кидается вам на шею и называет вас гением.	55:61	0:230	3798	rushifteval	ru
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3799		"Ему нравилось разоблачать бесчисленные аллегории, метафоры и другие приемы своей поэзии, в которых было заключено ее ""двойное знаменование""."	81:87	0:140	3799	rushifteval	ru
поэзия	NOUN	1700	1700-1916	1700-1916_поэзия_3800		Понятны особенные причины такого воззрения, но не надобно забывать и того, что во Франции до сих пор называют поэзией только стихи, а стихи там с давних пор сделались одним риторическим упражнением на задуманные темы.	110:117	0:217	3800	rushifteval	ru
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3801		И Г. И. прекрасно разбиралась в поэзии Иосифа, знала и любила его стихи.	32:38	0:72	3801	rushifteval	ru
поэзия	NOUN	1700	1700-1916	1700-1916_поэзия_3802		Явится Та, В поэзии Блока мы повсюду встречаемся с попыткой воплощения сверхвременного видения в формах пространства и времени.	13:19	0:127	3802	rushifteval	ru
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3803		Я очень рад за Мандельштама, что молодые парижские стихотворцы его любят, и еще больше рад за них: эта любовь многих из них больше приближает к поэзии, чем их собственные стихи.	144:150	0:177	3803	rushifteval	ru
поэзия	NOUN	1700	1700-1916	1700-1916_поэзия_3804		"Конечно, ответ неудовлетворительный; но как знать, живой-то герой, может быть, ответил бы: ""Нет"", и прибавил бы: мы отрицаем только ваше искусство, вашу поэзию, г."	153:159	0:163	3804	rushifteval	ru
