lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4216		Вы помните, -- тут она доверчиво придвинулась к Кенелму с тем простодушным взглядом и тем движением, которое нередко восхищало его и одновременно огорчало после некоторого размышления: оно было слишком непосредственно, слишком доверчиво для того чувства, которое он желал внушить Лили, -- вы помните, -- и она обратила на него свои чистосердечные невинные глаза, положив свою ладонь на его руку, -- я сказала на кладбище, что мы слишком много думаем о самих себе Это, должно быть, дурно.	172:183	0:487	4216	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4217		"""Баллада"" -- тяжелым, сумрачным размышлением."	35:47	0:45	4217	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4218		Вышед от приятеля моего Карпа Дементьича, я впал в размышление.	51:62	0:63	4218	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4219		Любопытны размышления Жижека, в ходе которых он, однако, то чрезмерно дидактичен (скажем, при описании динамики капитала по Марксу), то чересчур эзотеричен (когда пускается в психоаналитические спекуляции), то дает волю воспоминаниям или как-то, мягко говоря, отвлеченно пишет об экстремизме и терроризме[1], -- размышления эти, конечно, с Лениным напрямую не связаны.	10:21	0:368	4219	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4220		Я был подавлен, уничтожен гнетом этих размышлений и долго, долго сидел как пригвожденный к стулу.	38:49	0:97	4220	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4221		Теперь все смелые, а сколько их было тогда На этом вопросе я и хочу закончить свои размышления относительно замыслов, свершений и неудач Перестройки внутри страны, прерванной военно-партийным мятежом 1991 года.	83:94	0:210	4221	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4222		От постоянного, видно, размышления на лбу Пушкина врезались глубокие складки и все лицо африканского типа так и дышит мыслью.	23:34	0:125	4222	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4223		Она пересекла границу, по ту сторону которой лето, полон короб праздников, избыток света и звука, а по эту тишина и приглашение к размышлению.	130:141	0:142	4223	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4224		"16 февраля королевич прислал государю грамоту с следующими статьями: ""1) разве вашему царскому величеству не известно, что вы за два года присылали к отцу моему великих послов о сватовстве, и когда они объявили, что я должен переменить веру, то им прямо отказано 2) Ваше царское величество на том стоите ли, что вы присылали к отцу моему Петра Марселиса, который по вашему наказу объявил, что мне в вере никакой неволи и помешки не будет 3) В грамоте вашего царского величества, за вашею печатью присланной, не первая ли статья говорит о вольности в вере Мы никак не можем верить, чтоб ваше царское величество, государь повсюду славный и известный, решились по совету злых людей что-нибудь сделать вопреки вашему обещанию и договору, что приведет не только нашего отца, но и всех государей в великое размышление и вашему царскому величеству недобрая заочная речь от того будет""."	802:813	0:878	4224	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4225		Писал своего рода историю: воспоминания о годах учебы в Париже, размышления о любви, предания о самураях, заметки о местной природе.	64:75	0:132	4225	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4226		А вслед за тем наступило бы размышление, которое даже в одном из стольких contra нашло бы вполне удовлетворяющее богоподобный разум объяснение бездействия.	28:39	0:155	4226	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4227		"В небольших садах, именуемых ""философскими"", нет лишних деталей, что позволяет полностью погрузиться в размышления о жизни и красоте."	106:117	0:133	4227	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4228		Преимущество это заключается в солидности и богатстве мыслей и познаний, которые могут явиться лишь плодом целой жизни, проведенной среди усиленных занятий и размышлений.	158:169	0:170	4228	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4229		Обычно же моя долгая дорога давала простор внимательным размышлениям.	56:68	0:69	4229	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4230		Услышав, что друга его казнят на другое утро, Амвросий очень испугался, Ему хотелось прорваться сквозь толпу преториянцев и силой освободить Виктора; но, после краткого размышления, он увидел, что мысль его безрассудна и что он погибнет без всякой пользы для своего друга.	169:180	0:272	4230	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4231		"Одним из важных направлений в размышлениях ""философов"" была попытка создания идеального образа идеального устройства общества, или, как назвал его аль-Фараби, Добродетельного города [57]."	31:43	0:187	4231	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4232		Чаще всего появлялось настроение задумчивое -- по той простой причине, что почти всякий, кто к нему обращался, заводил речь о каком-нибудь деловом вопросе, требовавшем размышления.	168:179	0:180	4232	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4233		"Настаивал на отмене ""туфтовых"" тарифов и мэр Воронежа Александр Ковалев, поскольку все последние решения комиссии в сущности направлены на перекачивание сотен миллионов рублей из бюджетной сферы в оборот олигархического ""Воронежэнерго"", что само по себе наводит на определенные размышления о заинтересованности высокопоставленных чиновников в процветании монополии."	283:294	0:365	4233	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4234		За первейшее же свое упражнение Блаженный почитал, чтоб воспевать имя Господне, чтоб размышлениями о будущей красоте увеселять свой дух, и выходя аки из самаго себя, преселяться к тем местам, где обитает блаженное божество.	85:98	0:223	4234	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4235		"Неисполнимое стремление к абсолютной редукции ""дает нам лишь размышление о теле, или тело в идее "", а не действительный внутренний ""опыт тела"" (258)."	63:74	0:149	4235	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4236		"Позвольте мне поделиться некоторыми размышлениями Бакая, напечатанными в последнем номере журнала ""Былое""."	37:50	0:106	4236	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4237		Все смешалось в этой сфере -- размышления о народном представительстве и о духе законов, об истинной монархии и о христианском долге, о правах гражданина и о родовых правах монарха.	30:41	0:181	4237	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4238		"После этого размышления Преподобный с дерзновением сказал явившемуся: ""Диавол!"	13:24	0:78	4238	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4239		Не спасали уже ни философические размышления, ни попытки структурировать мысли в виде максим, записываемых в книжицу с китайским рисунком, ни даже элемен-тарное чувство самосохранения: герой оказался не только близок к самоубийству, но даже попытался его осуществить вполне всерьез, но, впрочем, способом столь экзотичным, что попытка эта едва ли могла окончиться успешно.	33:44	0:372	4239	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4240		Четверть века вся наша деятельность заключается в одном размышлении.	56:67	0:68	4240	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4241		Парень и пяти секунд на размышления не затратил.	24:35	0:48	4241	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4242		Утвердиться размышлением в правилах неизменных и сделаться в узах и в заточении лучшим, нежели на самой свободе.	12:24	0:112	4242	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4243		И этот факт не может не наводить исследователя, интересующегося этнопсихологической проблематикой, на соответствующие размышления.	118:129	0:130	4243	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4244		Его била лихорадка, душила злоба, и ему нужно было сорвать на ком-нибудь эту злобу, высказаться до конца и уже тогда начать размышления о необходимости примирения со своей судьбою.	124:135	0:180	4244	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4245		Они предельно лаконичны, и этот лаконизм позволяет наблюдателю погрузиться в спокойные размышления.	87:98	0:99	4245	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4246		Свадьба, например, кажется, веселый, радужный предмет для размышлений Попробуйте же вы размышлять о нем во время скуки.	58:69	0:119	4246	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4247		Малейший сигнал о неблагополучии моментально становился поводом для размышлений, а то и решений, причем зачастую радикальных, и это предохраняло Кабанова от неприятностей намного эффективнее, чем связи, дружба, блат и деньги.	68:79	0:225	4247	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4248		Можно, державши при детях с малолетства их гофмейстеров и гофмейстерин, воспитать их худо, можно, употребивши многие тысячи на их воспитание, не сделать, однако, ничего к истинному их благу: а именно, когда все сии распоряжения употребляются на то, чтоб сообщить им некоторые знания и способности, которыми бы могли они блистать в свете; а первое, великое, толь много в себе заключающее дело воспитания, то есть образование сердца, пренебрегается; когда вместо того, чтоб приучать разум их к правильному размышлению и вести к познанию истины и добра, наполняют головы их ветром, и вместо того, чтоб очистить волю их и направить склонности к добру, благородству и величеству, делают сердце их чувствительным только к малостям или совсем к глупости и пороку.	504:515	0:756	4248	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4249		На этом альбоме все погружено в печальные размышления.	42:53	0:54	4249	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4250		Он обладал редким ясновидением бесчисленных микроскопических мелких недоразумений, странностей и нелепостей, из которых соткалась людская жизнь и которых мы обыкновенно не замечаем, не чувствуем и не стыдимся по привычке к ним или по отвычке от размышления, по притупленности самочувствия и совести, как крепко спящий человек не чувствует, что по нему ползет и кусает его.	245:256	0:372	4250	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4251		"Она не стала осматриваться, все здесь ей было знакомо до мельчайших деталей, и темные полированные шкафы вдоль стены напротив, и книги на полках крайнего слева, и фарфор за стеклами среднего, и накрытый бархатной скатертью стол, и большая хрустальная цветочная ваза, в данном случае полная гвоздик, кажется, красных, и картины над столом, и старый ""Рубин"" на тонких ножках, так что она просто откинулась на спинку дивана и погрузилась во все те же поднадоевшие своими постоянством и бесплодностью размышления."	500:511	0:509	4251	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4252		Что может быть бесплоднее и нелепее размышлений о том, что было, если бы я в том или другом случае поступил не так, а вот как.	36:47	0:126	4252	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4253		Характерный рот, который напоминал мне нос лодочки или горлышко сосуда, готового пролиться каким-нибудь интересным рассказом, -- рассказом, но не беседой, не задушевными размышлениями.	170:183	0:184	4253	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4254		Вдруг обнаружилось необыкновенное движение и прервало все размышления господина Голядкина.	58:69	0:90	4254	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4255		Ее комментарии и размышления часто казались мне настолько близкими, что с того момента, как я увидела ее на экране в первый раз, мне стало казаться, что она стала неотъемлемой частью моей жизни.	17:28	0:194	4255	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4256		Но, по несчастию, очень немногие рассуждают таким образом, потому что немногие входят в прилежное размышление о тех должностях, которые должны они исполнять на земле, и о том, для чего бог произвел их на свет.	98:109	0:209	4256	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4257		Да -- без всяких размышлений.	17:28	0:29	4257	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4258		При таковом случае как бы мы сретили Его Сие достойно размышления нашего, и не тщетно потеряем время, естьли теперь в сие углубим размышление наше.	130:141	0:147	4258	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4259		Таков закономерный процесс обновления театра, а сценография, как и любое другое искусство, -- способ размышления о жизни.	101:112	0:121	4259	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4260		Но эта ложь скоро утомила его, и, после некоторого размышления, он решил, что в его положении самое лучшее -- это спрятаться в хозяйкин погреб.	51:62	0:143	4260	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4261		"А потому можно сделать вывод, что на вынесенный в название заседания клуба вопрос ""Мировой порядок: новые правила или игра без правил"" в Вашингтоне, особо не утруждаясь размышлениями, дали ясный ответ: игра без правил."	172:185	0:218	4261	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4262		Иногда он внезапно прерывает ваши слова каким-нибудь вопросом, который не имеет ничего общего с происходившим разговором, а является результатом его собственных размышлений.	161:172	0:173	4262	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4263		Молодость спокойно обходится не только без логики и размышлений, но и без географии, почему всегда влипает в истории.	52:63	0:117	4263	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4264		Плутарх рассказывает, что не было человека, который бы так мало спал, как Брут, и что во время самых трудных походов, когда все другие искали свободной минуты, чтоб отдохнуть -- Брут целые часы проводил в размышлениях и занятиях.	205:217	0:229	4264	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4265		Может, попробуем еще разок Что мы, маленькие что ли, по подъездам целоваться ЕКАТЕРИНА КОСТИКОВА, мать двоих детей Исторические материалы к размышлению предоставлены редакции Александром Руденко Такая, значит, история Вызов редактора Последние одиннадцать лет Исторический музей на Красной площади бесконечно закрыт на реконструкцию.	140:151	0:333	4265	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4266		"На это старушечье размышление Базаров мог отвечать сокрушительным вопросом: ""Ну, а что ж мне делать, чтоб она не огорчалась"" И тут Аркадий, как настоящая старуха, повторил бы опять ту же минорную гамму с легкою перестановкою нот: ""она очень огорчится""."	19:30	0:252	4266	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4267		Сколько давать детям денег и как часто Для многих это предмет нелегких размышлений.	71:82	0:83	4267	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4268		Страстные слова сами собой срывались с его языка, без размышления, без смысла, лились необузданным потоком, -- так же, как и у ней, впрочем, потому, что и она была во власти этой июньской ночи.	54:65	0:193	4268	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4269		Видимо, Маруся настолько погрузилась в свои размышления, что уже ничего не замечала.	44:55	0:84	4269	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4270		Трудно ли сочинить роман, когда воображение пылает, а сердце чувствительно Я представил себя защитником невинности, покровителем утесняемой женщины, словом, я играл сам для себя в уме моем знатную ролю и, не размышляя далее, ибо, увы, размышление мое всегда ездило на долгих вслед за моим воображением, которое скакало по почте, на возвратном пути заехал к отцу ее, изобразил ему живейшими красками гибельное положение дочери его, согласил его убеждениями моими решиться на ее политический с мужем столь неистовым развод и на прием к себе в дом.	235:246	0:545	4270	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4271		"""Есть ли какая-нибудь особенность мышления, которую можно было бы сделать зримой без помощи слов""1 Вот вопрос, которым она задается и который можно считать путеводным вопросом всей истории размышлений о природе кино, идет ли речь об особенностях киноязыка или об изобразительных приемах, открываемых кинематографом."	192:203	0:315	4271	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4272		Что такое влияние или направление вторгается под разными видами в русскую жизнь, в русскую мысль -- в этом я не сомневаюсь, иначе я бы и не решился излагать моих размышлений по этому случаю.	162:173	0:190	4272	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4273		Он весь погружен в размышления над нею.	19:30	0:39	4273	rushifteval	ru
размышление	NOUN	1700	1700-1916	1700-1916_размышление_4274		Помню, что после того случайного свидания я предался размышлениям.	53:65	0:66	4274	rushifteval	ru
размышление	NOUN	1992	1992-2016	1992-2016_размышление_4275		Тут и размышления о несогласии генерала продолжать войну в Чечне жестокими методами, он ведь известный сторонник мягких, осторожных и деликатных зачисток.	6:17	0:154	4275	rushifteval	ru
