lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
тупик	NOUN	1700	1700-1916	1700-1916_тупик_5236		Наша прислуга 4 ноября к проживающей в доме Купцова в Спасском тупике мещ.	63:69	0:74	5236	rushifteval	ru
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5237		Иногда по этому поводу они изматывали его истерическими звонками, и он порой, не находя выхода из тупика, писал дополнительные стихи, выдавая их за стихи периода звонящей женщины, до этого случайно затерявшиеся в бумагах.	98:104	0:221	5237	rushifteval	ru
тупик	NOUN	1700	1700-1916	1700-1916_тупик_5238		Настала ночь, и мы все, как гости, так и хозяева, стали в тупик.	58:63	0:64	5238	rushifteval	ru
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5239		Она поражала своей строгой красотой и простотой, но уже не ставила в тупик.	69:74	0:75	5239	rushifteval	ru
тупик	NOUN	1700	1700-1916	1700-1916_тупик_5240		Привыкая предъявлять бестолковые требования, мальчик скоро теряет меру возможности и удобоисполнимости своих желаний, лишается всякого уменья соображать средства с целями и потому становится в тупик при первом препятствии, для отстранения которого нужно употребить собственное усилие.	193:198	0:284	5240	rushifteval	ru
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5241		Я имею в виду обнаружение Николаем Ивановичем Харджиевым уже в 50-х годах одного примечательного описания Сергеем Рудаковым психического состояния Осипа Эмильевича в Воронеже: 2 августа 1935 года описан приступ отчаяния Мандельштама из-за неудачи с очерком о совхозах, приведшей поэта к чувству тупика.	295:301	0:302	5241	rushifteval	ru
тупик	NOUN	1700	1700-1916	1700-1916_тупик_5242		И то не так, и это не так, а спросишь: наставьте, добрые люди, -- так и станете в тупик.	82:87	0:88	5242	rushifteval	ru
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5243		Есть еще несколько проблем, которые требуют внимания Клинтона: зашедший в тупик израильско-палестинский мирный процесс, финансовый кризис, прокатившийся по Азии, а также вечная головная боль Америки -- взаимоотношения черных и белых и бедность.	74:79	0:244	5243	rushifteval	ru
тупик	NOUN	1700	1700-1916	1700-1916_тупик_5244		Всякое другое понимание завело бы нас в исторический тупик.	53:58	0:59	5244	rushifteval	ru
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5245		Поскольку он ведет поиски во всех направлениях, следует ожидать, что большинство путей, на которые он вступает, приведут в тупик; но надо надеяться, что хоть одно из указанных им направлений окажется правильным, и этого вполне достаточно.	123:128	0:238	5245	rushifteval	ru
тупик	NOUN	1700	1700-1916	1700-1916_тупик_5246		Но в дальнейшем, когда начали искать роль для бенефициантки, стали в тупик.	69:74	0:75	5246	rushifteval	ru
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5247		"Методология абсурда ""Антишолоховедение"" окончательно и бесповоротно зашло в тупик."	79:84	0:82	5247	rushifteval	ru
тупик	NOUN	1700	1700-1916	1700-1916_тупик_5248		Вообще, повторяю, для меня совершенная загадка мой бедный, милый, добрый и до бесконечности любящий Толя, и я решительно становлюсь в тупик, когда начинаю соображать о средствах помочь ему выйти из странного, болезненного состояния души, в коем он находится.	134:139	0:258	5248	rushifteval	ru
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5249		Идёте по асфальту в сторону деревни, не доходя домов слева от асфальта уходит грунтовка, сворачиваете на неё и идёте вдоль асфальта в сторону деревни до развилки (налево не ходите -- левая дорога уведёт вас в сторону пруда), идёте по правой дороге прижимаясь к деревне, дорога заходит в лес и идёт вдоль ручья, только вы идёте так, чтобы ручей был по левой руке, а справа -- деревня, доходите до бетонного столба с бело-зелёной маркировкой -- обозначение границы обхода лесничества, и от СТОЛЛБА надо повернуть влево -- в сторону ручья (вы входите в ущелье), вам кажется, что там тупик, а дорога просто проходит через кусты и дальше идёт конкретная каменная дорога, местами вырубленная в скале.	580:585	0:694	5249	rushifteval	ru
тупик	NOUN	1700	1700-1916	1700-1916_тупик_5250		Бурмистров оглянулся, взял из кучи щепок обломок какой-то жерди, вытянулся вперёд и приложил лицо к щели забора: в тупике за ним стояло десятка полтора горожан -- всё знакомые люди.	115:121	0:181	5250	rushifteval	ru
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5251		Изобретение социального теоретика Вывод из своего анализа Сахаров сформулировал так: Продолжающееся при капиталистическом строе развитие производительных сил является для всякого недогматического марксиста фактом первостепенного теоретического, принципиального значения, именно этот факт является теоретической основой мирного сосуществования, дает принципиальную возможность того, что заведенный в экономический тупик капитализм не будет обязательно вынужден броситься в отчаянную военную авантюру.	413:418	0:499	5251	rushifteval	ru
тупик	NOUN	1700	1700-1916	1700-1916_тупик_5252		На этом же самом диване он лежит теперь, обуреваемый страстью, и эта самая его любимая комната кажется ему пустой и мрачной, а воображение рисует ему красненький домик в тупике Сивцева Вражка и задорное лицо красавицы, с чудной фигурой, в мужском одеянии.	170:176	0:255	5252	rushifteval	ru
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5253		Во-первых, приходится признать, что кому-то в Кремле все-таки очень нужно было знать правду о состоянии дел и разобраться в многочисленных вариантах выхода из уже очевидного тупика.	174:180	0:181	5253	rushifteval	ru
тупик	NOUN	1700	1700-1916	1700-1916_тупик_5254		Но и на этот раз толкование приходит в тупик, покрываемое общим хохотом.	39:44	0:72	5254	rushifteval	ru
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5255		"Профсоюз Vereinigung Cockpit объясняет решение провести забастовку тем, что переговоры, которые велись с руководством Lufthansa более двух лет, зашли в тупик: за это время компания-де так и не сделала ""предложения, которое стоит обсуждать""."	153:158	0:240	5255	rushifteval	ru
тупик	NOUN	1700	1700-1916	1700-1916_тупик_5256		-- Я думаю, как всякое неожиданное явление, ваша газета многих поставит в тупик.	74:79	0:80	5256	rushifteval	ru
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5257		Петляя по кривым улочкам в поисках собственного смысла, неспокойный дух его сплошь и рядом натыкался на пустоты и тупики.	114:120	0:121	5257	rushifteval	ru
тупик	NOUN	1700	1700-1916	1700-1916_тупик_5258		"Но если бы Гречан (какая ужасная фамилия!) спросил Вашу ""чудную женщину"" -- где, как и что делать, -- она стала бы в тупик: идти ли назад в допетровщину или вперед, навстречу Западу Она не скажет, вероятно, потому что и Вы сами, по-видимому, в этом не разобрались."	120:125	0:264	5258	rushifteval	ru
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5259		Благодаря им и своей интуиции вы найдете выход из тупика, а после 22 декабря будете готовы к новой деятельности.	50:56	0:112	5259	rushifteval	ru
тупик	NOUN	1700	1700-1916	1700-1916_тупик_5260		Но и с ангелочком случались приключения, благодаря которым она становилась в тупик.	77:82	0:83	5260	rushifteval	ru
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5261		Бонгардом потому, что искала выход из внутреннего тупика.	50:56	0:57	5261	rushifteval	ru
тупик	NOUN	1700	1700-1916	1700-1916_тупик_5262		"Отсутствие строгости к ""новенькой послушнице"" поставило всех в тупик."	66:71	0:69	5262	rushifteval	ru
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5263		Ему казалось, что судьба завела его в тупик.	38:43	0:44	5263	rushifteval	ru
тупик	NOUN	1700	1700-1916	1700-1916_тупик_5264		Я не понял тогда выражения ее лица: почему столько счастья, радости, энергии, силы было в этом лице Я припоминал вчерашний случай и становился в тупик.	145:150	0:151	5264	rushifteval	ru
