lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
век	NOUN	1700	1700-1916	1700-1916_век_1218		Ежели б вы были жена моя, я бы век не развелся с вами.	31:34	0:54	1218	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1219		В современный век компьютеризации и стандартов люди все чаще принимают решения, опираясь лишь на известные типовые конструкции, нормативные рекомендации, результаты аналитических расчетов.	14:17	0:188	1219	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1220		Принц Вильгельм с супругой в. к.	0:0	0:32	1220	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1221		Если, не доходя до главного дома, свернуть по одной из аллей влево, любая из них выведет в удивительнейшее место -- Парк 12 перспектив, созданный еще в XVIII веке по образу и подобию регулярных (французских) садов.	158:162	0:214	1221	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1222		Кроткий идеал, вдохновлявший итальянских живописцев и скульпторов XV, XVI века, проникал сюда, но, по-видимому, в то время никого не увлек, никого не тронул; не того искало пламенное, необузданное воображение испанца; разжигаемое безумием религиозного фанатизма, оно могло находить удовлетворение только в потрясающих эффектах, в таких произведениях искусства, которые не только льстили, но, если можно, усиливали бы в нем фанатическое настроение духа.	74:78	0:452	1222	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1223		Первые ненецкие предания о сииртя (или сихиртя) записал в середине прошлого века Александр Шренк во время путешествия в Печорский край.	76:80	0:135	1223	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1224		Отвещавают Киприан великомученник в книзе о суетствии идолском и Исидор и прочии премногии, яко в первыя веки от Адама даже до Ноя того ради не бяше идолослужение, яко людие во умах своих всегда обношаху создание мира, и во сердцах их незабвенное бяше познание единаго бога и непрестанное благодарение, емуже всегда от родителей и прародителей, чрез многия веки живущих, поучахуся.	105:109	0:381	1224	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1225		Наш род Вахромеевых, распространившийся в Ярославской губернии, насчитывал в начале XX века до трехсот человек.	87:91	0:111	1225	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1226		Есть в ней девственные земли, от века не тронутые сохою.	33:37	0:56	1226	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1227		Однако на исходе XX в. эта тематика стала обсуждаться особенно активно, в первую очередь применительно к биологической науке (речь идет, в частности, о клонировании, генной инженерии и биологическом оружии).	0:0	0:207	1227	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1228		Латинский язык и католическая ученость веками изводили народное слово, творчество и мировоззрение.	39:45	0:98	1228	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1229		Прошли века, и для современной женщины личное обаяние и индивидуальность облика стали гораздо важнее, чем просто классическая красота лица и тела.	7:11	0:146	1229	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1230		Так было в средние века.	19:23	0:24	1230	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1231		Существенным нужно признать отнесение времени возникновения самосознания китайской нации к середине XIX в.	0:0	0:106	1231	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1232		Утопическое понимание истории Все эти полтора века после Петра мы только и делали, что выживали общение со всеми цивилизациями человеческими, роднение с их историей, с их идеалами.	46:50	0:180	1232	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1233		Местные жители утверждают, что в 40-е годы XX века на Поныше стояли лагеря.	46:50	0:75	1233	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1234		При благотворном влиянии христианского просвещения, в течение веков, выработалось наконец то всеобъемлющее, беспредельное чувство человеколюбия, которое всем и каждому внушает уважение и любовь к массам народным и на пользу этих последних вызывает к множеству гениальных открытий и великодушных предприятий, которыми становится знаменито наше время.	62:67	0:349	1234	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1235		"Первыми на моей памяти обитателями ""застойной"" полки среди кинематографистов стали Лариса Шепитько и Андрей Смирнов с новеллами из альманаха ""Начало неведомого века""."	160:164	0:166	1235	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1236		-- В ваш прозаический, реальный век денежных услуг в память прошлого не оказывают.	32:35	0:82	1236	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1237		"В числе царских вещей, описанных в 1611 году по случаю их продажи в уплату жалованья находившемся тогда в Москве польским ротам, между прочим были: ""...чернильница серебряна, в ней свистелка серебряна с зуботычками да с Употребление уховертки в народном быту зафиксировано в старинной русской пословице, приведенной Владимиром Ивановичем Далем в его сборнике ""Пословицы русского народа"": ""Ладил мужичок челночек, а свел Итак, копоушечка, уховертка на Руси использовалась много веков, от древней Новгородской республики до Москвы эпохи Смутного времени."	477:482	0:552	1237	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1238		Хотел потому, что верю -- только путём совместной молитвы, личного подвига, братской помощи Церковь из невидимой может стать видимой, как в первые века.	147:151	0:152	1238	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1239		Европа начала I в. н.э.	0:0	0:23	1239	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1240		В наш век составления огромных состояний, как и огромных репутаций, он оставался равнодушным к подстрекательствам честолюбия и тщеславия.	6:9	0:137	1240	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1241		Судя по одним только преемникам Федора Михайловича Достоевского, приходишь к убеждению: в ХIХ веке белая раса достигла предела своих возможностей в области мысли и прекрасного, чего ради всякой расе только и стоит существовать.	94:98	0:227	1241	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1242		Ее муж, доживая свой век в том же имении, помер в конце восьмидесятых годов.	21:24	0:76	1242	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1243		"Во всяком случае, летописец, составлявший свой рассказ на рубеже XI и XII веков, не мог не знать о ""строении банном каменном"", которое воздвиг в 1090 году при церкви св."	74:79	0:169	1243	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1244		Им был лидийский грек Эзоп (Aisopos), живший в VI веке до Р.Х.; с его именем связано на все времена представление о басне, специально -- о басне животных.	50:54	0:154	1244	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1245		"Представители японской общественности деликатно объяснили нам, что на Хоккайдо и Хонсю нет и никогда не было ""конфликта отцов и детей"", который из века в век питает воображение русских художников."	147:151	0:196	1245	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1246		Но первый из них не сегодня-завтра должен был уже сделаться вольным казаком и укатить в Петербург, а последнему предстояло еще два школьных века тянуть прежнюю лямку.	140:144	0:166	1246	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1247		Однако официально зарегистрированная операция по изменению формы груди была сделана лишь в начале 20-го века в Англии.	104:108	0:118	1247	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1248		Не мы признали это и не мы это выдумали: это факт и факт бесспорный, выжитый на опыте всею Европою в продолжение веков, а нами только перенятый.	113:118	0:144	1248	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1249		После энергетических кризисов второй половины XX века американская сталелитейная промышленность испытывала серьезные трудности из-за низкой конкурентоспособности своей продукции.	49:53	0:178	1249	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1250		В древние века, -- которые, впрочем, не совсем кончились и доныне, насколько они характеризовались враждой сословий и племён, -- целью обучения было господство в сожитии: учились, чтобы стать воинами, ораторами, очарователями, жрецами.	10:14	0:235	1250	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1251		В ноябре 1992 года над Корнуоллом прошел небывалый ливень (выпало 75 мм осадков за 30 минут), и мощные потоки воды промыли оросительную и дренажную системы, устроенные еще в XVIII веке, и возродили их.	180:184	0:201	1251	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1252		Он знал, что был век, озаривший целый свет своей могучей литературой, -- век Людовика XIV; что после этого века был еще другой век, век Людовика XV, немного послабее, но тоже изумительный.	17:20	0:188	1252	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1253		"В поговорке XVII в. ""кому смех, а у нас и в лаптях снег"" (произносится ""снех""), для того чтобы установить эквивалентность между ""смех"" и ""снег"" (по схеме: ""кому хорошо, а нам плохо"") и соединить их в семантически параллельную пару, необходимо ввести дополнительную фонетическую и ритмическую упорядоченность."	0:0	0:308	1253	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1254		Баснь учит, что многие напрасно жалуются на краткость века.	54:58	0:59	1254	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1255		И тем более -- воспользуется карательной техникой XIX века, которую применял для замирения Кавказа генерал Ермолов.	54:58	0:115	1255	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1256		-- Эх, атаман, век бы с тобой жить! -- вырвалось у Асана.	15:18	0:57	1256	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1257		Если говорить о моей культурной и религиознополитической самоидентификации (это, конечно, вещь очень условная -- но должны же вы понимать, чей голос доносится до вас сквозь века), я пост-антихристианский мирянин-экзистенциалист, либеративный консервал, влюбленный слуга Маниту и просто свободный неангажированный человек, привыкший обо всем на свете думать своей собственной головой.	173:177	0:383	1257	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1258		"Книга называется ""За полвека"" и обнимает собой пятидесятилетний период времени журнальной и газетной работы автора."	0:0	0:115	1258	rushifteval	ru
век	NOUN	1992	1992-2016	1992-2016_век_1259		Примерно с начала XVIII века, когда первый император России Петр начал вводить европейские порядки в своей патриархальной стране.	24:28	0:129	1259	rushifteval	ru
век	NOUN	1700	1700-1916	1700-1916_век_1260		Вообще в законодательстве первой половины XVIII в. о крепостных крестьянах более пробелов и недомолвок, чем ясных и точных определений.	0:0	0:135	1260	rushifteval	ru
