lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
список	NOUN	1700	1700-1916	1700-1916_список_4866		Все оружейные склады открыты; каждый, являющийся туда и вносящий свое имя в списки, получает оружие и указание, куда явиться на службу.	76:82	0:135	4866	rushifteval	ru
список	NOUN	1918	1918-1990	1918-1990_список_4867		"Поймает ""Алиби"" жар-птицу Встреча для вас То было время, когда по стране ходили черные списки."	90:96	0:94	4867	rushifteval	ru
список	NOUN	1700	1700-1916	1700-1916_список_4868		По списку солдатов целая тыща.	3:9	0:30	4868	rushifteval	ru
список	NOUN	1918	1918-1990	1918-1990_список_4869		А если дело происходит на защите диссертации Или касается занятия должности Или внесения вашей фамилии в список на получение Тут кодекс и вся криминалистика теряют свою силу.	105:111	0:174	4869	rushifteval	ru
список	NOUN	1700	1700-1916	1700-1916_список_4870		Грубер вынул список, в котором было записано двадцать семь лиц, самых враждебных иезуитизму; во главе их значился Сестренцевич.	13:19	0:127	4870	rushifteval	ru
список	NOUN	1918	1918-1990	1918-1990_список_4871		Хотя наша губерния не была в списке голодающих, но в самом городе все же было очень сурово и, пожалуй, голодно.	29:35	0:111	4871	rushifteval	ru
список	NOUN	1700	1700-1916	1700-1916_список_4872		"Слов: ""прежде нежели то сбылось"" нет в некоторых списках."	52:59	0:57	4872	rushifteval	ru
список	NOUN	1918	1918-1990	1918-1990_список_4873		Когда вошедшие гренадеры гаркнули приветствие, Бутурлин, взглянув в список, сказал: -- Окуньков!	68:74	0:96	4873	rushifteval	ru
список	NOUN	1700	1700-1916	1700-1916_список_4874		"Он приступил к составлению списка ""тюремных служащих-преступников""."	28:34	0:67	4874	rushifteval	ru
список	NOUN	1918	1918-1990	1918-1990_список_4875		Он был сделан делопроизводителем, и через его руки проходили все бумаги о мероприятиях III отделения: приказы об арестах, обысках, списки провокаторов и шпионов, распоряжения о слежке и т. д. Краткий перечень всего этого Клеточников передавал лицу, назначенному Комитетом специально для этого.	131:137	0:293	4875	rushifteval	ru
список	NOUN	1700	1700-1916	1700-1916_список_4876		В глубине зала была построена эстрада, с которой директор произносил во время публичных актов обычные официальные речи, а инспектор прочитывал списки учеников, переведенных из одного класса в другой.	143:149	0:199	4876	rushifteval	ru
список	NOUN	1918	1918-1990	1918-1990_список_4877		Таких дежурняк обрывал вызовом очередного по списку.	45:51	0:52	4877	rushifteval	ru
список	NOUN	1700	1700-1916	1700-1916_список_4878		Говоря, что русских не любят в Финляндии, однако не могу не оговориться и не исключить из общего списка финских актеров и их антрепренера.	97:103	0:138	4878	rushifteval	ru
