lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2796-14		Сама она несколько раз ходила в свой нумер, не обращая внимания на проходивших ей навстречу господ, доставала и приносила простыни, наволочки, полотенцы, рубашки.	132:141	0:162
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2774-14		Большая кровать, стоявшая в углу, была покрыта полосатым бумажным одеялом, точь-в-точь как у нас в деревнях, и на подушках были довольно чистые белые наволочки.	150:159	0:160
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2772-14		Во второй комнате стояла желтая деревянная кроватка, покрытая кашемировым одеялом, с одною подушкою в довольно грязной наволочке, черный столик с большою круглою чернильницею синего стекла, полки с книгами, три стула и старая, довольно хорошая оттоманка, на которой обыкновенно, заезжая к Помаде, спал лекарь Розанов.	119:128	0:317
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2780-14		А он, голубчик, сидит на постели, бледный, как наволочка у подушки, весь в поту и трясется.	47:56	0:91
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2770-14		Увидя на стене пестрый ковер, бросил простыни и наволочки и, вскочив на постель, стал сдирать.	48:57	0:94
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2828-14		Наволочки оказались грязными; вытащена была из-под кровати пара носок, чтобы дома вымыть и принести чистые.	0:9	0:107
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2782-14		Глафира Львовна никак не ожидала, что в уме Негрова дело это примет такой оборот; она забыла, как в последнее время сама беспрестанно говорила Негрову о том, что пора Любу отдать замуж; с бешенством влюбленной старухи бросилась она на постель и готова была кусать наволочки, а может быть, и в самом деле кусала их.	264:273	0:314
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2826-14		К восьми часам следующего утра Федос перебрался к Лузгиным со своими пожитками -- небольшим сундучком, тюфяком, подушкой в чистой наволочке розового ситца, недавно подаренной кумой-боцманшей, и балалайкой.	130:139	0:205
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2784-14		Вместо дворцовой, стояла маленькая складная кровать графа с тонким матрацем и красной сафьяной подушкой, без наволочки, а поверх вязаного одеяла лежала растянутая военная шинель.	109:118	0:178
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2824-14		Она состоитъ въ футляр, видомъ и величиною соотвтственномъ птичьему росту: внутри набитъ онъ подъ шелковою наволочкою самымъ млкимъ пухомъ: въ него птичка запирается такъ, чтобъ ей въ немъ не было ни просторно ни тсно, воздухъ доходилъ къ ней сквозь подланныя дырочки, и носикъ не колотился объ крышку. кушалъ соловьиные языки, и по нын дятъ соловьевъ въ Гаскони и почитаютъ ихъ на равн съ Ортоланами.	107:117	0:401
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2822-14		Карев присел к столу и стал чистить водяниковую наволочку картошки.	48:57	0:67
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2794-14		Опрятная постель с красным шерстяным одеялом, подушка в белой наволочке, даже башмачок для часов, стол, покрытый пеньковою скатертью, а на нем чернильница молочного цвета, перья, бумага, фотографии в рамочках, все как следует, и другой стол, черный, на котором в порядке лежали часовые инструменты и разобранные часы.	62:71	0:317
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2820-14		Сняв щипцами нагар со свечки, он погасил ее, завернулся поплотнее в одеяло и с удовольствием уткнулся стриженой головой в обтянутую свежей наволочкой подушку.	139:149	0:158
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2778-14		В бабушкиной комнате стояла ее постель, на которой так и лежала неубранная груда замасленных пуховиков и несколько подушек без наволочек.	127:136	0:137
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2792-14		Алая кровь обагрила белоснежные, батистовые наволочки подушек и лежавший у постели белый ангорский ковер.	44:53	0:105
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2816-14		На кровати лежали шелковые зеленые, сильно выцветшие одеяло и наволочки, с вышитыми золотом орлами.	62:71	0:99
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2818-14		Вот тут, на этой батистовой наволочке, покоилась ее голова.	28:37	0:59
наволочка	NOUN	1700	1700-1916	1700-1916_наволочка_2814-14		Все кровати одинаково застланы жидкими нанковыми одеялами с крепкими подушками в головах, в грубых холщовых наволочках.	108:118	0:119
