lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3834-15		Разговор глухонемых: он говорил об английской поэзии, которую я знаю почти исключительно по переводам, а я -- о современой русской литературе, которую он не знает и знать не желает.	46:52	0:181
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3850-15		Третьи, как Розанов, чувство семьи трансформируют в чувство поэзии.	60:66	0:67
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3846-15		Но редко, очень редко такой поэт в душе может заключить свою поэзию в словесные шлюзы и по этой реке направить, как настоящий поэт, к желанной цели свои корабли.	61:67	0:161
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3852-15		Он бывал в "Аполлоне", завтракал у меня, писал очередные "Письма о русской поэзии", посетил Слепнево, где подрастал Левушка.	75:81	0:124
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3844-15		Дело не в отдельных гениальных строчках -- "Странник, не бойся, не бойся, в ненастье ты под защитой богини несчастья", не в отдельных стихотворениях вроде "Отпусти", а именно в этом мощном потоке поэзии, который, как в Ганге, черпает силы в индуизме и называется Рабиндранат Taгop".	196:202	0:282
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3828-15		Мы вывели поэзию на эстраду.	10:16	0:28
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3826-15		Он напыжился крупным, мясистым лицом своим, набухли и полиловели толстые жилы на висках, но не от гнева или обиды -- от бессилия растолковать ей, что те побои жестокие, то поношение великое нанесено не безродному попову сыну, мелкочинному секретаришке при академии, а первому пииту младой русской поэзии.	297:303	0:304
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3842-15		Он хорошо знал французскую, итальянскую, немецкую поэзию; понимал страны, где пробыл недолго.	50:56	0:93
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3798-15		Поэзия Блока, Есенина, Ахматовой.	0:6	0:33
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3800-15		Не то чтобы заключенной в них поэзией, а -- определенностью.	30:37	0:60
поэзия	NOUN	1918	1918-1990	1918-1990_поэзия_3802-15		-- И я больше никогда не буду говорить с тобой о поэзии.	49:55	0:56
