lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3434		Но половинки бронзовой двери бесшумно сошлись, и я мягко, почти неощутимо, вместе с комнатой лифта, наполненной леди и джентльменами, упал в пропасть и вышел на нижнем этаже в холле, затянутом цельным нейлоновым ковром размером в несколько сот квадратных метров.	3:12	0:262	3434	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3435		Вертикальная морщина между его густохвойных бровей продолжалась раздвоением на кончике носа, сизый подбородок с косточкой, совершенно похожий на сливу, тоже делился на твердые половинки, -- и когда субъект, вылезши из очереди задом, с воздетой газетой и подъемом всей конструкции пиджака, поплелся затем по тротуару, перевешивая из одной руки в другую потертый портфельчик, то и дело встававший поперек его передвижения, Рябков художественно порадовался надсаде, с какою давалась асимметрия этому двудольному существу.	176:185	0:518	3435	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3436		И эти две половинки были до сих пор несовместимы.	10:19	0:49	3436	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3437		Арки состоят из двух половинок, которые очень удобно транспортировать.	21:30	0:70	3437	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3438		Положили на стальную плиту кусок обычной метлахской плитки, профессор, крякнув, ударил по ней молотком, и плитка нехотя распалась на две половинки.	137:146	0:147	3438	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3439		Мария поцеловала мужа в щеку, обняла и прижалась крепко-крепко, как его вторая половинка.	79:88	0:89	3439	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3440		Автобус подошел с опозданием -- не подошел, а подскочил нырком, вывернув из-за угла со скрежетом и лязгом: вот, мол, как я торопился, -- расхристанный весь и покорябанный, с оборванной половинкой передней двери.	185:195	0:211	3440	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3441		Taeniopterygidae 10-й тергит также разнообразно модифицирован: у Taeniopteryx он латерально укорочен, а медиально вытянут, образуя уплощенный склерит прямоугольной формы: у Brachyptera сильно укорочен, с 2 округленными лопастями; у Mesyatsia и Strophopteryx вздут по сторонам от медиальной линии; у Taenionema укорочен, с 2 лопастями на заднем крае; у Kyphopteryx -- с 2 широкими лопастями сзади; у Rhabdiopteryx прерван по медиальной линии, и половинки тергита вытянуты назад в виде заостренных лопастей (рис. 168).	444:453	0:516	3441	rushifteval	ru
половинка	NOUN	1918	1918-1990	1918-1990_половинка_3442		Петруха стряхнул висевшую на руке жену, разорвал гармонь надвое и, хлестнув половинкой об избяной угол, пустился в присядку.	76:86	0:124	3442	rushifteval	ru
половинка	NOUN	1992	1992-2016	1992-2016_половинка_3443		Он ступал мягко и твердо, сильно сутулился, как очень пожилой человек, но ноги переставлял необычайно бодро и даже слегка подпрыгивал при ходьбе, передергивая при этом половинками костистого зада.	168:179	0:196	3443	rushifteval	ru
