identifier1	identifier2	annotator	judgment	comment	lemma
1700-1916_ссылка_4968-14	1918-1990_ссылка_4969-14	0	1		ссылка
1700-1916_ссылка_4982-14	1918-1990_ссылка_4983-14	0	1		ссылка
1700-1916_ссылка_4980-14	1918-1990_ссылка_4981-14	0	4		ссылка
1700-1916_ссылка_4978-14	1918-1990_ссылка_4979-14	0	4		ссылка
1700-1916_ссылка_4976-14	1918-1990_ссылка_4977-14	0	4		ссылка
1700-1916_ссылка_4972-14	1918-1990_ссылка_4973-14	0	4		ссылка
1700-1916_ссылка_4970-14	1918-1990_ссылка_4971-14	0	4		ссылка
1700-1916_ссылка_4930-14	1918-1990_ссылка_4931-14	0	4		ссылка
1700-1916_ссылка_4936-14	1918-1990_ссылка_4937-14	0	4		ссылка
1700-1916_ссылка_4934-14	1918-1990_ссылка_4935-14	0	3		ссылка
1700-1916_ссылка_4932-14	1918-1990_ссылка_4933-14	0	4		ссылка
1700-1916_ссылка_4928-14	1918-1990_ссылка_4929-14	0	4		ссылка
1700-1916_ссылка_4952-14	1918-1990_ссылка_4953-14	0	1		ссылка
1700-1916_ссылка_4926-14	1918-1990_ссылка_4927-14	0	4		ссылка
1700-1916_ссылка_4938-14	1918-1990_ссылка_4939-14	0	1		ссылка
1700-1916_ссылка_4948-14	1918-1990_ссылка_4949-14	0	4		ссылка
1700-1916_ссылка_4946-14	1918-1990_ссылка_4947-14	0	4		ссылка
1700-1916_ссылка_4950-14	1918-1990_ссылка_4951-14	0	4		ссылка
1700-1916_ссылка_4944-14	1918-1990_ссылка_4945-14	0	4		ссылка
1700-1916_ссылка_4942-14	1918-1990_ссылка_4943-14	0	1		ссылка
1700-1916_ссылка_4984-14	1918-1990_ссылка_4985-14	0	1		ссылка
1700-1916_ссылка_4954-14	1918-1990_ссылка_4955-14	0	4		ссылка
1700-1916_ссылка_4974-14	1918-1990_ссылка_4975-14	0	1		ссылка
1700-1916_ссылка_4940-14	1918-1990_ссылка_4941-14	0	4		ссылка
1700-1916_ссылка_4960-14	1918-1990_ссылка_4961-14	0	1		ссылка
1700-1916_ссылка_4964-14	1918-1990_ссылка_4965-14	0	1		ссылка
1700-1916_ссылка_4958-14	1918-1990_ссылка_4959-14	0	4		ссылка
1700-1916_ссылка_4962-14	1918-1990_ссылка_4963-14	0	4		ссылка
1700-1916_ссылка_4956-14	1918-1990_ссылка_4957-14	0	4		ссылка
1700-1916_ссылка_4966-14	1918-1990_ссылка_4967-14	0	3		ссылка
1700-1916_ссылка_4936-14	1918-1990_ссылка_4937-14	1	4		ссылка
1700-1916_ссылка_4968-14	1918-1990_ссылка_4969-14	1	4		ссылка
1700-1916_ссылка_4954-14	1918-1990_ссылка_4955-14	1	4		ссылка
1700-1916_ссылка_4932-14	1918-1990_ссылка_4933-14	1	1		ссылка
1700-1916_ссылка_4930-14	1918-1990_ссылка_4931-14	1	4		ссылка
1700-1916_ссылка_4928-14	1918-1990_ссылка_4929-14	1	4		ссылка
1700-1916_ссылка_4938-14	1918-1990_ссылка_4939-14	1	1		ссылка
1700-1916_ссылка_4950-14	1918-1990_ссылка_4951-14	1	4		ссылка
1700-1916_ссылка_4948-14	1918-1990_ссылка_4949-14	1	4		ссылка
1700-1916_ссылка_4946-14	1918-1990_ссылка_4947-14	1	4		ссылка
1700-1916_ссылка_4964-14	1918-1990_ссылка_4965-14	1	1		ссылка
1700-1916_ссылка_4944-14	1918-1990_ссылка_4945-14	1	4		ссылка
1700-1916_ссылка_4962-14	1918-1990_ссылка_4963-14	1	4		ссылка
1700-1916_ссылка_4966-14	1918-1990_ссылка_4967-14	1	3		ссылка
1700-1916_ссылка_4940-14	1918-1990_ссылка_4941-14	1	1		ссылка
1700-1916_ссылка_4926-14	1918-1990_ссылка_4927-14	1	4		ссылка
