lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
спутник	NOUN	1700	1700-1916	1700-1916_спутник_600-16		В каком-то невольном благоговении к простоте великого мужа стояли баронесса и ее спутники, когда в приемную залу из задних апартаментов вступила прелестная молодая женщина.	81:89	0:172
спутник	NOUN	1700	1700-1916	1700-1916_спутник_564-16		Но, помня, что сам скрыл от спутника свое имя и звание, он не счел себя вправе спрашивать о том, о чем тот не говорит ему добровольно, и, любезно заметив, что желал бы, чтоб дорога была длиннее, раз у него такой приятный собеседник, пошел быстрым шагом.	28:36	0:253
спутник	NOUN	1700	1700-1916	1700-1916_спутник_570-16		Спутники не могли удержать Агамемнона.	0:8	0:38
спутник	NOUN	1700	1700-1916	1700-1916_спутник_562-16		А мой спутник окончательно развеселился.	6:13	0:40
спутник	NOUN	1700	1700-1916	1700-1916_спутник_560-16		Там перед глазами Фауста совершается видение; он спрашивает у спутника: -- Что это Зачем собрались они у виселицы -- Кто их знает, что они стряпают!	62:70	0:148
спутник	NOUN	1700	1700-1916	1700-1916_спутник_558-16		В окрестностях Севильи, в одной упраздненной церкви, наши спутники-депутаты устроили такой митинг, где заставили говорить и Наке, и даже меня.	58:75	0:142
спутник	NOUN	1700	1700-1916	1700-1916_спутник_572-16		Вплоть до девяти часов только и речи было, что о Феопене и его спутниках.	63:72	0:73
спутник	NOUN	1700	1700-1916	1700-1916_спутник_574-16		Вы только что забылись от этой бесконечной, монотонно печальной истории "греха", слез, "животишек", как вдруг замечаете, что ваш спутник, что-то шепча, внимательно разыскивает, всматривается в окружающую местность и что-то припоминает.	129:136	0:235
спутник	NOUN	1700	1700-1916	1700-1916_спутник_602-16		Не видел ни Любани, ни Малой Вишеры, ни Окуловки и только в Березайке был разбужен моими будущими спутниками.	98:108	0:109
спутник	NOUN	1700	1700-1916	1700-1916_спутник_614-16		Обходя болотистые устья многих ручьев и речек, впадающих здесь в море, и занимаясь по дороге гусиной и песцовой охотой, подвигались мы весьма медленно и только в полночь прибыли к балагану экспедиции, где нашли начальника нашего с его спутниками.	235:245	0:246
спутник	NOUN	1700	1700-1916	1700-1916_спутник_576-16		Вскоре я нахожу что-то похожее на заросшую дорожку и аукаю своему спутнику.	66:74	0:75
спутник	NOUN	1700	1700-1916	1700-1916_спутник_612-16		Познакомился с Посиетом, спутником Гончарова во время плавания.	25:34	0:63
спутник	NOUN	1700	1700-1916	1700-1916_спутник_578-16		Егорин и его спутник, оставив Сеньку Козыря с лошадью, вошли во двор.	13:20	0:69
спутник	NOUN	1700	1700-1916	1700-1916_спутник_610-16		Я неохотно подаю свою; тогда ко мне тянется лапа его спутника тоже в перчатке, но только рыжей.	53:61	0:95
спутник	NOUN	1700	1700-1916	1700-1916_спутник_566-16		В 12 часов дня проливной дождь заставил нас искать приюта в деревенской хижинке, хозяйка согласилась приготовить спутникам моим лапшу, а слепец -- сын ее -- вызвался отыскать в деревне муки для оной.	113:122	0:199
спутник	NOUN	1700	1700-1916	1700-1916_спутник_608-16		Поэтому на тот случай, если бы эти записки попали в руки самого доктора Фауста или кого-либо из его друзей, я спешу здесь засвидетельствовать, что всё дурное в поступках двух моих спутников всецело отношу я на счёт Мефистофеля одного.	180:189	0:234
спутник	NOUN	1700	1700-1916	1700-1916_спутник_568-16		Петр наскоро оделся в захваченное для него из дворца платье и снова помчался, опережая всех своих спутников на взмыленном, но не обессиленном еще коне.	98:107	0:151
спутник	NOUN	1700	1700-1916	1700-1916_спутник_580-16		Но кто сей почтенный запорожец, ваш спутник Хотя я его и не знаю, но не менее того рад буду видеть и его у себя, как бы старинного знакомца.	36:43	0:140
спутник	NOUN	1700	1700-1916	1700-1916_спутник_588-16		Притом, к большому счастью, я должен отнести то обстоятельство, что имел у себя деятельного и усердного помощника, в лице воспитанника иркутской гимназии Николая Ягунова, который был неизменным спутником моих странствований.	194:203	0:224
спутник	NOUN	1700	1700-1916	1700-1916_спутник_598-16		-- Что вы опять, рабы -- спрашивает мой спутник.	40:47	0:48
спутник	NOUN	1700	1700-1916	1700-1916_спутник_616-16		Все старались угождать не только будущей царице, но и спутникам ее, надменным ляхам, которые вели себя нескромно, грубили россиянам, притворно смиренным, и, достигнув берегов Угры, вспомнили, что тут была древняя граница Литвы -- надеялись, что и будет снова: ибо Мнишек вез с собою владенную грамоту, данную ему Самозванцем, на княжение Смоленское!..	54:63	0:351
спутник	NOUN	1700	1700-1916	1700-1916_спутник_586-16		Его спутник, стройный, сухощавый брюнет, с мрачным и решительным выражением смуглого лица, был одет в малиновую черкеску с нашитыми на груди патронами.	4:11	0:151
спутник	NOUN	1700	1700-1916	1700-1916_спутник_594-16		Может быть и нынче не знают, что спутники Одиссея были превращены в свиней; но не поблагодарят же так добродушно!	33:41	0:113
спутник	NOUN	1700	1700-1916	1700-1916_спутник_606-16		Она полулежит на угловом раскидном кресле и исподлобья бросает томные взгляды на своих спутников.	87:96	0:97
спутник	NOUN	1700	1700-1916	1700-1916_спутник_592-16		В сем достопамятном периоде мы видим блестящее, но кратковременное и неудачное покушение Бровна основать медицину на количественном созерцании возбуждения, т. е. не самостоятельного, а насильственного состояния жизнедеятельности организма, и по сходной судьбе спутника оной системы -- зоономию Дарвина.	260:268	0:302
спутник	NOUN	1700	1700-1916	1700-1916_спутник_584-16		-- Так думал я, между тем как мой спутник "полагал", судя по пышной обстановке его, "подобающей послу" и "еще кое-каким данным" (о которых, к сожалению, я не поинтересовался узнать), что он едет в Мешхед в ожидании благоприятных обстоятельств вступить в дипломатические переговоры с правителем Герата.	34:41	0:301
спутник	NOUN	1700	1700-1916	1700-1916_спутник_596-16		-- Деньги есть -- вполголоса обратился "провожатый" к своему спутнику, покосясь на него вполоборота, что явно обозначало интимно-секретное свойство вопроса.	61:69	0:156
спутник	NOUN	1700	1700-1916	1700-1916_спутник_582-16		Одни утверждают, что у китайцев вовсе нет чистого вкуса, что они насилуют природу, устраивая у себя в садах миньятюрные горы, озера, скалы, что давно признано смешным и уродливым; а один из наших спутников, проживший десять лет в Пекине, сказывал, что китайцы, напротив, вернее всех понимают искусство садоводства, что они прорывают скалы, дают по произволу течение ручьям и устраивают все то, о чем сказано, но не в таких жалких, а, напротив, грандиозных размерах и что пекинские богдыханские сады представляют неподражаемый образец в этом роде.	196:205	0:546
спутник	NOUN	1700	1700-1916	1700-1916_спутник_604-16		Вандик крикнул что-то другому кучеру, из другого карта выскочил наш коричневый спутник, мальчишка-готтентот, засучил панталоны и потащил лошадей в воду; но вскоре ему стало очень глубоко, и он воротился на свое место, а лошади ушли по брюхо.	79:86	0:241
спутник	NOUN	1700	1700-1916	1700-1916_спутник_590-16		Твой спутник -- пусть он простит мне -- лежал бы уже ничком на ковре.	5:12	0:69
спутник	NOUN	1992	1992-2016	1992-2016_спутник_575-16		"С точки зрения наблюдателя на спутнике детектор движется по направлению к источнику, и расстояние, преодолеваемое частицами, кажется меньше", -- пояснил физик.	31:39	0:160
