lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2774		Не с мешком, а с наволочкой.	17:27	0:28	2774	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2775		Сейчас же убедила себя, что вышивать нужно -- рубашечки для внука, наволочку, платочки.	67:76	0:87	2775	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2776		Получив у дяди Пети полосатый тиковый матрасник и наволочку, он туго набил их сеном, водрузил на топчан, застелил серым ворсистым одеялом, а простыню, по старой колонистской привычке, выложил поверх одеяла в форме треугольника.	50:59	0:227	2776	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2777		Плечо слышит, как сбилось Сашино дыхание, слышит его бормотание, и тогда Натка почти с криком высвобождает свою побелевшую, неживую руку, со смятыми пальцами и лиловым отпечатком пуговицы от наволочки, с длинными белыми отпечатками складок скрученной простыни -- от кисти до локтя, похожими на шрамы, и кладет эту мертвую руку на Сашины губы и не чувствует его губ, чувствует только, как тысячи иголок вонзились в руку, будто ток через нее пропустили.	191:200	0:451	2777	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2778		Вызов не заставил себя ждать, и я через несколько дней рано утром оказался в Сокольническом РВК с вещами, завернутыми в наволочку.	120:129	0:130	2778	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2779		Алла на всю жизнь запомнила, как выворачивать и где прострачивать наволочку.	66:75	0:76	2779	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2780		Ехала сначала на буфере, а сверток свой (в маленькой кружевной наволочке) дала в окно вагона матросу с золотой серьгой в ухе, медальоном на шее и в золотых кольцах.	63:72	0:164	2780	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2781		Мало того, он самолично (правда, вместе с сестрой -хозяйкой) ходил к главврачу и на склад больницы и выпрашивал, и требовал, и устраивал скандалы: почему нет наволочек и простыней Почему бинтов нет Лекарств нет Почему ничего нет Пятиминутка заканчивалась, доктор Хомин, усталый ночь провел в операционной с двумя тяжелыми больными (один из них умер), на обходе не был и теперь судорожно зевал, хотя был до крайности возбужден.	158:167	0:426	2781	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2782		"В определении об отмене первого приговора отмечено, что суд не указал конкретно, когда именно, в каком месяце Праховым были отпущены наволочки Косову, что если на предварительном следствии называли август--сентябрь 1945 г., то в эти месяцы наволочки не поступали в магазин, между тем как суд вместо конкретного указания на время отпуска наволочек ограничился общим указанием, что наволочки были получены ""в 1945 г. в разное время"", что нельзя признать правильным."	133:142	0:463	2782	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2783		Голая комната, даже постели нет, один матрац да подушка без наволочки, хочешь простыни, плати или свои неси, из дому, питание больничное отменили, лекарства приходится самому покупать, да еще мухлюют, в больничную аптеку посылают, где все на треть дороже, чем в городе, ухода, естественно, никакого, родные присматривают, если, упаси боже, санитарка понадобится или сестра, за каждый раз, когда она нос в палату сунет, в карман бумажку, да что же это такое!	60:69	0:457	2783	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2784		В первом случае сказано, что 2344,6 метра тканей плюс 800 тюфячных наволочек стоят 231933 рубля, а во втором говорится, что только 2344,6 метра тканей (без наволочек) стоят также 231 933 рубля!	67:76	0:193	2784	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2785		Пока Алина Спиридоновна стаскивала простыни и наволочки, он стоял словно бесчувственный истукан.	46:55	0:96	2785	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2786		Он потушил свет, а Полечка уткнулась носом в подушку и долго плакала злыми слезами, кусая наволочку и отрыгивая валерьянку.	90:99	0:123	2786	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2787		Когда уезжал в другой город, наволочку оставлял где попало.	29:38	0:59	2787	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2788		От этого щеки больного розовым тестом растекались по наволочке и сам он напоминал пятую подушку.	53:62	0:96	2788	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2789		В огромных лоханях вода бурлит и мечется, закручивает водовороты, играет наволочками и полотенцами, как обломками кораблекрушений.	73:84	0:130	2789	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2790		"А в ноябре 1920-го, когда я наконец смог вернуться из Грузии в Москву и зашел к Мейерхольду, то после оживленных воспоминаний о ""новороссийских делах"" и ""вилле Мысхако"", в которых принимала участие и Ольга Михайловна, Всеволод Эмильевич перед моим уходом попросил меня подождать минуту, вышел из комнаты и вернулся, держа в руке мою красную наволочку."	341:350	0:351	2790	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2791		С удивлением он обнаружил, что лежит на упругой, видимо, резиновой подушке в свежей крахмальной наволочке.	96:105	0:106	2791	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2792		Почем-Соль дергает скулами, теребит бородавку и разворачивает один за другим мандаты, каждый величиной с полотняную наволочку.	116:125	0:126	2792	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2793		Левая, скажем, боковая стойка была набита почему-то тряпьем: чулками, гигантскими пододеяльниками, огромными наволочками, на которых попадались не только обломки скорлупных перламутровых пуговиц, но полотняные кальсонные тоже.	109:120	0:226	2793	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2794		В первых его показаниях вообще ни слова не говорится по поводу эпизода с тюфячными наволочками.	83:94	0:95	2794	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2795		Взял наволочку, собрал все фуражки и пошел в Дом творчества с этим мешком.	5:14	0:74	2795	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2796		Наволочка с правой стороны в еще непросохших слезах: покидать жизнь веселую и трудную, оставлять обширную державу в бессильных руках злосчастного, черт его возьми, племянника было тяжело государыне сверх меры.	0:9	0:209	2796	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2797		Я увидел, что Любимов, не обнаружив наволочки, хотел улечься, подложив кулак под голову.	36:45	0:88	2797	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2798		На наше счастье нашлась отдельная комната в одно окно, в которое лезут гигантские лопухи, в ней -- стол и высоченная кровать с набором подушек в разноцветных наволочках.	158:168	0:169	2798	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2799		Валерия обхватила подушку ногами, изогнулась и зажала уголок наволочки в зубах.	61:70	0:79	2799	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2800		Перечисляются меховые муфты, шляпы, дальше идет перечисление платьев, с указанием столько-то бархатных, шелковых, шерстяных, домашних ситцевых; сапог, ботиков, калош; белья с указанием дюжин простыней, полотенец, наволочек, рубашек батистовых, льняных, кальсон, чулок и так далее, причем указано, с какими кружевами и прошивками.	213:222	0:329	2800	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2801		Ларьки, платки, простыни-наволочки.	25:34	0:35	2801	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2802		Федя порвал капитанскую наволочку на лоскуты, решительно прошел в буфет и открыл люк в подполье.	24:33	0:96	2802	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2803		На перильцах было развешано белье -- выстиранные рубахи, женские юбки, цветные наволочки.	79:88	0:89	2803	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2804		Две кровати с множеством подушек в кружевных и вышитых наволочках, комод с множеством флаконов, коробочек и фотографических карточек и стол, на одной половине которого было накрыто к обеду, а на другой лежали куски раскроенной ткани.	55:65	0:233	2804	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2805		-- Кирилл отер пот о наволочку, добавил: -- И твоего тоже.	21:30	0:58	2805	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2806		-- На кой ты всю наволочку тащил Чем ты его лечить будешь, зеленкой Так и принес бы в пузырьке, с этикеточкой, оно и красиво.	17:26	0:125	2806	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2807		Обернула ведра наволочками, и побежали.	15:26	0:39	2807	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2808		Эту ночь я спал так, как и должен спать демобилизовавшийся солдат, оставивший вдали войну навсегда: без настороженности, без жутких сновидений, -- спал, доверяясь большому дому с такой мирной тишиной, устоявшейся в его недрах, с печным, из недр выходящим теплом, со знакомыми с детства запахами коровьего пойла, половиков, полосканных в мерзлой воде и сохнувших на морозе, с примолкшей на холодном окне, но все еще робко, последним бутоном цветущей геранью, чистой, хранящей снежную свежесть наволочкой под ухом, с осторожными, сонными вздохами в темноте, мирным говором и приглушенным смехом подо мною, внизу на кухне.	492:502	0:619	2808	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2809		Сердце шевелилось и струилось под его ладонью, будто это был родник, наполняющий до краев большую ванну молока; так он работал, пока Тануся, с колтуном волос на рваной наволочке и с гримасой заики на запрокинутом лице, не забывала вовсе о его существовании и не начинала чувствовать только себя.	168:177	0:295	2809	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2810		В нем было всегда чисто, светло от беленой печки и штор на окне, сотворенных из старых наволочек.	87:96	0:97	2810	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2811		Грязную наволочку я снял.	8:17	0:25	2811	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2812		Писал Хлебников непрерывно и написанное, говорят, запихивал в наволочку или терял.	62:71	0:82	2812	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2813		-- Ефим задушевно смотрел на большие желтые пуговицы, какими совсем недавно застегивали матрасы и наволочки.	98:107	0:108	2813	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2814		Готовые связки Лина подвешивает возле печи, тут и досушивает их, сортирует: грибная крошка в пакеты (пойдет по своей цене, осенью поганка, зимою -- рупь банка), боровики -- в наволочку, маслята -- на железные противни.	175:184	0:218	2814	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2815		Без наволочек, без простыней!	4:13	0:29	2815	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2816		Пошла на вокзал, выбрала одного насилыцика с окладистой бородой и сказала ему, что, чтобы уехать домой, мне надо продать корзину и чемодан, а вещи из нихя положу в наволочки.	164:173	0:174	2816	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2817		Сражаться с накрахмаленной наволочкой под ее равнодушным взглядом.	27:37	0:66	2817	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2818		"Перевернутые, лишенные простыней и наволочек, матрацы и подушки грустным, покинутым видом своим как бы сказать хотят: ""Полно!"	35:44	0:125	2818	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2819		Инка сразу оживляется, забывает обо всем и начинает рассказывать, какие шикарные платья вышивала раньше, какие наволочки и гобелены.	111:120	0:132	2819	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2820		Много подушек в голубых наволочках, на двух низких окнах запоны, тоже синие набойчатые.	24:34	0:87	2820	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2821		Служака выхватил с полки одно за одним простыню, наволочку и одеяло, все вместе кинул мне, словно у меня еще и третья рука (я успел прижать к груди).	49:58	0:149	2821	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2822		В спальне все кровати с пружинной сеткой, чистые матрацы, на каждой постели две простыни, одеяло, наволочка на подушке и полотенце.	98:107	0:131	2822	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2823		"Она называлась ""наперник"" -- ей предназначалось стать первой наволочкой на перьевую подушку."	61:71	0:92	2823	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2824		ВИТЯ со всем своим пузом вступает в пляс, повязав наволочку вместо косынки.	50:59	0:75	2824	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2825		"""Наволочки"" ""Большую и среднюю""."	1:10	0:32	2825	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2826		Деньги сквозь наволочку давили в висок.	14:23	0:39	2826	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2827		Надо бы спросить у Халиля -- вырывают ли и сегодня языки у ткачей, как в прежние добрые времена, -- дабы те не разболтали секрета производства шелка И вот еще что: надо разориться и купить в подарок Марго пару наволочек из этой нежнейшей и легчайшей ядовитой материи.	210:219	0:267	2827	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2828		Он слез с койки на холодный пол и стал сдирать с подушки наволочку.	57:66	0:67	2828	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2829		Яков Семенович лежал на животе затылком вверх, лицо зарыто в истерзанную подушку с обильными потеками слюны и единственным пятнышком засохшей рвоты на наволочке.	151:160	0:161	2829	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2830		К ночи, когда я, щелкнув штепселем, пробовал спрятать глаза под веки, буквенная раздробь, ворошась в глазах, не хотела заснуть и, выползая пестрыми каракулями на белую наволочку, долго еще дергалась у самых глаз, цепляясь за ресницы и не давая им смежиться.	168:177	0:257	2830	rushifteval	ru
наволочка	NOUN	1992	1992-2016	1992-2016_наволочка_2831		А если бы я сдал еще наволочку, белье со второй постели, да умножил бы все на четыре недели -- получилось бы, что в прачечной я бы оставлял четыреста с чем-то рублей в месяц.	21:30	0:174	2831	rushifteval	ru
наволочка	NOUN	1918	1918-1990	1918-1990_наволочка_2832		Опровергнут и самый факт бестоварного отпуска 800 тюфячных наволочек через магазин как в марте--апреле 1945 г., так и в августе--сентябре того же года.	59:68	0:151	2832	rushifteval	ru
