lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6550		Показалось в сей миг Спиридону, что за алтарной перегородкой на духменном сене в овечьих яслях радостно вскрикнул младенец, как в первый раз кричит каждый из нас, появляясь на этот свет из материнской утробы, с потолка чуть повернула в ту сторону скорбную голову пречистая мати, и с тонких губ её слетела нежная улыбка, и сизо-золотая голубка заметалась пылающими крыльями над головой молодого спаса, входящего на иконе в тихие иорданские воды.	89:94	0:444	6550	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6551		Все это работало убыточно, продукцию или не давало совсем, или совсем негодную, но зарплаты платились, интернаты, детсады и ясли с горем пополам работали, теплотрассы, пусть и не вовремя, а чинились.	124:128	0:199	6551	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6552		-- Раньше место в детском саду, яслях сохранялось за ребенком без оплаты только на время отпуска отца и матери.	32:37	0:111	6552	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6553		На таком языке они общались между собой, с родителями и с воспитательницами в яслях, а потом и в детском саду, и воспитательницы ничего не могли с ними поделать.	78:83	0:161	6553	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6554		Многие дошкольные учреждения были разрушены фашистскими захватчиками; эвакуация же значительных масс населения в восточные районы, большая занятость женщин на производстве резко усилили потребность в детских садах и яслях.	216:221	0:222	6554	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6555		Стандарты в области образования -- это бесплатные ясли, детсады и школы, а также профтехучилища, техникумы и вузы (на конкурсной основе).	50:54	0:137	6555	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6556		У калитки яслей он запнулся.	10:15	0:28	6556	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6557		Кочегар детских яслей Теребилов махал ей, высунувшись, своей расшитой медью тюбетейкой: -- А ну садись, глушня, по-быстрому: здесь нам вставать запрещено!..	16:21	0:156	6557	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6558		Специально рассматривался вопрос о персонале яслей и режиме работы.	45:50	0:67	6558	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6559		В числе отказавшихся -- персонал детских садов 24, 16, 17, частично работники садов 20, 22 и яслей 1.	93:98	0:101	6559	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6560		А бригадир Анна Николаевна добавила: -- Только по нашему управлению отделочных работ восемьдесят ребятишек не устроены в сады и ясли.	128:132	0:133	6560	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6561		Чтобы забыть о том, что впереди, и перестать завидовать себе, уже вернувшейся, уже отъевшейся и отомлевшей в родном, пусть и чужом, углу, -- Мария занимала себя перечнем детей, когда-то подопечных ей в яслях.	202:207	0:208	6561	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6562		Конь Рябчикова, зачуяв хозяина, коротко заржал, а хозяин его молча прошел мимо сдержанно улыбавшегося Григория, ссыпал куски в ясли, не глядя на Григория, сказал: -- Не оскаляйся, пожалуйста!	127:131	0:191	6562	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6563		Я и с судьей Веретьевой знакома -- Светланочку ее в этих яслях когда еще сажала на горшок!..	57:62	0:92	6563	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6564		Я приехала на дачу, когда в яслях был тихий час.	28:33	0:48	6564	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6565		"Все, что есть, уходит в школы, детские сады и ясли, ну, разве по мелочам попадает в горкомовский буфет и ""белые столовые"" для руководства на предприятиях."	46:50	0:154	6565	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6566		В тесной связи с этой задачей находился разработанный представителями педагогической общественности Парижа проект организации детских яслей, в первую очередь для детей рабочих, не имевших материальных и физических возможностей для правильного их воспитания.	134:139	0:257	6566	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6567		Мама -- педагог раннего детства -- в конце 30-х годов работала в Новосибирске в методкабинете Горздрава и в базовых яслях.	116:121	0:122	6567	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6568		Как раз подойдет под ясли и детдом.	21:25	0:35	6568	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6569		А поскольку Иван Сергеевич имел сомнение насчет своего отцовства, особенно когда ребенок мучился коростой, то Катерина после яслей отправила Митю в детский сад-пятидневку, в котором Петров первый раз ударил ближнего.	125:130	0:216	6569	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6570		"""За то, что мы не можем посещать курсы после работы, так как спешим в ясли и сад, -- пишут монтажницы цеха 48 Крайнова, Скурыгина, Прокофьева и другие, -- нас лишили премиальных на 25 процентов."	70:74	0:194	6570	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6571		-- Навряд ли найдете такую работу, может, лучше пока временно где-нибудь устроитесь Сами же говорите, денег у вас нет, а девочку надо кормить, одевать, обувать, за ясли платить.	164:168	0:177	6571	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6572		Новые советские постройки, детские ясли, спортплощадки, сады -- все мертво.	35:39	0:75	6572	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6573		Еще пианистов-скрипачей можно воспитать с яслей, метод известный, запирают с инструментом или смычок ломают о спину.	42:47	0:116	6573	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6574		В пятом пятилетнем плане развития народного хозяйства СССР было намечено расширение сети детских садов к концу 1955 г на 40%, яслей на 20%.	126:131	0:139	6574	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6575		Воспитание детей, сводившееся к идеологическому пичканью, было первой цензурой, начинавшейся уже с яслей.	99:104	0:105	6575	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6576		К реке кони шли спокойно, медленно входили в быструю воду и стояли в ней, пофыркивая, по нескольку минут, но зато обратно они неслись галопом, обгоняя друг друга, -- знали, что в деревянных яслях уже засыпан для них овес.	190:195	0:221	6576	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6577		Места имелись в железнодорожных, ведомственных яслях, но, чтобы ребенку туда попасть, кто-то из родителей должен был по этому ведомству числиться.	47:52	0:146	6577	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6578		"Звезды на небе и звезды на земле""; если Гомер мог сказать о слове, что оно, ""как птица, вылетает из-за городьбы зубов"", то и наш Боян не мог не дать -- образа перстам и струнам, уподобляя первых десяти соколам, а вторых стае лебедей, не мог он и себя не опрокинуть так же, как Трисмигист, в небо, где мысль, как древо, а сам он, ""Бонне вещий Велесов внуче"", соловьем скачет по ветвям этого древа мысли, ибо то и другое рождается в одних яслях явления музыки и творческой картины по законам самой природы."	437:442	0:504	6578	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6579		Вы не имеете права девку из яслей выгнать, потому что не частники, государственное учреждение, я свои права знаю.	28:33	0:113	6579	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6580		В то время я уже носила в ясли дочку.	26:30	0:37	6580	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6581		Всех оставшихся после осуждения детей-сирот размещать: а) детей в возрасте от 1-1,5 лет до 3-х полных лет в детских домах и яслях Наркомздравов республик в пунктах жительства осужденных; б) детей в возрасте от 3-х полных лет и до 15 лет -- в детских домах Наркомпросов других республик, краев и областей (согласно установленной дислокации) и вне Москвы, Ленинграда, Киева, Тбилиси, Минска, приморских и пограничных городов.	124:129	0:423	6581	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6582		Не понять -- передовая у нас или детские ясли На том краю, где третий взвод разместили, у одной хозяйки семеро детей.	41:45	0:117	6582	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6583		И главное -- обеспечил для этого будущего ребенка отсутствие мест во всех ближайших городских яслях.	94:99	0:100	6583	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6584		Сама территория городка как бы делится на две независимые части: одна -- это жилой район с современными жилыми зданиями, магазином, яслями, школой, гостиницей и великолепным Домом офицеров.	132:138	0:189	6584	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6585		А может быть, с яслей.	16:21	0:22	6585	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6586		Однако влиятельные приятели его отца из жалости к невинному младенцу выхлопотали ему иную судьбу и перенесли Данилова прямо в мокрых пеленках из Ярославской земли в небесные ясли.	174:178	0:179	6586	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6587		Маруся и была ответственной квартиросъёмщицей, поскольку именно она работала в яслях для студенческих потомков.	79:84	0:111	6587	rushifteval	ru
ясли	NOUN	1918	1918-1990	1918-1990_ясли_6588		Думаешь, что он еще в яслях, а он уже в тюрьме.	22:27	0:47	6588	rushifteval	ru
ясли	NOUN	1992	1992-2016	1992-2016_ясли_6589		Ремедий отвел лошадь на конюшню, самовластно забрал сено из других яслей и все отдал солдатской кляче.	67:72	0:102	6589	rushifteval	ru
