lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
обоснование	NOUN	1700	1700-1916	1700-1916_обоснование_3040-14		На то, как велики могут быть эти пертурбирующие силы, указал впервые Цельнер, который как астрофизик, интересовался экспериментальным обоснованием светового давления; подсчитывая то световое давление, которое в одном из опытов Крукса лучи лампы производили на подвижное крылышко радиометра, Цельнер указал на то, что "величина давления, вычисляемая по Максвеллу, в этом случае была в 100000 раз меньше того радиометрического эффекта, который наблюдал Крукс".	134:146	0:458
обоснование	NOUN	1700	1700-1916	1700-1916_обоснование_3062-14		Для обоснования своих морально-философских идей он нуждался в примерах и фактах, а латинская литература одна не могла ему их доставить.	4:15	0:135
обоснование	NOUN	1700	1700-1916	1700-1916_обоснование_3014-14		Таким образом, исследование Никольса и Гулля, произведенное при наивыгоднейшем давлении в 12 мм, можно рассматривать как опытное доказательство существования светового давления, т. е. того непосредственного действия световых волн на твердые тела, которое не требует присутствия газа, только допуская вместе с ними указанную выше гипотезу, которую надо принять на веру, так как нет ни экспериментальных, ни теоретических ее обоснований.	423:434	0:435
обоснование	NOUN	1700	1700-1916	1700-1916_обоснование_3010-14		Обращаясь к истории развития наших представлений о физической причине отступлений от ньютонова закона всемирного тяготения, мы видим, что то представление о ней, которое три столетия тому назад высказал Кеплер, и которое сперва было оттеснено гипотезою "всплывания" Ньютона, а затем электрической гипотезой Ольберса, в настоящее время снова выступает на передний план, опираясь теперь, с одной стороны, на теоретические обоснования Максвелла и Бартоли, а с другой -- на непосредственные опытные исследования.	420:431	0:508
обоснование	NOUN	1700	1700-1916	1700-1916_обоснование_3038-14		Но, во всяком случае, не в эпохи такого разлада, как бы долго они ни тянулись, нравственное сознание может найти свое законченное научное обоснование и строгое философское выражение.	138:149	0:182
обоснование	NOUN	1700	1700-1916	1700-1916_обоснование_3018-14		Требование научного обоснования веры, доказательства истинности веры психологически нелепо и обнаруживает непонимание самой природы веры.	20:31	0:137
обоснование	NOUN	1700	1700-1916	1700-1916_обоснование_3020-14		Эта своего рода украиноманская академия наук была создана для научного обоснования украинского сепаратизма.	71:82	0:107
обоснование	NOUN	1700	1700-1916	1700-1916_обоснование_3064-14		Эта наклонность вполне понятна, потому что логический процесс усмотрения тожества и его роль при обосновании и проверке истин особенно заметны тогда, когда мы имеем дело с общим знанием.	97:108	0:186
обоснование	NOUN	1700	1700-1916	1700-1916_обоснование_3060-14		Рибопьеру с обоснованием права Сербии на возвращение отторгнутых Турцией округов 3 июня 1830 г. Пера Ваше высокопревосходительство, милостивый государь!	12:24	0:152
обоснование	NOUN	1700	1700-1916	1700-1916_обоснование_3066-14		Сладостная пытка, на которую обрек себя наследник одного из образов Владимира Соловьева, Александр Блок, желая своим сначала резко импрессионистическим, позднее лиро-магическим приемом дать этому образу символическое обоснование, еще до сих пор длится, разрешаясь частично то отпадами Блока в реализм, то мертвыми паузами.	217:228	0:322
