lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
железо	NOUN	1918	1918-1990	1918-1990_железо_1666-15		Но они сделаны из цемента и скреплены железом.	38:45	0:46
железо	NOUN	1918	1918-1990	1918-1990_железо_1682-15		Например, если в железо (т. пл. 1536C) ввести всего 0,45% углерода, то его температура плавления снизится на 44.	17:23	0:112
железо	NOUN	1918	1918-1990	1918-1990_железо_1668-15		Основал трест для выделки железа из деревянных опилок и тоже ссуду получил.	26:32	0:75
железо	NOUN	1918	1918-1990	1918-1990_железо_1636-15		Адский завод ждал отца-рабочего грубо махать руками, колотить по железу, рвать рот криками.	65:71	0:91
железо	NOUN	1918	1918-1990	1918-1990_железо_1638-15		Почти все античные историки и географы Греции и Рима говорят об употреблении железа в их странах задолго до начала нашей эры.	77:83	0:125
железо	NOUN	1918	1918-1990	1918-1990_железо_1640-15		После революции у меня в хозяйстве было: хороший деревянный дом 12x10 с[ажен], крытый железом, с надворной постройкой, две лошади, две коровы, мелкий скот, овци, свинья.	86:93	0:169
железо	NOUN	1918	1918-1990	1918-1990_железо_1642-15		Вспомним, когда, человек открыл железо [7].	32:38	0:43
железо	NOUN	1918	1918-1990	1918-1990_железо_1644-15		Я взял у начальника план-задание на 25 соболей, за пару часов собрался и, загрузив "Крым", полетел по взрытому снежным севером Енисею к устью Бахты, из которой уже листами оцинкованного железа несло шугу.	186:192	0:204
железо	NOUN	1918	1918-1990	1918-1990_железо_1692-15		Говорю, по всему боку медь, а с того боку опять железо и другие руды.	48:54	0:69
железо	NOUN	1918	1918-1990	1918-1990_железо_1646-15		Пламя должно было ударять непосредственно в это железо и раскалять его докрасна.	48:54	0:80
железо	NOUN	1918	1918-1990	1918-1990_железо_1650-15		По бортам, по мачтам у рангоута все ковано железом, и дверцы, и ободверины покованы медью.	43:50	0:90
железо	NOUN	1918	1918-1990	1918-1990_железо_1652-15		Путем умелого "технического саботажа" броневые машины были превращены в неподвижные, точно параличом разбитые груды железа.	116:122	0:123
железо	NOUN	1918	1918-1990	1918-1990_железо_1654-15		На обочине дороги, на раскинутых цветных одеялах сидела графиня с распущенными волосами и на маленьких золотовесных весах развешивала железо, а кругом люди смеялись: "Не умеет, не умеет!"	134:140	0:187
железо	NOUN	1918	1918-1990	1918-1990_железо_1664-15		-- Двадцать два фунта чистого железа!	30:36	0:37
железо	NOUN	1918	1918-1990	1918-1990_железо_1662-15		С этой точки зрения представляется особенно интересным метеорное железо, найденное в Ovifak"е, по поводу которого многие ученые предполагали, что оно происходит из внутренних слоев земли.	65:71	0:187
железо	NOUN	1918	1918-1990	1918-1990_железо_1658-15		Огненный Прометей, сырой, жёлтый, обрюзгший и ожиревший, вообразит, что он лошадь, великолепная, породистая, молодая лошадь, -- и в квадрате больничной камеры, обитой войлоком, будет носиться в безудержном галопе, закусывать удила, скакать, лететь, брать барьеры, и опрокидывать изгороди, и в полном изнеможении, с пеной у рта, припадать к железной оконной решётке, в бессознательной надежде, что холод железа успокоит воспалённый мозг.	340:348	0:436
железо	NOUN	1918	1918-1990	1918-1990_железо_1656-15		Протянувшись через всю комнату, страшные руки схватили его за шею, скользнули могильным холодом по его подбородку и, впившись костлявыми, твердыми, как железо, пальцами в его нос, повлекли его к столу.	152:158	0:201
железо	NOUN	1918	1918-1990	1918-1990_железо_1648-15		Эх, промять бы атаманшины бедра железом пальцев, въесться губами в помидорные губы.	32:39	0:83
железо	NOUN	1918	1918-1990	1918-1990_железо_1690-15		Материальное оформление -- дерево, листовое железо и стекло.	44:50	0:60
железо	NOUN	1918	1918-1990	1918-1990_железо_1660-15		Рядом с баллистами были выставлены огромные катапульты, мечущие под большим углом в осажденный город зажигательные снаряды, обитые железом доски и гигантские дротики.	131:138	0:166
