lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
проникновение	NOUN	1700	1700-1916	1700-1916_проникновение_4036		Конечно, в зависимости от силы этого отрицания и от степени проникновения его психологии элементами мещанства определяется и та среда, в которой он будет объектировать свою новую идеологию, среда, к которой на службу он пойдет.	60:73	0:227	4036	rushifteval	ru
проникновение	NOUN	1992	1992-2016	1992-2016_проникновение_4037		А разлюбить означает променять дар глубинного проникновения в суть другого человека на мелочный подсчет количественных характеристик его полезных и вредных свойств.	46:59	0:164	4037	rushifteval	ru
проникновение	NOUN	1700	1700-1916	1700-1916_проникновение_4038		Какая длинная постепенность, как, много степеней! 1) проникновение сыростью; 2) гниение; 3) брожение; 4) просыхание; 5) образование черного угля; 6) превращение черного в раскаленный; 7) появление пламени.	53:66	0:205	4038	rushifteval	ru
проникновение	NOUN	1992	1992-2016	1992-2016_проникновение_4039		Они аккумулируют дождевые потоки, провоцирующие опасность проникновения ядовитых стоков в окружающую среду.	58:71	0:107	4039	rushifteval	ru
проникновение	NOUN	1700	1700-1916	1700-1916_проникновение_4040		Во всяком же хозяйственном акте, в его пределах, телеология и механизм сливаются до полного взаимного проникновения: не переставая быть механизмом, природа, в пределах этого акта, становится антропоморфна, подобно тому как в органах нашего тела механизм не противоречит, но сочетается с функциональной целесообразностью.	102:115	0:320	4040	rushifteval	ru
проникновение	NOUN	1992	1992-2016	1992-2016_проникновение_4041		-- Ну, а если барышню кто-нибудь схватит за ногу при тайном проникновении в дом Что тогда -- Этого не произойдет.	60:73	0:113	4041	rushifteval	ru
проникновение	NOUN	1700	1700-1916	1700-1916_проникновение_4042		Может быть, в болезни есть проникновение, а в нормальности тупость, может быть, ложь есть единственная правда.	27:40	0:110	4042	rushifteval	ru
проникновение	NOUN	1992	1992-2016	1992-2016_проникновение_4043		Запасы товарно-материальных ценностей(нужное выделить)* готовая продукция товары сырье, материалы, полуфабрикаты что именно Укажите места хранения взрыво- и огнеопасных веществ и отметьте их расположение на плане (схеме) 2.Есть ли необходимость застраховать стекла и зеркала площадью более 1,5 кв. м каждое если ДА, то укажите, что именно* 3.Есть ли необходимость застраховать наружные антенны, рекламные щиты, световые установки и т.п. если ДА, то укажите, что именно* 4.Укажите риски, которые Вы хотели бы застраховать(нужное выделить): пожар (распространения огня) вследствие: -удара молнии; -аварии электросети; -аварии противопожарных систем; ДА НЕТ ДА НЕТ ДА НЕТ ДА НЕТ действия воды вследствие: -необычного для данной местности выхода подпочвенных вод; -аварии водопроводных, отопительных или канализационных систем; -проникновения воды из соседних (чужих) помещений; ДА НЕТ ДА НЕТ ДА НЕТ ДА НЕТ ДА НЕТ ДА НЕТ повреждения вследствие: -стихийных бедствий (землетрясения, горного обвала, селя, оползня, бури, вихря, урагана, шторма, смерча, града, извержения вулкана); -необычного для данной местности оседания и просадки грунта; -падения пилотируемых летательных аппаратов, их обломков, частей или груза; ДА НЕТ ДА НЕТ ДА НЕТ ДА НЕТ противоправных действий третьих лиц, вследствие: -похищение имущества путем кражи со взломом, грабежа, разбоя; -порчи имущества из-за хулиганских действий, вандализма ДА НЕТ ДА НЕТ 5.Противопожарная безопасность объектов(нужное выделить)* 5.1.Системы пожарной сигнализации автоматическая ручная комбинированная отсутствует дымовые датчики тепловые датчики огневые датчики 5.2.Средства борьбы с пожарами стационарные установки пенотушения ручные огнетушители гидранты сплинклерные системы порошковые огнетушители 5.3.Наличие пожарной команды собственная пожарная команда ДПДобученная охрана нет 5.4.Способ оповещения пожарной команды стационарные переговорные устройствапереносные переговорные устройства ручные кнопки сигнализацииавтоматическое оповещение Приложите план (схему) расположения средств пожарной сигнализации и средств борьбы с пожарами 6. Охрана объектов (нужное выделить)* 6.1.Время охраны в нерабочее время 6.2.Характер охраны служба охраны 6.3.Наличие подразделения охраны сторож служба охраныВОХР милиция 6.4.Способ охраны видеонаблюдение стационарные постыпатрулирование 6.5.Средства охраны датчики на окнах и дверяхдатчики объема камеры наблюдение решетки на окнах ограждение территории 6.6.Способы оповещения милиции автоматическое оповещениеручная кнопка сигнализациивызов по телефону 7.Имели ли место в данном месте стихийные бедствия, наводнения, повышения уровня грунтовых вод и т.п. ДА / НЕТ, если ДА,	825:838	0:2666	4043	rushifteval	ru
проникновение	NOUN	1700	1700-1916	1700-1916_проникновение_4044		Но, несмотря на серьезный склад характера мисс Эванс и ее искреннее проникновение христианскими принципами, молодость все-таки брала свое, и мы видим, что аскетическое отречение от жизни и ее радостей не так-то легко ей давалось.	68:81	0:229	4044	rushifteval	ru
проникновение	NOUN	1992	1992-2016	1992-2016_проникновение_4045		В ряде случаев глубина проникновения может достигать 90 см.	23:36	0:59	4045	rushifteval	ru
