lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
дядька	NOUN	1918	1918-1990	1918-1990_дядька_1576-15		Надо же, попался такой кровожадный дядька.	35:41	0:42
дядька	NOUN	1918	1918-1990	1918-1990_дядька_1568-15		Но дядька не собирался падать; держа в руках пустое ведро, он спокойно шагал под гору -- широкоплечий, кряжистый.	3:9	0:113
дядька	NOUN	1918	1918-1990	1918-1990_дядька_1570-15		Перед выходом стояли два богатыря -- дядьки здоровенные, прямо как борцы в цирке.	37:43	0:81
дядька	NOUN	1918	1918-1990	1918-1990_дядька_1534-15		Каждый рыбак, пусть и скалясь, готов помочь делом и советом, сочувствуют вроде бы, но на самом-то деле рады, что "дядька" у Грохотало отняли.	114:120	0:141
дядька	NOUN	1918	1918-1990	1918-1990_дядька_1572-15		Фима загорался: это все их школьный химик, ну дядька!	46:52	0:53
дядька	NOUN	1918	1918-1990	1918-1990_дядька_1548-15		Он понимал, что зла дядька ему никак не желает.	20:26	0:47
дядька	NOUN	1918	1918-1990	1918-1990_дядька_1532-15		Времена пошли такие, что и наяву люди без штанов стали ходить, -- нудизм, акселерация, сексуальная революция, и римский папа борется с противозачаточными средствами, хотя, с другой стороны, демографический взрыв и перенаселение, а почему перенаселение Потому что рождаемость понизилась, а к тому же в огороде бузина, а в Киеве дядька.	327:333	0:334
дядька	NOUN	1918	1918-1990	1918-1990_дядька_1528-15		-- Давай тогда искать твоего дядьку.	29:35	0:36
дядька	NOUN	1918	1918-1990	1918-1990_дядька_1546-15		-- Хоть до Сибири, -- сказал дядька и спрятал десятку глубоко-глубоко во внутренний карман пиджака.	29:35	0:99
дядька	NOUN	1918	1918-1990	1918-1990_дядька_1518-15		Усатый дядька надел брюки, военную гимнастерку и отвел Гека на место.	7:13	0:69
дядька	NOUN	1918	1918-1990	1918-1990_дядька_1530-15		Но тут случилось нечто страшное: вместо белобрысого, круглоголового Чука на Гека глянуло сердитое усатое лицо какого-то дядьки, который строго спросил: -- Это кто же здесь толкается Тогда Гек завопил что было мочи.	120:126	0:214
дядька	NOUN	1918	1918-1990	1918-1990_дядька_1520-15		Дядька с бранью уехал, а Шишу остаток пути пришлось пройти пешком.	0:6	0:66
