lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2690-16		Я заранее был уверен, что Вы во всяком случае не посоветуете мне насиловать свою природу, жить в среде, сделавшейся мне антипатичной, оставаться в таком положении, которое поневоле делает меня праздным, бессмысленно проводящим жизнь маньяком.	233:241	0:242
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2692-16		Он сделался впоследствии положительно маньяком.	38:46	0:47
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2658-16		А кто опять виноват в Кармазинове Навязывал я вам его или нет Участвовал в его обожании или нет Ну, да черт с ним, а вот третий маньяк, политический, ну это другая статья.	128:134	0:171
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2714-16		Ну, словом, посторонний человек, попавший бы в эту комнату, мог подумать, что я -- маньяк, бездарный и ничего не смыслящий писака, пришедший к знаменитому музыканту приставать с своей дребеденью.	83:89	0:195
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2694-16		Наумов смотрел вокруг дикими глазами, напряженными, как у маньяка, и пил только крепкий чай.	58:65	0:92
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2680-16		Многое, по его мнению важное, на самом деле мне казалось неважным и опущено, как совершенно не идущее к делу, или же изложено кратче моими словами, причем вся суть событий сохранена, а откинуты повторения и другие приемы многословия мечтательного маньяка, через которые рассказ его был бы не свободен от длиннот и через то непременно утрачивал бы интерес.	247:254	0:355
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2712-16		-- Ни о чем, -- чистый маньяк.	23:29	0:30
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2700-16		Напротив, если духовное равновесие разрушено совершенно, если человек, как бесноватый, одержим одною дикою страстью и ко всему другому восприимчивость в нем потухла, -- он или маньяк, которого надо лечить, или воплощенный дьявол, для которого все человеческое кончено.	176:182	0:268
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2682-16		Но "маньяк" наконец опустил руку, задыхаясь и дрожа и не в силах будучи говорить.	4:10	0:81
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2710-16		И точно, Юлиан, задумавший повернуть колесо истории, не безумец ли, не маньяк Он осужден на гибель, а осужденный на гибель разве может оказаться правым Нет, нет и нет -- прав победитель, прав торжествующий.	71:77	0:206
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2698-16		Какой странный маньяк!	15:21	0:22
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2708-16		Он производит впечатление маньяка.	26:33	0:34
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2656-16		Его блестящие, как у маньяка, глаза пристально смотрели на огонь свечи, но как будто ничего не видели.	21:28	0:102
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2706-16		Вся Флоренция знала этого старика, которого страсть к древности сделала маньяком.	72:80	0:81
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2704-16		Туганов посмотрел ему вслед и тихо сказал Дарьянову: -- Он у вас совсем маньяк сделался.	72:78	0:88
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2696-16		Передо мной был какой-то маньяк, на которого всякая моя попытка успокоения производила совершенно обратное действие.	25:31	0:116
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2662-16		"Автономная группа" подпольных убийц, политических маньяков открыла свою работу этим первым, ужасающим злодеянием и отняла сразу самое дорогое, что было у правительства, страны и у законопослушной части общества.	51:59	0:212
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2660-16		Фишла, как и следовало ожидать, приняли за сумасшедшего, и даже не особенно удивлялись этому, так как и раньше некоторые близкие ему люди считали его маньяком, судя по его рассеянности и странностям.	150:158	0:199
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2686-16		Унять было невозможно, по крайней мере в ту минуту, и -- вдруг окончательная катастрофа как бомба разразилась над собранием и треснула среди его: третий чтец, тот маньяк, который все махал кулаком за кулисами, вдруг выбежал на сцену.	163:169	0:233
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2670-16		-- Да, конечно, маньяк.	16:22	0:23
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2684-16		.. разговором, который хотя прямо не оскорблял Савелия, но из которого все-таки выходило, что заботы его и беспокойства не что иное, как нетерпеливая суета и сам он маньяк.	165:171	0:172
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2674-16		Обзор исторический "Экспертиза медиков стремясь доказать нам, что подсудимый не в своем уме и маньяк.	94:100	0:101
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2676-16		"Если гомеопаты не обходятся без прививок, то чего же нам стесняться!" -- так утешают себя маньяки прививок, упуская из виду, что и в лагере аллопатов с каждым днем люди науки, а не диплома, все сильней и сильней возмущаются безумием, охватившим прививочников, кстати сказать, совсем не обращающих внимания на побочные действия, выражаясь языком д-ра Оппенгейма, "небезразличные для организма" и в психическом отношении.	91:98	0:420
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2678-16		За границей они разыгрывают каких-то чудаков, маньяков, делают на каждом шагу эксцентричности, одеваются по-шутовски, не соблюдая приличия.	46:54	0:139
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2672-16		Случалось этой зимой, беглец жестоко отмораживал себе ноги и чуть не ползком добирался до желанной цели, но все-таки добирался, упорный, как маньяк.	141:147	0:148
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2702-16		Плюшкин, грязный и грубый маньяк, нам противен, но, кто знает, может быть, он делает свое, возложенное на него природой серьезное и важное дело.	26:32	0:144
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2668-16		Маньякам так называемого прогресса кажется, что они охвачены творчеством, -- на самом деле они охвачены разрушением.	0:8	0:116
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2666-16		-- Довольно! -- вскричал он яростно, -- вы не только исключены из круга порядочных людей, но вы -- маньяк, настоящий помешанный маньяк, и так вас аттестовали!	99:105	0:158
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2688-16		Что же до того, что он маньяк, то с этим я бы согласился, но именно в одном только пункте -- в том самом, на который экспертиза указывала, именно во взгляде подсудимого на эти три тысячи, будто бы недоплаченные ему отцом.	23:29	0:221
маньяк	NOUN	1700	1700-1916	1700-1916_маньяк_2664-16		Дошел до того, что кажется маньяком: подбирает рифмы к каждому услышанному слову.	27:35	0:81
маньяк	NOUN	1992	1992-2016	1992-2016_маньяк_2689-16		Так вот господин маньяк пожаловался на бесчеловечные условия, в которых оказался в тюрьме.	17:23	0:90
маньяк	NOUN	1992	1992-2016	1992-2016_маньяк_2693-16		-- Урк! -- ближайший маньяк, не в силах совладать с буйством желания, страстно обнял мои бедра.	21:27	0:95
маньяк	NOUN	1992	1992-2016	1992-2016_маньяк_2685-16		Мы же были твердо уверены, что действует маньяк, а маньяки всегда одиночки.	41:47	0:75
маньяк	NOUN	1992	1992-2016	1992-2016_маньяк_2687-16		И расчлененные трупы, и выброшенные в мусор посиневшие младенцы, и сожженные заживо семьи, и ухмылочки маньяков, собирающихся закосить под душевнобольных, -- все это поначалу шокировало Сергея.	103:111	0:193
маньяк	NOUN	1992	1992-2016	1992-2016_маньяк_2683-16		А как он взбеленился, когда Настя только заикнулась о том, что Лазарева не убийца и вообще тут действовал не маньяк.	109:115	0:116
маньяк	NOUN	1992	1992-2016	1992-2016_маньяк_2699-16		Фома без слов ползал по полу, лез под стол и с упорством маньяка складывал новую башню.	57:64	0:87
