lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
карман	NOUN	1700	1700-1916	1700-1916_карман_2056		Она поняла, что это было письмо княжны Анны, и поспешно припрятала его в свой карман.	78:84	0:85	2056	rushifteval	ru
карман	NOUN	1992	1992-2016	1992-2016_карман_2057		-- Как же, держи карман шире, -- хихикнул шпион Дырка.	17:23	0:54	2057	rushifteval	ru
карман	NOUN	1700	1700-1916	1700-1916_карман_2058		Будь здоров и загляни, между прочим, что у тебя в левом заднем кармане сюртука Пари держу, что инстинктивно залезешь в карман.	63:70	0:126	2058	rushifteval	ru
карман	NOUN	1992	1992-2016	1992-2016_карман_2059		Давай, на хуй, из карманов все, сука.	18:26	0:37	2059	rushifteval	ru
карман	NOUN	1700	1700-1916	1700-1916_карман_2060		Да ведь если очень-то шибко по чужим карманам лазить начнешь, так и в Сибирь, пожалуй, угодишь!	37:45	0:95	2060	rushifteval	ru
карман	NOUN	1992	1992-2016	1992-2016_карман_2061		Женя Потапов, никогда не упускавший случая извлечь юмор из ситуации и за словом в карман не лазавший, ответил, что это Чайников зайца обдирает.	82:88	0:143	2061	rushifteval	ru
карман	NOUN	1700	1700-1916	1700-1916_карман_2062		Через год, что ли, очередь-то приходится Али у нас денег нет! -- шутливо ударил один из фабричных по карману с медяками.	101:108	0:120	2062	rushifteval	ru
карман	NOUN	1992	1992-2016	1992-2016_карман_2063		Он мил, способен на нежность, деликатность чувств, на щедрость, которая, увы, ему не по карману.	88:95	0:96	2063	rushifteval	ru
карман	NOUN	1700	1700-1916	1700-1916_карман_2064		Прежде и на три рубля можно было себе удовольствие доставить, а нынче, ежели у кого нет сию минуту в кармане пятисот, тысячи рублей, того все кокотки несчастливцем почитают.	101:108	0:173	2064	rushifteval	ru
карман	NOUN	1992	1992-2016	1992-2016_карман_2065		В это время проживающий здесь же, на соседних улицах, мрачный провинциал Андрей Рубанов, выросший и осознавший себя в деревне Узуново, тощий, костлявый, нервный, скрипел зубами и хватался за любое предложение, сулящее лишний капиталец на кармане.	238:245	0:246	2065	rushifteval	ru
карман	NOUN	1700	1700-1916	1700-1916_карман_2066		В кармане у него лежал настоящий паспорт, выданный из Камышловского уезда на имя некоего Трифона Борисова.	2:9	0:106	2066	rushifteval	ru
карман	NOUN	1992	1992-2016	1992-2016_карман_2067		Он вытащил руки из карманов и принялся размахивать ими, как веслами, ускоряя шаг.	19:27	0:81	2067	rushifteval	ru
карман	NOUN	1700	1700-1916	1700-1916_карман_2068		Не лезь в чужом кармане саргу считать.	16:23	0:38	2068	rushifteval	ru
карман	NOUN	1992	1992-2016	1992-2016_карман_2069		Внезапно прервал беседу, отошел в сторонку и стал вытаскивать из кармана таблетки, и вид при этом у него был очень неважный.	65:72	0:124	2069	rushifteval	ru
карман	NOUN	1700	1700-1916	1700-1916_карман_2070		-- Бунтовать без позволения -- значит показывать кукиш в кармане, -- возражают консерваторы, -- как вы ни вертитесь, а это единственная форма бунта без позволения, которая нам доступна.	57:64	0:185	2070	rushifteval	ru
карман	NOUN	1992	1992-2016	1992-2016_карман_2071		"Пирадзе достал из кармана ""маленькую""."	18:25	0:38	2071	rushifteval	ru
