identifier1	identifier2	annotator	judgment	comment	lemma
1700-1916_формат_5718-16	1992-2016_формат_5719-16	0	1		формат
1700-1916_формат_5772-16	1992-2016_формат_5773-16	0	2		формат
1700-1916_формат_5770-16	1992-2016_формат_5771-16	0	3		формат
1700-1916_формат_5768-16	1992-2016_формат_5769-16	0	1		формат
1700-1916_формат_5766-16	1992-2016_формат_5767-16	0	4		формат
1700-1916_формат_5764-16	1992-2016_формат_5765-16	0	1		формат
1700-1916_формат_5728-16	1992-2016_формат_5729-16	0	1		формат
1700-1916_формат_5726-16	1992-2016_формат_5727-16	0	1		формат
1700-1916_формат_5724-16	1992-2016_формат_5725-16	0	1		формат
1700-1916_формат_5722-16	1992-2016_формат_5723-16	0	1		формат
1700-1916_формат_5720-16	1992-2016_формат_5721-16	0	2		формат
1700-1916_формат_5716-16	1992-2016_формат_5717-16	0	1		формат
1700-1916_формат_5746-16	1992-2016_формат_5747-16	0	1		формат
1700-1916_формат_5730-16	1992-2016_формат_5731-16	0	1		формат
1700-1916_формат_5744-16	1992-2016_формат_5745-16	0	1		формат
1700-1916_формат_5742-16	1992-2016_формат_5743-16	0	1		формат
1700-1916_формат_5738-16	1992-2016_формат_5739-16	0	1		формат
1700-1916_формат_5740-16	1992-2016_формат_5741-16	0	1		формат
1700-1916_формат_5736-16	1992-2016_формат_5737-16	0	2		формат
1700-1916_формат_5734-16	1992-2016_формат_5735-16	0	1		формат
1700-1916_формат_5774-16	1992-2016_формат_5775-16	0	3		формат
1700-1916_формат_5762-16	1992-2016_формат_5763-16	0	1		формат
1700-1916_формат_5732-16	1992-2016_формат_5733-16	0	4		формат
1700-1916_формат_5760-16	1992-2016_формат_5761-16	0	1		формат
1700-1916_формат_5752-16	1992-2016_формат_5753-16	0	1		формат
1700-1916_формат_5754-16	1992-2016_формат_5755-16	0	3		формат
1700-1916_формат_5748-16	1992-2016_формат_5749-16	0	1		формат
1700-1916_формат_5758-16	1992-2016_формат_5759-16	0	4		формат
1700-1916_формат_5756-16	1992-2016_формат_5757-16	0	1		формат
1700-1916_формат_5750-16	1992-2016_формат_5751-16	0	3		формат
1700-1916_формат_5762-16	1992-2016_формат_5763-16	1	3		формат
1700-1916_формат_5752-16	1992-2016_формат_5753-16	1	1		формат
1700-1916_формат_5720-16	1992-2016_формат_5721-16	1	1		формат
1700-1916_формат_5754-16	1992-2016_формат_5755-16	1	4		формат
1700-1916_формат_5716-16	1992-2016_формат_5717-16	1	2		формат
1700-1916_формат_5730-16	1992-2016_формат_5731-16	1	2		формат
1700-1916_формат_5756-16	1992-2016_формат_5757-16	1	4		формат
1700-1916_формат_5726-16	1992-2016_формат_5727-16	1	3		формат
1700-1916_формат_5744-16	1992-2016_формат_5745-16	1	2		формат
1700-1916_формат_5742-16	1992-2016_формат_5743-16	1	1		формат
1700-1916_формат_5740-16	1992-2016_формат_5741-16	1	1		формат
1700-1916_формат_5738-16	1992-2016_формат_5739-16	1	1		формат
1700-1916_формат_5758-16	1992-2016_формат_5759-16	1	1		формат
1700-1916_формат_5732-16	1992-2016_формат_5733-16	1	1		формат
1700-1916_формат_5736-16	1992-2016_формат_5737-16	1	2		формат
1700-1916_формат_5734-16	1992-2016_формат_5735-16	1	1		формат
1700-1916_формат_5724-16	1992-2016_формат_5725-16	1	1		формат
1700-1916_формат_5728-16	1992-2016_формат_5729-16	1	1		формат
1700-1916_формат_5722-16	1992-2016_формат_5723-16	1	2		формат
1700-1916_формат_5746-16	1992-2016_формат_5747-16	1	1		формат
1700-1916_формат_5766-16	1992-2016_формат_5767-16	1	4		формат
1700-1916_формат_5748-16	1992-2016_формат_5749-16	1	2		формат
1700-1916_формат_5764-16	1992-2016_формат_5765-16	1	1		формат
1700-1916_формат_5750-16	1992-2016_формат_5751-16	1	1		формат
1700-1916_формат_5770-16	1992-2016_формат_5771-16	1	1		формат
1700-1916_формат_5772-16	1992-2016_формат_5773-16	1	4		формат
1700-1916_формат_5768-16	1992-2016_формат_5769-16	1	1		формат
1700-1916_формат_5774-16	1992-2016_формат_5775-16	1	3		формат
1700-1916_формат_5760-16	1992-2016_формат_5761-16	1	4		формат
1700-1916_формат_5718-16	1992-2016_формат_5719-16	1	4		формат
1700-1916_формат_5772-16	1992-2016_формат_5773-16	2	2		формат
1700-1916_формат_5758-16	1992-2016_формат_5759-16	2	1		формат
1700-1916_формат_5742-16	1992-2016_формат_5743-16	2	1		формат
1700-1916_формат_5734-16	1992-2016_формат_5735-16	2	2		формат
1700-1916_формат_5738-16	1992-2016_формат_5739-16	2	1		формат
1700-1916_формат_5774-16	1992-2016_формат_5775-16	2	3		формат
1700-1916_формат_5740-16	1992-2016_формат_5741-16	2	1		формат
1700-1916_формат_5756-16	1992-2016_формат_5757-16	2	4		формат
1700-1916_формат_5732-16	1992-2016_формат_5733-16	2	1		формат
1700-1916_формат_5768-16	1992-2016_формат_5769-16	2	1		формат
1700-1916_формат_5770-16	1992-2016_формат_5771-16	2	1		формат
1700-1916_формат_5750-16	1992-2016_формат_5751-16	2	2		формат
1700-1916_формат_5728-16	1992-2016_формат_5729-16	2	1		формат
1700-1916_формат_5726-16	1992-2016_формат_5727-16	2	4		формат
1700-1916_формат_5744-16	1992-2016_формат_5745-16	2	1		формат
1700-1916_формат_5724-16	1992-2016_формат_5725-16	2	1		формат
1700-1916_формат_5736-16	1992-2016_формат_5737-16	2	1		формат
1700-1916_формат_5722-16	1992-2016_формат_5723-16	2	3		формат
1700-1916_формат_5760-16	1992-2016_формат_5761-16	2	4		формат
