identifier1	identifier2	annotator	judgment	comment	lemma
1918-1990_список_4886-15	1992-2016_список_4887-15	0	4		список
1918-1990_список_4878-15	1992-2016_список_4879-15	0	4		список
1918-1990_список_4880-15	1992-2016_список_4881-15	0	2		список
1918-1990_список_4882-15	1992-2016_список_4883-15	0	4		список
1918-1990_список_4884-15	1992-2016_список_4885-15	0	4		список
1918-1990_список_4914-15	1992-2016_список_4915-15	0	2		список
1918-1990_список_4916-15	1992-2016_список_4917-15	0	4		список
1918-1990_список_4918-15	1992-2016_список_4919-15	0	4		список
1918-1990_список_4920-15	1992-2016_список_4921-15	0	4		список
1918-1990_список_4922-15	1992-2016_список_4923-15	0	2		список
1918-1990_список_4898-15	1992-2016_список_4899-15	0	4		список
1918-1990_список_4912-15	1992-2016_список_4913-15	0	4		список
1918-1990_список_4900-15	1992-2016_список_4901-15	0	3		список
1918-1990_список_4902-15	1992-2016_список_4903-15	0	4		список
1918-1990_список_4904-15	1992-2016_список_4905-15	0	1		список
1918-1990_список_4906-15	1992-2016_список_4907-15	0	3		список
1918-1990_список_4908-15	1992-2016_список_4909-15	0	3		список
1918-1990_список_4910-15	1992-2016_список_4911-15	0	4		список
1918-1990_список_4930-15	1992-2016_список_4931-15	0	2		список
1918-1990_список_4926-15	1992-2016_список_4927-15	0	4		список
1918-1990_список_4876-15	1992-2016_список_4877-15	0	3		список
1918-1990_список_4874-15	1992-2016_список_4875-15	0	3		список
1918-1990_список_4928-15	1992-2016_список_4929-15	0	4		список
1918-1990_список_4894-15	1992-2016_список_4895-15	0	4		список
1918-1990_список_4872-15	1992-2016_список_4873-15	0	3		список
1918-1990_список_4896-15	1992-2016_список_4897-15	0	1		список
1918-1990_список_4888-15	1992-2016_список_4889-15	0	4		список
1918-1990_список_4892-15	1992-2016_список_4893-15	0	4		список
1918-1990_список_4924-15	1992-2016_список_4925-15	0	4		список
1918-1990_список_4890-15	1992-2016_список_4891-15	0	4		список
1918-1990_список_4872-15	1992-2016_список_4873-15	1	4		список
1918-1990_список_4920-15	1992-2016_список_4921-15	1	3		список
1918-1990_список_4912-15	1992-2016_список_4913-15	1	3		список
1918-1990_список_4892-15	1992-2016_список_4893-15	1	4		список
1918-1990_список_4910-15	1992-2016_список_4911-15	1	4		список
1918-1990_список_4900-15	1992-2016_список_4901-15	1	3		список
1918-1990_список_4890-15	1992-2016_список_4891-15	1	1		список
1918-1990_список_4904-15	1992-2016_список_4905-15	1	1		список
1918-1990_список_4918-15	1992-2016_список_4919-15	1	4		список
1918-1990_список_4906-15	1992-2016_список_4907-15	1	3		список
1918-1990_список_4888-15	1992-2016_список_4889-15	1	4		список
1918-1990_список_4908-15	1992-2016_список_4909-15	1	1		список
1918-1990_список_4898-15	1992-2016_список_4899-15	1	4		список
1918-1990_список_4928-15	1992-2016_список_4929-15	1	4		список
1918-1990_список_4924-15	1992-2016_список_4925-15	1	3		список
1918-1990_список_4926-15	1992-2016_список_4927-15	1	4		список
1918-1990_список_4886-15	1992-2016_список_4887-15	1	4		список
1918-1990_список_4902-15	1992-2016_список_4903-15	1	3		список
1918-1990_список_4894-15	1992-2016_список_4895-15	1	4		список
1918-1990_список_4922-15	1992-2016_список_4923-15	1	4		список
1918-1990_список_4930-15	1992-2016_список_4931-15	1	4		список
1918-1990_список_4874-15	1992-2016_список_4875-15	1	2		список
1918-1990_список_4876-15	1992-2016_список_4877-15	1	2		список
1918-1990_список_4878-15	1992-2016_список_4879-15	1	2		список
1918-1990_список_4880-15	1992-2016_список_4881-15	1	4		список
1918-1990_список_4884-15	1992-2016_список_4885-15	1	3		список
1918-1990_список_4896-15	1992-2016_список_4897-15	1	4		список
1918-1990_список_4914-15	1992-2016_список_4915-15	1	4		список
1918-1990_список_4882-15	1992-2016_список_4883-15	1	4		список
1918-1990_список_4916-15	1992-2016_список_4917-15	1	4		список
1918-1990_список_4922-15	1992-2016_список_4923-15	2	3		список
1918-1990_список_4918-15	1992-2016_список_4919-15	2	4		список
1918-1990_список_4874-15	1992-2016_список_4875-15	2	3		список
1918-1990_список_4886-15	1992-2016_список_4887-15	2	4		список
1918-1990_список_4928-15	1992-2016_список_4929-15	2	4		список
1918-1990_список_4924-15	1992-2016_список_4925-15	2	3		список
1918-1990_список_4876-15	1992-2016_список_4877-15	2	4		список
1918-1990_список_4882-15	1992-2016_список_4883-15	2	4		список
1918-1990_список_4910-15	1992-2016_список_4911-15	2	3		список
1918-1990_список_4894-15	1992-2016_список_4895-15	2	4		список
1918-1990_список_4908-15	1992-2016_список_4909-15	2	1		список
1918-1990_список_4878-15	1992-2016_список_4879-15	2	1		список
1918-1990_список_4920-15	1992-2016_список_4921-15	2	3		список
1918-1990_список_4926-15	1992-2016_список_4927-15	2	2		список
1918-1990_список_4906-15	1992-2016_список_4907-15	2	4		список
1918-1990_список_4888-15	1992-2016_список_4889-15	2	4		список
1918-1990_список_4904-15	1992-2016_список_4905-15	2	1		список
1918-1990_список_4892-15	1992-2016_список_4893-15	2	4		список
1918-1990_список_4916-15	1992-2016_список_4917-15	2	4		список
1918-1990_список_4902-15	1992-2016_список_4903-15	2	3		список
1918-1990_список_4872-15	1992-2016_список_4873-15	2	4		список
1918-1990_список_4884-15	1992-2016_список_4885-15	2	3		список
1918-1990_список_4900-15	1992-2016_список_4901-15	2	4		список
1918-1990_список_4896-15	1992-2016_список_4897-15	2	2		список
1918-1990_список_4890-15	1992-2016_список_4891-15	2	4		список
1918-1990_список_4898-15	1992-2016_список_4899-15	2	4		список
1918-1990_список_4930-15	1992-2016_список_4931-15	2	4		список
1918-1990_список_4912-15	1992-2016_список_4913-15	2	4		список
1918-1990_список_4880-15	1992-2016_список_4881-15	2	4		список
1918-1990_список_4914-15	1992-2016_список_4915-15	2	4		список
