lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4396		Вскоре потом исполнил он свое намерение: оставил дом родительский, пришел в Москву и вступил в Заиконоспасское училище, в котором с великим прилежанием обучался латинскому и греческому языкам, риторике и стихотворству.	193:201	0:218	4396	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4397		В рамках мифа и ритуала развивается также ораторское искусство со своеобразным набором приемов древнейшей риторики.	106:114	0:115	4397	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4398		На другой день оно опущено в могилу, и при сем случае, с дозволения священника, я говорил речь, сочиненную по всем правилам риторики.	124:132	0:133	4398	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4399		Национально-державная и социальная риторика нынешнего российского руководства привела к смыканию электоральных полей власти и левой оппозиции и, как следствие, к прямому перетоку избирателей с одного поля на другое, чего невозможно было себе представить при позднем Ельцине.	35:43	0:274	4399	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4400		Я считаю нелепым, чтобы христианские учителя риторики, объясняя Гомера, отвергали тех самых богов, которых чтил Гомер.	45:53	0:118	4400	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4401		Чуткий к общественным умонастроениям, Чубайс решительно ушел от реформаторской риторики.	79:87	0:88	4401	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4402		"Иезуит Скарга, любимец короля Сигизмунда III, глумился даже над богослужебным языком русской церкви в таких выражениях: ""Что это за язык На нем нигде не преподают ни философии, ни богословия, ни логики; на нем даже грамматики и риторики быть не может!"	230:238	0:251	4402	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4403		Постигнув предметы тривиума (грамматика, диалектика, риторика), он перешел к квадривиуму, включавшему в себя арифметику, геометрию, музыку и астрономию.	53:61	0:152	4403	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4404		В Москве в течение пяти лет, учили его не тому, к чему тянул его природный талант, а тому, чему обучать полагалось: латинскому стихосложению, риторике, богословию и т. д.	142:150	0:170	4404	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4405		Согласно традиционной схеме семи свободных искусств, музыка вместе с арифметикой, геометрией и астрономией образует группу квадривиума, которая противополагается группе тривиума, состоящей из грамматики, риторики и диалектики.	204:212	0:226	4405	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4406		Екатерина Вивон превратилась в Артемизу, простой и ясный язык сменился цветистою риторикой, и знаменитый отель Рамбуйе сделался настоящим рассадником жеманства и чопорности, этой новой формы донкихотства.	81:90	0:204	4406	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4407		За счет чего это происходит Выскажу предположение, основанное на анализе электоральной динамики: не в последнюю очередь за счет голосов избирателей аграрных регионов России, уставших от агрессивной риторики левых.	198:206	0:213	4407	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4408		Понимаешь А этого-то и нет, -- и вот почему у меня много риторики (что ты весьма справедливо заметил и что я давно уже и сам сознал).	57:65	0:133	4408	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4409		"Однако в первом случае для того, чтобы избежать авторского захвата общего места о риторике, чтобы эта идея не звучала как, якобы, авторская инновация, нужно было бы подключить смену речевых центров (вроде: ""Как это отмечено в..."" или ""Как это неоднократно отмечалось в литературе..."" и т. п.) Во втором случае (при опущении начала фразы вместе с ""однако"") исчезла бы не только -- возможно, и лишняя -- оглядка КП-Я на слушающего, но вместе с ней и некий момент ""авторского смысла""."	83:91	0:481	4409	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4410		Но как и что рассказывать и описывать Это одно и то же, что спросить, с какою физиономией явиться в общество Нет науки о путешествиях: авторитеты, начиная от Аристотеля до Ломоносова включительно, молчат; путешествия не попали под ферулу риторики, и писатель свободен пробираться в недра гор, или опускаться в глубину океанов с ученою пытливостью, или, пожалуй, на крыльях вдохновения скользить по ним быстро и ловить мимоходом, на бумагу, их образы; описывать страны и народы исторически, статистически или только посмотреть, каковы трактиры, -- словом, никому не отведено столько простора и никому от этого так не тесно писать, как путешественнику.	238:246	0:650	4410	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4411		Почти все рубрики и жанры этой культуры: академия и школа, теология, философия, риторика, поэзия, светская живопись, архитектура барокко (впрочем, барочно было все перечисленное) -- пришли из Киева или через посредство Киева.	80:88	0:225	4411	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4412		Моею книгой должна быть непосредственно окружающая меня среда, моею риторикой очевидная, неукрашенная правда, какова бы она ни показалась с той или другой точки зрения.	68:77	0:168	4412	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4413		Вот сегодня он прочел сильные, жесткие тексты, а в то время его сборники нафаршированы трескучей риторикой.	97:106	0:107	4413	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4414		Твоя грамматика есть преддверие чтения твоея риторики, а та и другая -- руководительницы для осязания красот изречения творений твоих.	45:53	0:134	4414	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4415		В этом случае особенно примечательна, в контексте античных дискуссий, увязка истории с риторикой.	87:96	0:97	4415	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4416		Поступая в преподавании правил, Ломоносов вознамерился руководствовать согражданам своим в стезях тернистых Гелликона, показав им путь к красноречию, начертавая Правила риторики и поэзии.	169:177	0:187	4416	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4417		Зюганову, Лебедю и отчасти Лужкову станет теснее на поле патриотической риторики, причем понятно, что в исполнении статного, красивого Михалкова это будет звучать интереснее, живее и содержательнее.	72:80	0:198	4417	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4418		"Я тогда уже оканчивал риторику, и потому нетрудно понять, отчего мне в голову пришло написать ""Слово о богопротивном людей обращении с глупорожденными""."	23:31	0:152	4418	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4419		"Двоякое написание термина подало одному коллеге мысль различать ""риторику"", которая плохая, и ""реторику"", которая хорошая."	67:75	0:122	4419	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4420		-- За нынешней литературой останется большая заслуга: прежде риторически лгали, а нынче без риторики начинают понемногу говорить правду, -- проговорил он и мельком взглянул на Настеньку, которая ответила ему одобрительной улыбкой.	92:100	0:230	4420	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4421		"Таким образом, капитулянтское государство, прикрываясь либеральной риторикой, сегодня не исполняет даже функций ""ночного сторожа"", но расчищает дорогу для усиления всевластия и влияния олигархов, реализации доктрины ""финальной монополизации"" и концентрации в руках олигархов всех рычагов политической власти."	68:77	0:308	4421	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4422		Ужасная риторика!	8:16	0:17	4422	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4423		В чем же дело Почему столько риторики и маневров вокруг истории, исход которой фактически ясен Зачем столько лишних телодвижений на фоне неотвратимого, как рок, движения авианосцев в Персидский залив Говорят, всему причиной нефть.	29:37	0:230	4423	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4424		Заявления Ибсена приняли как простую риторику.	37:45	0:46	4424	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4425		"Конечно, странно будет видеть Касьянова в роли борца с олигархами, но в пару ему можно поставить, допустим, будущего премьера, ""товарища"" Глазьева, идеально сочетающего антиолигархическую риторику и здоровый политический конформизм."	191:199	0:232	4425	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4426		Тут осознаёт он в себе декадента: неспроста же проклял он Вагнера и его напыщенную риторику декадентства.	83:91	0:105	4426	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4427		Как могло нравиться Олегу это многословие, полное повторов, пустой риторики и вычурных метафор!	67:75	0:95	4427	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4428		У него есть правда, которая сильнее и искуснее всех ухищрений риторики.	62:70	0:71	4428	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4429		Основные предметы -- риторика, история театра, хоровое пение и, конечно, сценическое искусство.	21:29	0:95	4429	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4430		И я думаю, не нужно особенной смелости мысли для того, чтобы и в том огромном количестве знаний, которые в нашем мире считаются важным делом и называются наукой, предугадывать такие, над которыми наши потомки, читая описания той серьезности, с которой мы занимались нашими риторикой и схоластикой, -- предметами, признаваемыми в наше время наукой, будут также пожимать плечами.	273:282	0:377	4430	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4431		И тем не менее сам факт использования подобной риторики для реализации электоральных целей достаточно наглядно указывает на широкое распространение подобных настроений в обществе, за пределами пока еще относительно небольшой группы новых консерваторов.	47:55	0:252	4431	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4432		Удивительно, что доселе не сказано о том ни слова ни в одной нашей риторике!	67:75	0:76	4432	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4433		Можно возразить, что новый словарный запас -- это и в самом деле всего лишь слова: менеджеры нахватались современной риторики и оперируют модными терминами, за которыми скрываются прежние методы управления.	117:125	0:206	4433	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4434		Но Борис не поддался риторике и силе исторических примеров и отказывался.	21:29	0:73	4434	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4435		В контексте риторики руководства Ирана в отношении Израиля вероятность военного конфликта вполне очевидна.	12:20	0:106	4435	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4436		А между тем никаких учебников у нас под руками не было, да, сверх того, мой сметливый, проницательный и необыкновенно даровитый ученик, но резвый, живой и нетерпеливый, питал решительное отвращение к голословным предписаниям грамматики Востокова и риторики Кошанского.	248:256	0:268	4436	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4437		Благоденствовали только бандитские стаи, прикрывавшие свои постыдные деяния ваххабитской риторикой.	89:98	0:99	4437	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4438		Грамматика мне была понятна; но риторика и стихотворство были как для меня, так и для учителя моего камнем претыкания: не должно забыть здесь, что учитель мой был француз, который старался более всего научить меня произношению французскому; а о красноречии всегда мне говаривал, что в здешнем холодном климате его красноречие замерзло, которое он намерен разогреть, возвратясь во Францию, российскими деньгами.	32:40	0:410	4438	rushifteval	ru
риторика	NOUN	1992	1992-2016	1992-2016_риторика_4439		Она в том, что, несмотря на разницу в риторике и степени телевизионной -- показной -- антизападной бравады, российская элита, что федеральная, что провинциальная, в отличие от ранних ельцинских времен, вполне определилась в консенсусе в плане практического поведения.	38:46	0:267	4439	rushifteval	ru
риторика	NOUN	1700	1700-1916	1700-1916_риторика_4440		Царь выбрал этих людей потому, что им известно было книжное учение, грамматика и риторика.	81:89	0:90	4440	rushifteval	ru
