lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
ядро	NOUN	1700	1700-1916	1700-1916_ядро_6486		Он требовал ежедневных рапортов, отдавал приказы, одобрял, делал внушения и, таким образом, наглядно доказывал, как невыгодно иметь правительственное ядро.	150:154	0:155	6486	rushifteval	ru
ядро	NOUN	1918	1918-1990	1918-1990_ядро_6487		Пленка жидкости скользит по стенке трубы, а пар движется в ядре потока.	59:63	0:71	6487	rushifteval	ru
ядро	NOUN	1700	1700-1916	1700-1916_ядро_6488		Несколько ядер с визгом шмыгнуло уже мимо нас; несмотря на то, чайники кипели, и нам, уже стоявшим в строю, поднесли несколько стаканов чаю с ржаными сухарями.	10:14	0:159	6488	rushifteval	ru
ядро	NOUN	1918	1918-1990	1918-1990_ядро_6489		В течение более чем 1000 часов облучения при различной энергии ионов было зарегистрировано всего около 150 ядер, спонтанно делившихся с периодом полураспада 0,3 сек.	107:111	0:165	6489	rushifteval	ru
ядро	NOUN	1700	1700-1916	1700-1916_ядро_6490		По облуплени сей кажется ядро состоящимъ изъ многихъ кусочковъ, хотя въ немъ собственно только дв части.	25:29	0:104	6490	rushifteval	ru
ядро	NOUN	1918	1918-1990	1918-1990_ядро_6491		"И снова, как прежде, написали челобитную Екатерине, где обвиняли во всем генерала Траубенберга и войскового атамана Петра Тамбовцева, которые ""расставя по улицам пушки и зарядя их ядрами и картечами, начали по нас, нижайших, стрелять и побили насмерть более ста человек и многих переранили""."	180:186	0:291	6491	rushifteval	ru
ядро	NOUN	1700	1700-1916	1700-1916_ядро_6492		Ядра начинали падать впереди брига, перелетая с шипящим свистом через головы моряков.	0:4	0:85	6492	rushifteval	ru
ядро	NOUN	1918	1918-1990	1918-1990_ядро_6493		Третий шар был ещё меньшего размера и с ещё меньшим количеством зернистости в шаре, но ядро было уже вполне оформленным, с хроматином.	87:91	0:134	6493	rushifteval	ru
ядро	NOUN	1700	1700-1916	1700-1916_ядро_6494		"Ради ясности, допустим сначала, что ""Ракета"" Циолковского (или пушечное ядро Жюля Верна) свободно падают в мировом пространстве."	72:76	0:128	6494	rushifteval	ru
ядро	NOUN	1918	1918-1990	1918-1990_ядро_6495		Они будут по дороге захвачены ядрами урана-238, которых ведь в 140 раз больше, и выйдут из игры.	30:36	0:96	6495	rushifteval	ru
ядро	NOUN	1700	1700-1916	1700-1916_ядро_6496		Затем жидкость по охлаждении нейтрализована, полученный белковый осадок промыт, разложен кипящим спиртом, причем альбопротагон получался и хранился отдельными порциями; затем белковый остаток подвергался продолжительному нагреванию при 80-90 Ц с 10-15% спиртом и разложен до вещества ядра.	284:288	0:289	6496	rushifteval	ru
