lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
брат	NOUN	1700	1700-1916	1700-1916_брат_1036		Одновременно с Еленою, папа Александр VI и король венгерский Владислав, брат Александра, ходатайствовали у московского государя о примирении с Литвою.	72:76	0:150	1036	rushifteval	ru
брат	NOUN	1918	1918-1990	1918-1990_брат_1037		По народной словесности нет Григорьева, и конечно нет вышедших во время войны и революции книг, диссертации Шамбинаго, курсов Сперанского, книги братьев Соколовых и т.д. Что же касается до русских поэтов XIX и XX вв., то в этой области во время войны и революции особенно много было напечатано ценного и ничего, конечно, до сюда не дошло.	145:152	0:338	1037	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1038		Итак, не ранее двух с половиной часов братья Скитские могли пуститься бежать по спуску, на поляну Бородаевой и далее.	38:44	0:117	1038	rushifteval	ru
брат	NOUN	1918	1918-1990	1918-1990_брат_1039		Но вот кто из ближних никогда, ни на час не терял ни грана веры в Харальда, это его старший брат.	92:96	0:97	1039	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1040		Так как Иван Иванович намеревался ехать скоро обратно в Петербург, то решено было, чтобы я ехал с ним, ибо я должен был держать весной экзамен в Институт путей сообщения, куда я был уже за три года перед тем записан кандидатом (...) было решено тоже, что вместе с Иваном Ивановичем поедет и сын тетки, только что поступивший в морской кадетский корпус, двоюродный мой брат Иван Федорович Лихачев, находившийся на лето в отпуску, бывший впоследствии командиром броненосного флота и затем агентом морского ведомства в Лондоне и Париже.	47:51	0:533	1040	rushifteval	ru
брат	NOUN	1918	1918-1990	1918-1990_брат_1041		Отец не пригласил брата жить к себе, монах поселился в доме тетки Ольги, на чердаке, предупредив ее:.	18:23	0:101	1041	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1042		Им следовало ехать через Засеку, и когда их приближение было усмотрено из дома, старшие мальчики брата и их товарищи-соседи, Булгаков и Крупенников, поскакали верхом навстречу в Останкино; невестка Федосья Андреевна поехала в коляске на Засеку, а мы с братом остались дожидаться дома и, когда она приехала, приняли ее из коляски и ввели на крыльцо, Здесь ее встретила сестра Анна Александровна с меньшими детьми: у них были в руках корзины с цветами, и они сыпали цветы на пути княгини.	97:102	0:486	1042	rushifteval	ru
брат	NOUN	1918	1918-1990	1918-1990_брат_1043		Лишь крайне редко я видел у Димы его старшего брата Володеньку.	46:51	0:63	1043	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1044		Я был рад в душе за Скитских, я был убежден в их невинности, на следующей странице я думал прочесть о том, что присяжные вынесли братьям оправдательный вердикт, я ждал, что будет нарисована картина радости в суде, -- облегченный вздох Степана Скитского и ликование адвокатов и публики так уже и рисовались предо мной.	129:136	0:317	1044	rushifteval	ru
брат	NOUN	1918	1918-1990	1918-1990_брат_1045		-- Разные вина тоже продаются в кооперативе, так что, ты завтра, может быть, и вин напьешься Одеколон, брат, это буржуазная штучка, им золотая молодежь пользуется -- лорды всякие, аристократы, а тебе, рабочему подростку, эта роскошь не нужна.	103:107	0:242	1045	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1046		Вот что говорила она о своей замужней жизни: -- В доме я была работница: ставила самовар, топила печь, мела полы и должна была слушаться мать, мужа, брата, сестру -- и не выходить из их воли.	149:154	0:191	1046	rushifteval	ru
брат	NOUN	1918	1918-1990	1918-1990_брат_1047		Как-то прогуливались по улице: Карлсон, Малыш, и его брат Боссе.	53:57	0:64	1047	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1048		-- При сих словах Мисаил приподнял голову и устремил взоры на Иваницкого, который продолжал: -- Не видите ли вы, братья, что провидение Божие явно покровительствует нас как первых сеятелей блаженства на земле русской, первых провозвестников истины, с которою сопряжено счастье России.	113:119	0:284	1048	rushifteval	ru
брат	NOUN	1918	1918-1990	1918-1990_брат_1049		Не знаю, имело ли значение для воинственного ефимовского антифашизма в эти годы то обстоятельство, что брат был на горящей испанской земле, но очень хочу верить, что это было для Бориса Ефимовича важно.	103:107	0:202	1049	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1050		Постоявши в буфете, он, по привычке, отправлялся на Невский и подолгу застаивался перед витринами братьев Елисеевых, любуясь выставкой гастрономических новинок.	98:105	0:160	1050	rushifteval	ru
брат	NOUN	1918	1918-1990	1918-1990_брат_1051		Дело в том, что один из двух братьев полковника Пеклеванного служит в управлении делами Совета Министров РСФСР и благодаря такому своему незаурядному положению может достать практически все, что нужно его землякам.	29:36	0:214	1051	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1052		Суббота Письма написал Бородину, брату Ивану Ивановичу и отправился к Протопоповым.	33:38	0:83	1052	rushifteval	ru
брат	NOUN	1918	1918-1990	1918-1990_брат_1053		Мы теряли не только отцов, но еще братьев, жен, детей, лучших друзей.	34:41	0:69	1053	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1054		Отец, убитый горем, посвятил себя исключительно воспитанию брата: я добровольно присутствовала при всех его уроках, и строгие суждения его об обязанностях гражданина, о чести, благородстве, готовности к самопожертвованию глубоко западали в мою душу.	59:64	0:249	1054	rushifteval	ru
брат	NOUN	1918	1918-1990	1918-1990_брат_1055		Подобным образом и хорваты могут быть сильны лишь с братьями сербами.	52:60	0:69	1055	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1056		Скоро прибыли к нему братья его, Андрей и Борис, с их многочисленною дружиною: не было ни упреков, ни извинений, ни условий; единокровные обнялися с видом искренней любви, чтобы вместе служить отечеству и христианству.	21:27	0:218	1056	rushifteval	ru
брат	NOUN	1918	1918-1990	1918-1990_брат_1057		"Он говорил ей: ""Ты, брат""."	20:24	0:26	1057	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1058		Что за чудо увидеть теперь пальму и банан не на картине, а в натуре, на их родной почве, есть прямо с дерева гуавы, мангу и ананасы, не из теплиц, тощие и сухие, а сочные, с римский огурец величиною Что удивительного теряться в кокосовых неизмеримых лесах, путаться ногами в ползучих лианах, между высоких, как башни, деревьев, встречаться с этими цветными странными нашими братьями А море И оно обыкновенно во всех своих видах, бурное или неподвижное, и небо тоже, полуденное, вечернее, ночное, с разбросанными, как песок, звездами.	374:382	0:533	1058	rushifteval	ru
брат	NOUN	1918	1918-1990	1918-1990_брат_1059		Так решено на княжеском совете, и все братья клялись повиноваться ему как отцу.	38:44	0:79	1059	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1060		Тут я несколько опомнился, поднял Агнессу, усадил её в кресло, говорил, что я признателен ей за её доброту бесконечно, и действительно, в ту минуту испытывал к ней всю нежность любящего брата.	186:191	0:192	1060	rushifteval	ru
брат	NOUN	1918	1918-1990	1918-1990_брат_1061		-- Нет, не-ет, брат! -- покрутил головой Курутин.	15:19	0:49	1061	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1062		-- Помилуйте-с, по мере силы-возможности стараемся облегчать вашим высокоблагородиям-с, -- произнес он скороговоркой, глядя на меня исподлобья и как-то странно извиваясь передо мною, -- наш брат народ серый, мы и в трубу, и в навоз сходим-с... известно, перчаток не покупаем.	190:194	0:275	1062	rushifteval	ru
брат	NOUN	1918	1918-1990	1918-1990_брат_1063		Тем более, что там наши же братья; г) и при этом страдающие духовно, уставшие, во грехах запутавшиеся; д) Митрополит Сергий правильно сделал.	27:33	0:141	1063	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1064		Смотри, брат, чтоб до твоей спины не добралися!	8:12	0:47	1064	rushifteval	ru
брат	NOUN	1918	1918-1990	1918-1990_брат_1065		У братьев четыре глаза, а у шакалов сто четыре.	2:9	0:47	1065	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1066		Выздоровев в октябре месяце, я вместе с братом Федором, получившим отпуск, уехал в Петербург в мальпосте.	40:46	0:105	1066	rushifteval	ru
брат	NOUN	1918	1918-1990	1918-1990_брат_1067		"Втайне ""брат Пушкина"" мучительно ревновал брата к Алексею Михайловичу и завидовал братней славе."	8:12	0:96	1067	rushifteval	ru
