lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2772-16		-- Ты не будешь меня дразнить, как Эрнестина: монстр, монстр -- спросил он, пристально всматриваясь в лицо Прасковьи Николаевны.	46:52	0:128
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2722-16		Талантливый юноша, зная, что Илья Петрович завзятый любитель всяких "монстров", торжественно преподнес хозяину стариннейшую кожаную деньгу с надписью древнеславянской вязью: "Овраам адна капек".	69:77	0:194
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2726-16		Митинг ли в Гайд-Парке или на Трафальгар-Сквере, эпсомские ли скачки, массовые ли гулянья в "Кристал-Паласе", концерты ли, монстры, спектакли в опере или вечера в народных театрах с драмами из мира лондонских вертепов, -- все это давало чувство той громадной человеческой лаборатории, которая называется Лондоном.	123:130	0:313
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2720-16		Он вспомнил обыкновение царя сажать в спирт мертворожденных детей, вместе с прочими "монстрами", для сохранения в кунсткамере.	85:94	0:126
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2718-16		Смотрите же, с вашей стороны не влюбитесь в какую-нибудь жену этих монстров, которых я видела в "Ревизоре".	67:75	0:107
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2716-16		Если б я хотел присылать к тебе человеческия монстры не по виду тела, а по уродливым нравам, места б у тебя было для них мало.	45:52	0:126
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2742-16		И Бобетинский, начав кадриль-монстр неожиданно со второй фигуры, то заставлял кавалеров делать соло и тотчас же, точно спохватившись, возвращал их к дамам, то устраивал grand-rond и, перемешав его, заставлял кавалеров отыскивать дам.	29:35	0:233
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2728-16		Петр любил своего карлика -- "нарочитую монстру" и устроил ему великолепные похороны.	40:47	0:85
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2744-16		Опера -- чужая, концерты -- монстры или вечера камерной музыки, певцы и певицы, скрипачи, пианисты, виолончелисты -- все это появляется на подмостках, точно на ярмарке перед толпой, которая снует между балаганами.	28:35	0:213
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2730-16		Говорят, что расплывчивость сороковых годов породила множество монстров, которые и дают себя знать теперь в качестве неумолимых гонителей всякого живого развития.	63:71	0:162
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2770-16		Понеже известно есть, что как в человеческой породе, так в зверской и птичьей, случается, что родятся монстры, то есть, уроды, которые всегда во всех государствах сбираются для диковинки, чего для, пред несколькими летами уже указ сказан, чтобы оных приносили; но таят невежды, чая, что такие уроды родятся от действа диавольского, через ведовство и порчу, чему быть невозможно, ибо един Творец всея твари Бог, а не диавол, которому ни над каким созданием власти нет, -- но от повреждения внутреннего, также от страха и мнения матерного во время бремени, как тому многие есть примеры, -- чего испужается мать, такие знаки на дитяти бывают; того ради, паки сей указ подновляется, дабы, конечно, такие, как человечьи, так скотские, звериные и птичьи уроды, приносили в каждом городе к комендантам своим, и им за то будет давана плата, а именно: за человеческую -- по десяти рублев, за скотскую и звериную -- по пяти, а за птичью -- по три рубли, за мертвых.	102:109	0:955
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2768-16		Из Мельбурна он снова написал, но уже не письмо-монстр, и упрекал Веру Сергеевну в молчании.	48:54	0:92
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2732-16		Целых два дня все время, свободное от вахт, наш молодой моряк писал письмо-монстр домой.	75:81	0:88
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2766-16		Сей князь собою видом, как монстра; нравом злой тиран; превеликий нежелатель добра никому; пьян по вся дни; но его величеству верный был, что никто другой.	27:34	0:155
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2734-16		Она в недоумении смотрит на новое для нее общество; ее гнетут любопытные взгляды барынь, рассматривающих ее как оригинальный монстр, и чутко слышатся ей фразы: "Дитя случайной семьи.	125:131	0:182
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2762-16		Предложили устроить кадриль-монстр, и меня опять пригласил Гостев.	28:34	0:66
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2764-16		Сначала учитель, не очень грамотный человек, приехавший в школу потому, собственно, что есть ему было решительно нечего, отказался принять "в ученье" такого монстра и с хохотом выпроводил его за дверь, когда последний выразил свое намерение "почитаться".	157:164	0:254
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2760-16		Последовал, конечно, обширный и украшенный многими подробностями рассказ об арестантской камере, с ее монстрами порока и преступления, о молодой, но уже падшей душе и о прочих деяниях по части филантропии.	102:111	0:205
монстр	NOUN	1700	1700-1916	1700-1916_монстр_2746-16		Чехов глядит неотрывно на своих уродов и монстров и вдруг (так неожиданно) пишет: -- Какое наслаждение уважать людей!	41:49	0:117
