identifier1	identifier2	annotator	judgment	comment	lemma
1700-1916_четверть_648-16	1992-2016_четверть_649-16	0	4		четверть
1700-1916_четверть_618-16	1992-2016_четверть_619-16	0	4		четверть
1700-1916_четверть_674-16	1992-2016_четверть_675-16	0	3		четверть
1700-1916_четверть_670-16	1992-2016_четверть_671-16	0	1		четверть
1700-1916_четверть_620-16	1992-2016_четверть_621-16	0	1		четверть
1700-1916_четверть_676-16	1992-2016_четверть_677-16	0	4		четверть
1700-1916_четверть_626-16	1992-2016_четверть_627-16	0	3		четверть
1700-1916_четверть_632-16	1992-2016_четверть_633-16	0	3		четверть
1700-1916_четверть_664-16	1992-2016_четверть_665-16	0	4		четверть
1700-1916_четверть_668-16	1992-2016_четверть_669-16	0	4		четверть
1700-1916_четверть_622-16	1992-2016_четверть_623-16	0	1		четверть
1700-1916_четверть_634-16	1992-2016_четверть_635-16	0	1		четверть
1700-1916_четверть_628-16	1992-2016_четверть_629-16	0	4		четверть
1700-1916_четверть_672-16	1992-2016_четверть_673-16	0	4		четверть
1700-1916_четверть_646-16	1992-2016_четверть_647-16	0	2		четверть
1700-1916_четверть_652-16	1992-2016_четверть_653-16	0	3		четверть
1700-1916_четверть_654-16	1992-2016_четверть_655-16	0	2		четверть
1700-1916_четверть_662-16	1992-2016_четверть_663-16	0	4		четверть
1700-1916_четверть_636-16	1992-2016_четверть_637-16	0	2		четверть
1700-1916_четверть_650-16	1992-2016_четверть_651-16	0	4		четверть
1700-1916_четверть_660-16	1992-2016_четверть_661-16	0	4		четверть
1700-1916_четверть_638-16	1992-2016_четверть_639-16	0	4		четверть
1700-1916_четверть_658-16	1992-2016_четверть_659-16	0	1		четверть
1700-1916_четверть_630-16	1992-2016_четверть_631-16	0	4		четверть
1700-1916_четверть_640-16	1992-2016_четверть_641-16	0	1		четверть
1700-1916_четверть_642-16	1992-2016_четверть_643-16	0	4		четверть
1700-1916_четверть_656-16	1992-2016_четверть_657-16	0	3		четверть
1700-1916_четверть_666-16	1992-2016_четверть_667-16	0	2		четверть
1700-1916_четверть_644-16	1992-2016_четверть_645-16	0	4		четверть
1700-1916_четверть_624-16	1992-2016_четверть_625-16	0	1		четверть
1700-1916_четверть_628-16	1992-2016_четверть_629-16	1	4		четверть
1700-1916_четверть_624-16	1992-2016_четверть_625-16	1	3		четверть
1700-1916_четверть_626-16	1992-2016_четверть_627-16	1	3		четверть
1700-1916_четверть_662-16	1992-2016_четверть_663-16	1	4		четверть
1700-1916_четверть_618-16	1992-2016_четверть_619-16	1	4		четверть
1700-1916_четверть_648-16	1992-2016_четверть_649-16	1	3		четверть
1700-1916_четверть_630-16	1992-2016_четверть_631-16	1	4		четверть
1700-1916_четверть_620-16	1992-2016_четверть_621-16	1	2		четверть
1700-1916_четверть_646-16	1992-2016_четверть_647-16	1	2		четверть
1700-1916_четверть_644-16	1992-2016_четверть_645-16	1	4		четверть
1700-1916_четверть_642-16	1992-2016_четверть_643-16	1	4		четверть
1700-1916_четверть_638-16	1992-2016_четверть_639-16	1	4		четверть
1700-1916_четверть_636-16	1992-2016_четверть_637-16	1	4		четверть
1700-1916_четверть_622-16	1992-2016_четверть_623-16	1	1		четверть
1700-1916_четверть_632-16	1992-2016_четверть_633-16	1	1		четверть
1700-1916_четверть_640-16	1992-2016_четверть_641-16	1	2		четверть
1700-1916_четверть_652-16	1992-2016_четверть_653-16	1	4		четверть
1700-1916_четверть_654-16	1992-2016_четверть_655-16	1	1		четверть
1700-1916_четверть_650-16	1992-2016_четверть_651-16	1	1		четверть
1700-1916_четверть_660-16	1992-2016_четверть_661-16	1	4		четверть
1700-1916_четверть_666-16	1992-2016_четверть_667-16	1	4		четверть
1700-1916_четверть_634-16	1992-2016_четверть_635-16	1	1		четверть
1700-1916_четверть_664-16	1992-2016_четверть_665-16	1	4		четверть
1700-1916_четверть_668-16	1992-2016_четверть_669-16	1	4		четверть
1700-1916_четверть_658-16	1992-2016_четверть_659-16	1	3		четверть
1700-1916_четверть_670-16	1992-2016_четверть_671-16	1	1		четверть
1700-1916_четверть_676-16	1992-2016_четверть_677-16	1	3		четверть
1700-1916_четверть_672-16	1992-2016_четверть_673-16	1	4		четверть
1700-1916_четверть_656-16	1992-2016_четверть_657-16	1	4		четверть
1700-1916_четверть_674-16	1992-2016_четверть_675-16	1	2		четверть
1700-1916_четверть_642-16	1992-2016_четверть_643-16	2	2		четверть
1700-1916_четверть_654-16	1992-2016_четверть_655-16	2	3		четверть
1700-1916_четверть_630-16	1992-2016_четверть_631-16	2	3		четверть
1700-1916_четверть_652-16	1992-2016_четверть_653-16	2	3		четверть
1700-1916_четверть_656-16	1992-2016_четверть_657-16	2	4		четверть
1700-1916_четверть_638-16	1992-2016_четверть_639-16	2	1		четверть
1700-1916_четверть_658-16	1992-2016_четверть_659-16	2	2		четверть
1700-1916_четверть_636-16	1992-2016_четверть_637-16	2	4		четверть
1700-1916_четверть_660-16	1992-2016_четверть_661-16	2	3		четверть
1700-1916_четверть_634-16	1992-2016_четверть_635-16	2	2		четверть
1700-1916_четверть_640-16	1992-2016_четверть_641-16	2	1		четверть
1700-1916_четверть_646-16	1992-2016_четверть_647-16	2	3		четверть
1700-1916_четверть_662-16	1992-2016_четверть_663-16	2	3		четверть
1700-1916_четверть_650-16	1992-2016_четверть_651-16	2	3		четверть
1700-1916_четверть_648-16	1992-2016_четверть_649-16	2	2		четверть
1700-1916_четверть_664-16	1992-2016_четверть_665-16	2	1		четверть
1700-1916_четверть_628-16	1992-2016_четверть_629-16	2	4		четверть
1700-1916_четверть_666-16	1992-2016_четверть_667-16	2	3		четверть
1700-1916_четверть_626-16	1992-2016_четверть_627-16	2	1		четверть
1700-1916_четверть_668-16	1992-2016_четверть_669-16	2	4		четверть
1700-1916_четверть_644-16	1992-2016_четверть_645-16	2	4		четверть
1700-1916_четверть_624-16	1992-2016_четверть_625-16	2	3		четверть
1700-1916_четверть_622-16	1992-2016_четверть_623-16	2	1		четверть
1700-1916_четверть_672-16	1992-2016_четверть_673-16	2	3		четверть
1700-1916_четверть_618-16	1992-2016_четверть_619-16	2	4		четверть
1700-1916_четверть_674-16	1992-2016_четверть_675-16	2	4		четверть
1700-1916_четверть_676-16	1992-2016_четверть_677-16	2	4		четверть
1700-1916_четверть_632-16	1992-2016_четверть_633-16	2	1		четверть
1700-1916_четверть_670-16	1992-2016_четверть_671-16	2	2		четверть
1700-1916_четверть_620-16	1992-2016_четверть_621-16	2	1		четверть
