identifier1	identifier2	annotator	judgment	comment	lemma
1700-1916_живот_1770-16	1992-2016_живот_1771-16	0	3		живот
1700-1916_живот_1760-16	1992-2016_живот_1761-16	0	1		живот
1700-1916_живот_1762-16	1992-2016_живот_1763-16	0	4		живот
1700-1916_живот_1764-16	1992-2016_живот_1765-16	0	4		живот
1700-1916_живот_1766-16	1992-2016_живот_1767-16	0	4		живот
1700-1916_живот_1782-16	1992-2016_живот_1783-16	0	4		живот
1700-1916_живот_1768-16	1992-2016_живот_1769-16	0	2		живот
1700-1916_живот_1800-16	1992-2016_живот_1801-16	0	1		живот
1700-1916_живот_1802-16	1992-2016_живот_1803-16	0	3		живот
1700-1916_живот_1804-16	1992-2016_живот_1805-16	0	1		живот
1700-1916_живот_1808-16	1992-2016_живот_1809-16	0	1		живот
1700-1916_живот_1810-16	1992-2016_живот_1811-16	0	1		живот
1700-1916_живот_1806-16	1992-2016_живот_1807-16	0	4		живот
1700-1916_живот_1798-16	1992-2016_живот_1799-16	0	4		живот
1700-1916_живот_1786-16	1992-2016_живот_1787-16	0	1		живот
1700-1916_живот_1788-16	1992-2016_живот_1789-16	0	1		живот
1700-1916_живот_1790-16	1992-2016_живот_1791-16	0	1		живот
1700-1916_живот_1792-16	1992-2016_живот_1793-16	0	4		живот
1700-1916_живот_1794-16	1992-2016_живот_1795-16	0	4		живот
1700-1916_живот_1796-16	1992-2016_живот_1797-16	0	4		живот
1700-1916_живот_1758-16	1992-2016_живот_1759-16	0	1		живот
1700-1916_живот_1756-16	1992-2016_живот_1757-16	0	4		живот
1700-1916_живот_1784-16	1992-2016_живот_1785-16	0	4		живот
1700-1916_живот_1774-16	1992-2016_живот_1775-16	0	4		живот
1700-1916_живот_1780-16	1992-2016_живот_1781-16	0	2		живот
1700-1916_живот_1778-16	1992-2016_живот_1779-16	0	1		живот
1700-1916_живот_1772-16	1992-2016_живот_1773-16	0	2		живот
1700-1916_живот_1814-16	1992-2016_живот_1815-16	0	3		живот
1700-1916_живот_1776-16	1992-2016_живот_1777-16	0	1		живот
1700-1916_живот_1812-16	1992-2016_живот_1813-16	0	4		живот
1700-1916_живот_1788-16	1992-2016_живот_1789-16	1	3		живот
1700-1916_живот_1808-16	1992-2016_живот_1809-16	1	1		живот
1700-1916_живот_1776-16	1992-2016_живот_1777-16	1	4		живот
1700-1916_живот_1800-16	1992-2016_живот_1801-16	1	1		живот
1700-1916_живот_1806-16	1992-2016_живот_1807-16	1	4		живот
1700-1916_живот_1772-16	1992-2016_живот_1773-16	1	2		живот
1700-1916_живот_1790-16	1992-2016_живот_1791-16	1	2		живот
1700-1916_живот_1804-16	1992-2016_живот_1805-16	1	3		живот
1700-1916_живот_1798-16	1992-2016_живот_1799-16	1	4		живот
1700-1916_живот_1802-16	1992-2016_живот_1803-16	1	4		живот
1700-1916_живот_1774-16	1992-2016_живот_1775-16	1	4		живот
1700-1916_живот_1786-16	1992-2016_живот_1787-16	1	1		живот
1700-1916_живот_1792-16	1992-2016_живот_1793-16	1	4		живот
1700-1916_живот_1810-16	1992-2016_живот_1811-16	1	1		живот
1700-1916_живот_1784-16	1992-2016_живот_1785-16	1	4		живот
1700-1916_живот_1778-16	1992-2016_живот_1779-16	1	1		живот
1700-1916_живот_1782-16	1992-2016_живот_1783-16	1	4		живот
1700-1916_живот_1812-16	1992-2016_живот_1813-16	1	3		живот
1700-1916_живот_1756-16	1992-2016_живот_1757-16	1	4		живот
1700-1916_живот_1758-16	1992-2016_живот_1759-16	1	1		живот
1700-1916_живот_1796-16	1992-2016_живот_1797-16	1	4		живот
1700-1916_живот_1768-16	1992-2016_живот_1769-16	1	4		живот
1700-1916_живот_1814-16	1992-2016_живот_1815-16	1	4		живот
1700-1916_живот_1770-16	1992-2016_живот_1771-16	1	1		живот
1700-1916_живот_1762-16	1992-2016_живот_1763-16	1	4		живот
1700-1916_живот_1760-16	1992-2016_живот_1761-16	1	1		живот
1700-1916_живот_1794-16	1992-2016_живот_1795-16	1	4		живот
1700-1916_живот_1764-16	1992-2016_живот_1765-16	1	4		живот
1700-1916_живот_1780-16	1992-2016_живот_1781-16	1	4		живот
1700-1916_живот_1766-16	1992-2016_живот_1767-16	1	4		живот
1700-1916_живот_1790-16	1992-2016_живот_1791-16	2	1		живот
1700-1916_живот_1788-16	1992-2016_живот_1789-16	2	4		живот
1700-1916_живот_1770-16	1992-2016_живот_1771-16	2	4		живот
1700-1916_живот_1772-16	1992-2016_живот_1773-16	2	4		живот
1700-1916_живот_1786-16	1992-2016_живот_1787-16	2	1		живот
1700-1916_живот_1782-16	1992-2016_живот_1783-16	2	4		живот
1700-1916_живот_1792-16	1992-2016_живот_1793-16	2	4		живот
1700-1916_живот_1794-16	1992-2016_живот_1795-16	2	4		живот
1700-1916_живот_1814-16	1992-2016_живот_1815-16	2	4		живот
1700-1916_живот_1806-16	1992-2016_живот_1807-16	2	4		живот
1700-1916_живот_1796-16	1992-2016_живот_1797-16	2	4		живот
1700-1916_живот_1766-16	1992-2016_живот_1767-16	2	4		живот
1700-1916_живот_1756-16	1992-2016_живот_1757-16	2	4		живот
1700-1916_живот_1758-16	1992-2016_живот_1759-16	2	1		живот
