identifier1	identifier2	annotator	judgment	comment	lemma
1918-1990_лох_304-15	1992-2016_лох_305-15	0	1		лох
1918-1990_лох_302-15	1992-2016_лох_303-15	0	4		лох
1918-1990_лох_300-15	1992-2016_лох_301-15	0	3		лох
1918-1990_лох_316-15	1992-2016_лох_317-15	0	1		лох
1918-1990_лох_306-15	1992-2016_лох_307-15	0	1		лох
1918-1990_лох_314-15	1992-2016_лох_315-15	0	1		лох
1918-1990_лох_308-15	1992-2016_лох_309-15	0	1		лох
1918-1990_лох_312-15	1992-2016_лох_313-15	0	1		лох
1918-1990_лох_310-15	1992-2016_лох_311-15	0	1		лох
1918-1990_лох_300-15	1992-2016_лох_301-15	1	4		лох
1918-1990_лох_304-15	1992-2016_лох_305-15	1	4		лох
1918-1990_лох_306-15	1992-2016_лох_307-15	1	1		лох
1918-1990_лох_302-15	1992-2016_лох_303-15	1	4		лох
1918-1990_лох_308-15	1992-2016_лох_309-15	1	1		лох
1918-1990_лох_312-15	1992-2016_лох_313-15	1	1		лох
1918-1990_лох_314-15	1992-2016_лох_315-15	1	4		лох
1918-1990_лох_316-15	1992-2016_лох_317-15	1	1		лох
1918-1990_лох_310-15	1992-2016_лох_311-15	1	1		лох
1918-1990_лох_310-15	1992-2016_лох_311-15	2	1		лох
1918-1990_лох_306-15	1992-2016_лох_307-15	2	1		лох
1918-1990_лох_312-15	1992-2016_лох_313-15	2	1		лох
1918-1990_лох_304-15	1992-2016_лох_305-15	2	2		лох
1918-1990_лох_314-15	1992-2016_лох_315-15	2	4		лох
1918-1990_лох_316-15	1992-2016_лох_317-15	2	1		лох
1918-1990_лох_300-15	1992-2016_лох_301-15	2	4		лох
1918-1990_лох_302-15	1992-2016_лох_303-15	2	4		лох
1918-1990_лох_308-15	1992-2016_лох_309-15	2	1		лох
