lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2112		Сие положение сделано кажется для облегчения пострадавших чрез крушение корабля.	63:71	0:80	2112	rushifteval	ru
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2113		В следующем фильме шхуна потерпела крушение.	35:43	0:44	2113	rushifteval	ru
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2114		Но к подобному решению Чернову привело пережитое ею крушение ее личного счастья.	52:60	0:80	2114	rushifteval	ru
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2115		Говорить о моих переживаниях не стоит, они должны быть понятны каждому, кто пережил крушение своих планов и мечты и кто относится к судьбам своей родины и к счастью и благополучию родного народа небезразлично.	84:92	0:209	2115	rushifteval	ru
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2116		L 1888 год Крушение царского поезда Хотя много лет прошло со дня крушение царского поезда у Борок, на Азовской железной дороге, но и теперь, когда вспоминаешь все, что мы пережили в эти первые дни после 17 октября, получая ежедневно новые подробности об этом ужасном и, в то же время, отрадном событии, -- жутко становится на душе от припоминания этих многих подробностей, из которых сложилась эта небывалая по драматизму железнодорожная катастрофа.	11:19	0:449	2116	rushifteval	ru
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2117		Надо ли говорить, как я затрепетал от радости, бросился встречь мячику, но тут же все во мне рухнуло, произошло крушение жизни: сырые эти мячики мы расшибали единым ударом.	112:120	0:172	2117	rushifteval	ru
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2118		В С. А. С. Штатах потерпел крушение близ Корнинга скорый поезд.	27:35	0:63	2118	rushifteval	ru
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2119		Но, как вы увидите далее, нам не помогла и такая концепция: мы и на этот раз не довели своего мотора, потерпели еще одно жесточайшее крушение.	133:141	0:142	2119	rushifteval	ru
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2120		За сценой треск -- крушение поезда.	19:27	0:35	2120	rushifteval	ru
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2121		Колеса все еще тихо вертелись на солнцепеке, когда патрульщики вытащили тело госпожи Г. Сначала им показалось, что она погибла вследствие обыкновенного крушения.	152:160	0:161	2121	rushifteval	ru
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2122		Крушение фантасмагории царской благости в глазах крестьянина для нашей местности облегчается тем, что Воронежскую губернию часто посещают великие князья.	0:8	0:153	2122	rushifteval	ru
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2123		-- Вспомнилось, как в восемьдесят восьмом году, колы я после крушения царского поезда вернулся на лечение, трубач Шкуропатский угощал.	61:69	0:134	2123	rushifteval	ru
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2124		В минуту крушения, после сильного толчка, весь низ вагона со столом свалился на насыпь; в ту же минуту стены вагона от сотрясения сдвинулись, и крыша вагона должна была свалиться и раздавить всех упавших на насыпь из столового вагона; но так как стены сдвинулись на известном расстоянии, то крыша вагона была ими приостановлена в своем падении и оперлась на один из углов, образовавшихся от сдвинувшихся стен, и повисла над всей Царской семьей, как чудесное зрелище милости Божьей, в эту минуту явленной.	9:17	0:504	2124	rushifteval	ru
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2125		"Историческая жизнь народов, которая, как мы видели, являет эмпирическому взору картину бессмысленно-хаотического столкновения стихийных сил, коллективных страстей или коллективного безумия, или свидетельствует лишь о непрерывном крушении всех человеческих надежд, созерцаемая из глубины, становится, подобно нашей индивидуальной жизни, связным и разумным, как бы жизненно-предметно проходимым ""курсом"" самооткровения Божества."	229:237	0:426	2125	rushifteval	ru
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2126		Однако требовалось особое стечение обстоятельств, чтобы недовольные этим режимом элементы могли поднять голову и достигнуть его крушения.	128:136	0:137	2126	rushifteval	ru
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2127		Это есть специально область соблазнов и искушений для монархического правосознания; и если оно не справляется с ними, то оно переживает своеобразное крушение и перерождение, на котором необходимо остановиться.	149:157	0:209	2127	rushifteval	ru
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2128		Вопрос о блоке в Петербурге потерпел полное крушение.	44:52	0:53	2128	rushifteval	ru
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2129		"Мы можем, однако, смело сказать, что эта передвижка совершилась в пользу советской власти и что расчеты на ""хлебную интервенцию"" потерпят крушение так же, как расчеты на интервенцию военную."	138:146	0:190	2129	rushifteval	ru
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2130		Зато ничто не может сравниться с наивностию их рассказов, изображающих систематическое крушение юных мечтаний в мире грубой, неумолимой действительности.	87:95	0:153	2130	rushifteval	ru
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2131		22 июня 1941 года Гитлер обрек свою империю на неминуемую гибель, но спас сталинский режим от распада и возможного крушения.	115:123	0:124	2131	rushifteval	ru
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2132		Около станция Загнанск, Привислинских железных дорог, потерпел крушение товарный поезд.	63:71	0:87	2132	rushifteval	ru
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2133		Но это строжайше запрещено без какой-нибудь исключительной надобности -- в случае, например, неисправности центрального поста, аварии, крушения.	135:143	0:144	2133	rushifteval	ru
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2134		На море буря и крушение.	15:23	0:24	2134	rushifteval	ru
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2135		А сколько трагедий можно увидеть, если приблизить глаза к жизни отдельной фермы, одной из двух тысяч, которые терпят крушение еженедельно.	117:125	0:138	2135	rushifteval	ru
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2136		Не безъизвестно уже вам, что злочестивые враги наши, при всем множестве язв, понесенных ими от нашего оружия, не смотря при том на самый гнев Божий, открывшийся над ними в ужасном крушении кораблей их от бури, все еще продолжают безумно упорствовать в злобе и ненависти к Православному Отечеству нашему, и вместо того.	180:188	0:318	2136	rushifteval	ru
крушение	NOUN	1918	1918-1990	1918-1990_крушение_2137		"Уже в 20-м году, в проникновенной статье своей ""Крушение гуманизма"", разительно совпавшей в некоторых интуициях с вещей книгой Шпенглера, недаром пишет Блок: ""У нас нет исторических воспоминаний, но велика память стихийная; нашим пространствам еще суждено сыграть великую роль."	48:56	0:277	2137	rushifteval	ru
