lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
веер	NOUN	1700	1700-1916	1700-1916_веер_1156		"Кроме того, представительницам прекрасного пола раздаются белые слоны ""на счастье"" и веера с духами."	88:93	0:100	1156	rushifteval	ru
веер	NOUN	1918	1918-1990	1918-1990_веер_1157		-- Ну что, мизериться будешь -- уткнулся в распущенные веером курчевские карты.	55:61	0:79	1157	rushifteval	ru
веер	NOUN	1700	1700-1916	1700-1916_веер_1158		Молодая женщина прижала веер к губам, рассеянно бросила взгляд на свой наряд и отвечала вполголоса: -- Не знаю.	24:28	0:111	1158	rushifteval	ru
веер	NOUN	1918	1918-1990	1918-1990_веер_1159		Румынский оркестр гудел, веер герцогини становился все убедительнее, глаза принцессы раскрывались все благосклоннее, мои поклоны становились все благодарнее, но больше ничего не помню, да ничего и не было.	25:29	0:205	1159	rushifteval	ru
веер	NOUN	1700	1700-1916	1700-1916_веер_1160		Перчатки у нее были новые, веер тоже новый, но дешевый.	27:31	0:55	1160	rushifteval	ru
веер	NOUN	1918	1918-1990	1918-1990_веер_1161		Вьется дорога среди полей и лугов, поля и луга веерами кружат от горизонта к горизонту, ветерок дует в лицо, огромный раздвигается мир, и в этот мир едешь ты за своей судьбой!	47:54	0:175	1161	rushifteval	ru
веер	NOUN	1700	1700-1916	1700-1916_веер_1162		Рысков отшатнулся, машинально поймал тетрадку, веером ударившую ему в подбородок, и скомкал ее на груди.	47:53	0:104	1162	rushifteval	ru
веер	NOUN	1918	1918-1990	1918-1990_веер_1163		Здесь применялся даже веер, чтобы уложить волосы в одном направлении, корешок к корешку, вершинка к вершинке при посадке на клей.	22:26	0:129	1163	rushifteval	ru
веер	NOUN	1700	1700-1916	1700-1916_веер_1164		Нигде лучше их не умеют носить мантильи, владеть веером.	49:55	0:56	1164	rushifteval	ru
веер	NOUN	1918	1918-1990	1918-1990_веер_1165		Символом Китая на конфетных бумажках, несмотря на глубокие изменения, продолжал являться раскрытый веер.	99:103	0:104	1165	rushifteval	ru
веер	NOUN	1700	1700-1916	1700-1916_веер_1166		Остро блещут зерна Волопаса, веером рассыпанные на горизонте за мельницей.	29:35	0:74	1166	rushifteval	ru
веер	NOUN	1918	1918-1990	1918-1990_веер_1167		Нюшка часами могла наблюдать, как таинственная пасть молотилки заглатывала сухие ломкие снопы, как с другой стороны машины веером вылетала измятая шелковистая солома и текло теплое бронзовое зерно.	123:129	0:197	1167	rushifteval	ru
веер	NOUN	1700	1700-1916	1700-1916_веер_1168		-- Animal, que vous etes! -- воскликнула Бэтси и ударила Чхеидзе веером по руке.	65:71	0:80	1168	rushifteval	ru
