lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
связка	NOUN	1700	1700-1916	1700-1916_связка_4566		Пепко спал совсем одетый на лавке, подложив связку лекций вместо подушки.	44:50	0:73	4566	rushifteval	ru
связка	NOUN	1918	1918-1990	1918-1990_связка_4567		Там уже стоит полуторка, Иван Кузьмич и шофер грузят связки в кузов.	53:59	0:68	4567	rushifteval	ru
связка	NOUN	1700	1700-1916	1700-1916_связка_4568		Сопровождавший их солдат стал натискивать им в ноги подушки, мешочки и связки с кренделями, калачами, так что молодые люди мои были совершенно отгорожены друг от друга.	71:77	0:168	4568	rushifteval	ru
связка	NOUN	1918	1918-1990	1918-1990_связка_4569		Буксиры повышенной мощности двигают связки даже по сорок (!) барж.	36:42	0:66	4569	rushifteval	ru
связка	NOUN	1700	1700-1916	1700-1916_связка_4570		С этим, вижу, в лавку входит старик -- седой, очень смирного, покойного вида, но с несомненно еврейским обличием, -- одет в русскую мещанскую чуйку и в русском суконном картузе с большим козырем; а в руках связка книг в синем бумажном платке.	206:212	0:242	4570	rushifteval	ru
связка	NOUN	1918	1918-1990	1918-1990_связка_4571		Мы подконопатили и просмолили лодку экспедиции -- легкую гребную посудину, дед закоптил добрую связку рыбин, бабка сбила комок масла, насыпала туес ягод...	95:101	0:155	4571	rushifteval	ru
связка	NOUN	1700	1700-1916	1700-1916_связка_4572		Он спустил связку с плеч и, глядя на нее, заплакал.	11:17	0:51	4572	rushifteval	ru
связка	NOUN	1918	1918-1990	1918-1990_связка_4573		Готовые связки Лина подвешивает возле печи, тут и досушивает их, сортирует: грибная крошка в пакеты (пойдет по своей цене, осенью поганка, зимою -- рупь банка), боровики -- в наволочку, маслята -- на железные противни.	8:14	0:218	4573	rushifteval	ru
связка	NOUN	1700	1700-1916	1700-1916_связка_4574		По стенам, вместо обычных охотников с зелеными усами и фиолетовыми собаками и портретов никому не ведомых генералов, висели пучки засушенных трав, связки сморщенных корешков и кухонная посуда.	147:153	0:192	4574	rushifteval	ru
связка	NOUN	1918	1918-1990	1918-1990_связка_4575		И компроМАТик прихватим для затравочки, не жалея при этом голосовых связок во имя истерик по любому поводу, чтоб не соскучиться в первом и во втором туре; ассортимент и нынче богат, как в магазинах до 17 августа минувшего года (и цены сходные): бери -- не хочу!	68:74	0:261	4575	rushifteval	ru
