lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
расчет	NOUN	1700	1700-1916	1700-1916_расчет_4326		Вздохнув свободнее, он пошел дальше; в другой зале множество игорных столиков стояло около стен; игроки пересыпали кучами золото; технические выражения экарте и других игор раздавались во всех углах; играющие окружены были гостями: одни дожидались очереди, другие держали пари и вся сия зала оживлена общим движением; толпы волновались от стола к столу; многие, участвуя в нескольких играх, с громкими восклицаниями призывались в разные места к дележу выигрыша или к расчету проигранного.	467:474	0:488	4326	rushifteval	ru
расчет	NOUN	1918	1918-1990	1918-1990_расчет_4327		Наблюдение организуется с таким расчетом, чтобы полоса наступления танков просматривалась с разных точек местности.	32:40	0:115	4327	rushifteval	ru
расчет	NOUN	1700	1700-1916	1700-1916_расчет_4328		Занялись мы работой, и пошло все как надо! деньги за расчет у англичан в конторе верные; здоровье Бог посылал такое, что во все лето ни одного больного не было, а Лукина Михайлица даже стала жаловаться, что сама, говорит, я не рада, какая у меня по всем частям полнота пошла.	53:59	0:275	4328	rushifteval	ru
расчет	NOUN	1918	1918-1990	1918-1990_расчет_4329		Вместо строгих, всесторонне обоснованных расчетов зачастую приходилось полагаться на интуицию.	41:49	0:94	4329	rushifteval	ru
расчет	NOUN	1700	1700-1916	1700-1916_расчет_4330		В алгебраическом отношении расчет подобного рода очень прост.	27:33	0:61	4330	rushifteval	ru
расчет	NOUN	1918	1918-1990	1918-1990_расчет_4331		А то, как дурень с печи, -- никакого расчета!	37:44	0:45	4331	rushifteval	ru
расчет	NOUN	1700	1700-1916	1700-1916_расчет_4332		Русское же правительство, ввиду такого принимаемого на себя правительством е. в. богдохана обязательства, с своей стороны соглашается, буде не возникнет смут и образ действий других держав тому не воспрепятствует, вывести постепенно все свои войска из пределов Маньчжурии с таким расчетом, чтобы: а) в течение шести месяцев по подписании соглашения очистить от русских войск юго-западную часть Мукденьской провинции до реки Ляо-хэ с передачей Китаю железных дорог; б) в течение последующих шести месяцев очистить остальную часть Мукденьской провинции и провинцию Гирин от императорских войск; в) в течение следующих шести месяцев вывести остальные русские императорские войска, находящиеся в провинции Хей-лун-цзян.	280:288	0:715	4332	rushifteval	ru
расчет	NOUN	1918	1918-1990	1918-1990_расчет_4333		Иногда преграду строят с таким расчетом, чтобы через нее переливалась вода.	31:39	0:75	4333	rushifteval	ru
расчет	NOUN	1700	1700-1916	1700-1916_расчет_4334		Ко всему этому, наивный утомленный человек, не знающий, что такое расчет в личных делах, идет в дальний путь почти без копейки, проедает имущество, и если в какой-нибудь деревне, станице кто-нибудь примет его с семьей в работники, так и сомнения быть не может, как он будет этому рад.	66:72	0:284	4334	rushifteval	ru
расчет	NOUN	1918	1918-1990	1918-1990_расчет_4335		Принимая в расчет все описанные факторы, правое крыло, кажется, даже не довело дело до формального голосования.	11:17	0:111	4335	rushifteval	ru
расчет	NOUN	1700	1700-1916	1700-1916_расчет_4336		По окончании расчетов причлось безумному от умного получить четыре тысячи рублей, которые ко мне доставлены и в пользу несчастного отданы в Приказ общественного призрения, где и хранились до последней его минуты.	13:21	0:212	4336	rushifteval	ru
расчет	NOUN	1918	1918-1990	1918-1990_расчет_4337		"Отсюда тот энтузиазм, который так характерен для философствующей молодежи в России в начале XIX века. теургической идеи: в церковном сознании выпала мечта о преображении исторического бытия в Царство Божие ""силой благочестия"", -- но зато в обмирщенное сознание теургическая потребность вошла с новой силой, но уже с расчетом не на ""силу благочестия"", а на те или иные силы жизни, которые стали отныне получать характер ""священных"" (но внецерковных) сил."	316:324	0:453	4337	rushifteval	ru
расчет	NOUN	1700	1700-1916	1700-1916_расчет_4338		"Хотя ""наемному человеку"", в положении Владимира Сергеича, довольно естественно было примкнуть к оппозиции, но попал он к Алексею Петровичу случайно: брел наудачу, чтобы переночевать в первом жилье и наутро послать за вещами и расчетом."	226:234	0:235	4338	rushifteval	ru
расчет	NOUN	1918	1918-1990	1918-1990_расчет_4339		По его расчетам, квадратный метр оранжереи, где растут бананы, может прокормить человека.	7:15	0:89	4339	rushifteval	ru
