lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
установление	NOUN	1700	1700-1916	1700-1916_установление_5652-16		Это был самый занимательный урок и притом самый полезный: дети познакомились не только с ценами, входящими в состав цены хлеба, но даже с отношениями всех лиц, принимающих участие в производстве хлеба и в установлении его цены; они узнали, сколько берет мельник и почему он берет столько; какое вознаграждение досталось булочнику и почему и т. д. 3.	205:217	0:349
установление	NOUN	1700	1700-1916	1700-1916_установление_5636-16		Или вся церковь, несомненно обладающая даром непогрешимости в установлении и охранении божественной истины -- каким-либо актом сполна передает этот дар папе В чем же состоит этот акт В избрании папы конклавом кардиналов Но мы знаем историческое значение этого звания.	62:74	0:267
установление	NOUN	1700	1700-1916	1700-1916_установление_5648-16		Волостные Земельные Советы обязаны руководствоваться нижеследующими требованиями: 1) преимущественное право на укрепление за ними обрабатываемых участков предоставляется хозяевам, имеющим на них усадебную оседлость и хозяйственное обзаведение и обычно снимавшим эти земли в аренду за деньги или из части урожая, а между этими хозяевами -- прежде всего воинам, участвовавшим в борьбе за Государственность, или их семьям; 2) земли каждой волости должны служить в первую очередь обеспечением устройства на них постоянных жителей из числа хозяев -- земледельцев, и лишь за удовлетворением их, могут быть обращаемы на устройство пришлого земледельческого населения, и 3) установление предельного размера, до которого фактическое землевладение может быть закрепляемо за отдельными обрабатывающими землю хозяевами, должно сообразоваться с возможностью вести на этой земле прочное хозяйство; во всяком случае действительное владение хозяев, ведущих хозяйство на участках, не превышающих в общей сложности размеров, установленных для данной местности норм для покупки земель с содействием бывшего Крестьянского Банка, не может быть уменьшена.	666:678	0:1133
установление	NOUN	1700	1700-1916	1700-1916_установление_5638-16		В известной степени этому тарифному комитету была предоставлена инициатива в тарифном деле, т. е. предоставлено право возбуждать вопросы об установлении и отеменее тех или других тарифов.	140:152	0:187
установление	NOUN	1700	1700-1916	1700-1916_установление_5640-16		Согласно 32 статье учреждений Судебных установлений и 25 положения о введении в действие Судебных уставов, 20 ноября 1864 г. прочитан г.	39:51	0:136
установление	NOUN	1700	1700-1916	1700-1916_установление_5642-16		Вследствие сего, Совет Министров постановил представить Управляющему Министерством Народного Просвещения озаботиться, по сношении с заинтересованными ведомствами и собственником коллекций, выработкою соответствующих по изъясненному вопросу предположений для направления их засим на уважение законодательных установлений.	307:319	0:320
установление	NOUN	1700	1700-1916	1700-1916_установление_5604-16		Она указывает, что окончательное установление границ Армении должно состояться с согласия и при участии России.	33:45	0:111
установление	NOUN	1700	1700-1916	1700-1916_установление_5598-16		Внушая людям, что то самое важное, духовное свойство разумных существ -- установление своего отношения к началу всего, -- из которого только и могут быть выведены твердые нравственные законы, есть пережитое людьми состояние, отрицатели религии невольно ставят себя в основу человеческой деятельности одно себялюбие и вытекающие из него плотские вожделения.	73:85	0:356
установление	NOUN	1700	1700-1916	1700-1916_установление_5644-16		Не иначе будет и в деле установления хозяйных категорий хозяйства.	24:36	0:66
установление	NOUN	1700	1700-1916	1700-1916_установление_5634-16		Вместе с тем, дабы, в случае нового порядка вещей, атаман и его правительство могли бы действительно продуктивно работать на пользу края и воссоздания России, признается совершенно необходимым проведение в жизнь главным командованием нижеследующих мер: 1. уплата в определенный срок денежного долга Кубани и своевременная уплата впредь за сырье и предметы продовольствия, отпускаемые Кубанью; 2. передача Кубани дела продовольствия Кавказской армии; 3. прекращение действий в пределах Кубани реквизиционных и ремонтных комиссий, передача войску лошадей, уже закупленных в его пределах ремонтными комиссиями; 4. установление права войска на получение определенной части захваченной Кавказской армией военной добычи; 5. откомандирование в распоряжение войска всех казаков из некубанских войсковых частей, учреждений и организаций; 6. воспрещение впредь принимать в неказачьи войсковые части и учреждения кубанцев -- офицеров и казаков, без согласия войскового штаба; 7. предоставление войску права призвать на службу в ряды кубанских частей иногородних Кубанской области, непризванных еще, по 99 год включительно, а из призванных уже -- тех эвакуированных, кои находятся ныне в Кубани.	611:623	0:1183
