identifier1	identifier2	annotator	judgment	comment	lemma
1700-1916_установление_5608-16	1992-2016_установление_5609-16	0	3		установление
1700-1916_установление_5652-16	1992-2016_установление_5653-16	0	2		установление
1700-1916_установление_5616-16	1992-2016_установление_5617-16	0	4		установление
1700-1916_установление_5650-16	1992-2016_установление_5651-16	0	4		установление
1700-1916_установление_5618-16	1992-2016_установление_5619-16	0	4		установление
1700-1916_установление_5626-16	1992-2016_установление_5627-16	0	1		установление
1700-1916_установление_5646-16	1992-2016_установление_5647-16	0	4		установление
1700-1916_установление_5644-16	1992-2016_установление_5645-16	0	4		установление
1700-1916_установление_5654-16	1992-2016_установление_5655-16	0	1		установление
1700-1916_установление_5620-16	1992-2016_установление_5621-16	0	2		установление
1700-1916_установление_5606-16	1992-2016_установление_5607-16	0	1		установление
1700-1916_установление_5604-16	1992-2016_установление_5605-16	0	2		установление
1700-1916_установление_5602-16	1992-2016_установление_5603-16	0	1		установление
1700-1916_установление_5624-16	1992-2016_установление_5625-16	0	4		установление
1700-1916_установление_5600-16	1992-2016_установление_5601-16	0	3		установление
1700-1916_установление_5598-16	1992-2016_установление_5599-16	0	1		установление
1700-1916_установление_5596-16	1992-2016_установление_5597-16	0	1		установление
1700-1916_установление_5622-16	1992-2016_установление_5623-16	0	4		установление
1700-1916_установление_5642-16	1992-2016_установление_5643-16	0	1		установление
1700-1916_установление_5648-16	1992-2016_установление_5649-16	0	1		установление
1700-1916_установление_5610-16	1992-2016_установление_5611-16	0	3		установление
1700-1916_установление_5634-16	1992-2016_установление_5635-16	0	3		установление
1700-1916_установление_5630-16	1992-2016_установление_5631-16	0	1		установление
1700-1916_установление_5614-16	1992-2016_установление_5615-16	0	1		установление
1700-1916_установление_5638-16	1992-2016_установление_5639-16	0	4		установление
1700-1916_установление_5628-16	1992-2016_установление_5629-16	0	2		установление
1700-1916_установление_5640-16	1992-2016_установление_5641-16	0	1		установление
1700-1916_установление_5632-16	1992-2016_установление_5633-16	0	2		установление
1700-1916_установление_5612-16	1992-2016_установление_5613-16	0	1		установление
1700-1916_установление_5636-16	1992-2016_установление_5637-16	0	4		установление
1700-1916_установление_5606-16	1992-2016_установление_5607-16	1	1		установление
1700-1916_установление_5634-16	1992-2016_установление_5635-16	1	3		установление
1700-1916_установление_5622-16	1992-2016_установление_5623-16	1	4		установление
1700-1916_установление_5604-16	1992-2016_установление_5605-16	1	4		установление
1700-1916_установление_5602-16	1992-2016_установление_5603-16	1	1		установление
1700-1916_установление_5624-16	1992-2016_установление_5625-16	1	4		установление
1700-1916_установление_5600-16	1992-2016_установление_5601-16	1	4		установление
1700-1916_установление_5632-16	1992-2016_установление_5633-16	1	2		установление
1700-1916_установление_5598-16	1992-2016_установление_5599-16	1	1		установление
1700-1916_установление_5610-16	1992-2016_установление_5611-16	1	3		установление
1700-1916_установление_5596-16	1992-2016_установление_5597-16	1	3		установление
1700-1916_установление_5638-16	1992-2016_установление_5639-16	1	2		установление
1700-1916_установление_5636-16	1992-2016_установление_5637-16	1	3		установление
1700-1916_установление_5620-16	1992-2016_установление_5621-16	1	1		установление
1700-1916_установление_5614-16	1992-2016_установление_5615-16	1	1		установление
1700-1916_установление_5640-16	1992-2016_установление_5641-16	1	2		установление
1700-1916_установление_5652-16	1992-2016_установление_5653-16	1	2		установление
1700-1916_установление_5628-16	1992-2016_установление_5629-16	1	3		установление
1700-1916_установление_5616-16	1992-2016_установление_5617-16	1	3		установление
1700-1916_установление_5650-16	1992-2016_установление_5651-16	1	4		установление
1700-1916_установление_5630-16	1992-2016_установление_5631-16	1	1		установление
1700-1916_установление_5608-16	1992-2016_установление_5609-16	1	4		установление
1700-1916_установление_5612-16	1992-2016_установление_5613-16	1	1		установление
1700-1916_установление_5646-16	1992-2016_установление_5647-16	1	4		установление
1700-1916_установление_5618-16	1992-2016_установление_5619-16	1	1		установление
1700-1916_установление_5644-16	1992-2016_установление_5645-16	1	1		установление
1700-1916_установление_5642-16	1992-2016_установление_5643-16	1	1		установление
1700-1916_установление_5648-16	1992-2016_установление_5649-16	1	4		установление
1700-1916_установление_5626-16	1992-2016_установление_5627-16	1	1		установление
1700-1916_установление_5654-16	1992-2016_установление_5655-16	1	4		установление
1700-1916_установление_5622-16	1992-2016_установление_5623-16	2	4		установление
