lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
бригада	NOUN	1700	1700-1916	1700-1916_бригада_1096		Наступали с севера 1-я и 2-я финляндские стрелк. бригады с их артил. и Финлянд[ским] драгунским полком и Оренбургским каз. дивизионом.	49:56	0:134	1096	rushifteval	ru
бригада	NOUN	1918	1918-1990	1918-1990_бригада_1097		Печать усиленно бичевала недостатки работы бригад и отдельных рабочих.	43:49	0:70	1097	rushifteval	ru
бригада	NOUN	1700	1700-1916	1700-1916_бригада_1098		На левой же стороне Вида было кровопролитное сражение: две гвардейские пехотные дивизии (1-я и 2-я) со стрелковой бригадой и гвардейской кавалерией атаковали укрепленную позицию турок у Горнего Дубняка и Телиша; после 10-часового упорного боя турецкие войска у Горнего Дубняка были сбиты, окружены и забраны в плен с пашой и 4-мя орудиями; также взят в плен целый кавалерийский полк.	114:122	0:383	1098	rushifteval	ru
бригада	NOUN	1918	1918-1990	1918-1990_бригада_1099		"24 июля 1943 года Утром написал листовку для политотдела бригады: ""Каким должен быть образцовый гвардии сержант""; дал заметку в газету бригады."	57:64	0:143	1099	rushifteval	ru
бригада	NOUN	1700	1700-1916	1700-1916_бригада_1100		Из этих резервных кадров были сформированы в Восточную войну: Для каждой действующей бригады, бригада резервная, состоявшая из 3-х батарей одинакового состава с действующими. при каждой батарее пятые запасные взводы с полным числом людей на 2 орудия и половинным числом лошадей.	94:101	0:278	1100	rushifteval	ru
бригада	NOUN	1918	1918-1990	1918-1990_бригада_1101		-- Взялись мы сразу крепко: в первом квартале 73-го наша бригада прошла одним станком без малого 12 тысяч метров.	57:64	0:113	1101	rushifteval	ru
бригада	NOUN	1700	1700-1916	1700-1916_бригада_1102		Большое число офицеров, особенно старших начальников, числились в резерве командующего армией (армия состояла из: 1-ой пехотной дивизии (генерал Казанович), 2-ой пехотной (генерал Боровский), 3-ей пехотной (полковник Дроздовский), 1-ой Конной (генерал Эрдели), 1-ой Кубанской казачьей (генерал Покровский), 2-ой Кубанской казачьей (полковник Улагай), Отдельной кубанской казачьей бригады (полковник Шкуро) и Пластунской бригады (генерал Гейман)), ожидая отправки на фронт.	380:387	0:472	1102	rushifteval	ru
бригада	NOUN	1918	1918-1990	1918-1990_бригада_1103		Дядя Сандро послеживал за табачным сараем соперников и верхнечегемской дорогой, чтобы вовремя заметить председателя сельсовета, если он покинет соседнюю бригаду до конца рабочего дня.	153:160	0:183	1103	rushifteval	ru
бригада	NOUN	1700	1700-1916	1700-1916_бригада_1104		3е ведомости сколько в полках имеется налицо артельных лошадей и повозок и что они стоят но по сие время сие не исполнено, почему и подтверждается Г. Г. корпусным начальникам собрав все сии сведения от полков и бригад доставить в Главное дежурство армии общую ведомость от каждого корпуса.	211:217	0:289	1104	rushifteval	ru
бригада	NOUN	1918	1918-1990	1918-1990_бригада_1105		"На самом краю ""Шалашстроя"", на длинном бревне сидели десять парней -- бригада лесогонов в полном составе."	73:80	0:105	1105	rushifteval	ru
бригада	NOUN	1700	1700-1916	1700-1916_бригада_1106		На площади между казармами был великолепный смотр: 5-й стрелковой бригады, 16-му саперному батальону, 45-й арт. бриг.	66:73	0:117	1106	rushifteval	ru
