identifier1	identifier2	annotator	judgment	comment	lemma
1700-1916_бригада_1114-14	1918-1990_бригада_1115-14	0	4		бригада
1700-1916_бригада_1126-14	1918-1990_бригада_1127-14	0	4		бригада
1700-1916_бригада_1108-14	1918-1990_бригада_1109-14	0	2		бригада
1700-1916_бригада_1142-14	1918-1990_бригада_1143-14	0	3		бригада
1700-1916_бригада_1096-14	1918-1990_бригада_1097-14	0	1		бригада
1700-1916_бригада_1154-14	1918-1990_бригада_1155-14	0	3		бригада
1700-1916_бригада_1152-14	1918-1990_бригада_1153-14	0	4		бригада
1700-1916_бригада_1098-14	1918-1990_бригада_1099-14	0	4		бригада
1700-1916_бригада_1150-14	1918-1990_бригада_1151-14	0	2		бригада
1700-1916_бригада_1100-14	1918-1990_бригада_1101-14	0	3		бригада
1700-1916_бригада_1148-14	1918-1990_бригада_1149-14	0	4		бригада
1700-1916_бригада_1102-14	1918-1990_бригада_1103-14	0	1		бригада
1700-1916_бригада_1146-14	1918-1990_бригада_1147-14	0	4		бригада
1700-1916_бригада_1104-14	1918-1990_бригада_1105-14	0	2		бригада
1700-1916_бригада_1144-14	1918-1990_бригада_1145-14	0	3		бригада
1700-1916_бригада_1106-14	1918-1990_бригада_1107-14	0	1		бригада
1700-1916_бригада_1140-14	1918-1990_бригада_1141-14	0	1		бригада
1700-1916_бригада_1110-14	1918-1990_бригада_1111-14	0	2		бригада
1700-1916_бригада_1124-14	1918-1990_бригада_1125-14	0	4		бригада
1700-1916_бригада_1134-14	1918-1990_бригада_1135-14	0	3		бригада
1700-1916_бригада_1122-14	1918-1990_бригада_1123-14	0	2		бригада
1700-1916_бригада_1130-14	1918-1990_бригада_1131-14	0	3		бригада
1700-1916_бригада_1120-14	1918-1990_бригада_1121-14	0	4		бригада
1700-1916_бригада_1132-14	1918-1990_бригада_1133-14	0	4		бригада
1700-1916_бригада_1138-14	1918-1990_бригада_1139-14	0	3		бригада
1700-1916_бригада_1118-14	1918-1990_бригада_1119-14	0	1		бригада
1700-1916_бригада_1112-14	1918-1990_бригада_1113-14	0	4		бригада
1700-1916_бригада_1128-14	1918-1990_бригада_1129-14	0	4		бригада
1700-1916_бригада_1116-14	1918-1990_бригада_1117-14	0	4		бригада
1700-1916_бригада_1136-14	1918-1990_бригада_1137-14	0	4		бригада
1700-1916_бригада_1106-14	1918-1990_бригада_1107-14	1	1		бригада
1700-1916_бригада_1114-14	1918-1990_бригада_1115-14	1	4		бригада
1700-1916_бригада_1104-14	1918-1990_бригада_1105-14	1	1		бригада
1700-1916_бригада_1112-14	1918-1990_бригада_1113-14	1	4		бригада
1700-1916_бригада_1102-14	1918-1990_бригада_1103-14	1	3		бригада
1700-1916_бригада_1110-14	1918-1990_бригада_1111-14	1	2		бригада
