lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
поставщик	NOUN	1700	1700-1916	1700-1916_поставщик_3736		Арестованы поставщики живого товара Бабиченко и его сожительница Уткина.	11:21	0:72	3736	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3737		Однако эти предложения в корне не устраивают поставщиков.	45:56	0:57	3737	rushifteval	ru
поставщик	NOUN	1700	1700-1916	1700-1916_поставщик_3738		Узнав, что он умеет хорошо читать и писать, знает арифметику и мастерски считает на счетах, Григорий Александрович спросил его: -- Скажи-ка мне, Яковкин, не хочешь ли ты быть поставщиком всего нужного нам в полевые лазареты для больных моей армии -- Ваша светлость, да у меня не только лошади с повозкой, но и кнутовища нет, а рад бы душой служить вашей светлости, -- ответил Яковкин, не поняв вопроса.	175:186	0:402	3738	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3739		"Независимые наблюдатели частично поддерживают ""Газпром"", частично -- независимых поставщиков."	81:92	0:93	3739	rushifteval	ru
поставщик	NOUN	1700	1700-1916	1700-1916_поставщик_3740		За два месяца до разрыва князя с Машей практический человек пронюхал, что фонды ее сильно падают у Шадурского, и потому позадержал платеж поставщикам, прося их пообождать до следующего срока.	138:149	0:191	3740	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3741		"Чего, например, стоит такой пассаж: ""Нельзя забывать, что Россия является крупным производителем и поставщиком энергоресурсов."	99:110	0:126	3741	rushifteval	ru
поставщик	NOUN	1700	1700-1916	1700-1916_поставщик_3742		Главным поставщиком кандидатов на гражданские должности по-прежнему было дворянство; но из него наиболее годные к службе люди были заняты в полках, а для присутствий и канцелярий оставалось только отпускное, отставное или залежавшееся по усадьбам.	8:19	0:247	3742	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3743		В отличие от московских шведский поставщик подошел ей по всем статьям: он не расхаживает по дому в трусах, пукает только в отведенных местах и не находит Лариску дурой.	33:42	0:168	3743	rushifteval	ru
поставщик	NOUN	1700	1700-1916	1700-1916_поставщик_3744		От этого приготовления в перестройке и поправке дома нашего для приема родных длятся все лето и еще не кончены; начатые работы требуют продолжения и окончания, а поставщики не в силах выполнить своих подрядов, так что случается одну и ту же вещь заказывать, а следовательно, и платить по три и по четыре раза.	162:172	0:309	3744	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3745		-- Кроме того, в Министерство обороны в этом году на важнейшие направления пришли новые люди, у них пока нет опыта практического взаимодействия с ОПК, они не знают особенностей работы заказчика со сложной системой предприятий, конструкторских бюро и целой армией их смежников и поставщиков.	278:289	0:290	3745	rushifteval	ru
поставщик	NOUN	1700	1700-1916	1700-1916_поставщик_3746		"Не довольствуясь пунктуальным исполнением предписаний пользующего его врача, он совещался потихоньку и с другими врачами, совещался и с больными, с которыми знакомился в ваннах и у источников, совещался с аптекарем и другими своими поставщиками, накупил груды медицинских книг, брошюр и лечебников, накупил врачебных вин и лекарств по газетным объявлениям, каждый день находил в себе новую болезнь, и так подробно, так многозначительно излагал доктору свои болезненные ощущения, что молодой француз, выслушивая его с глубокомысленным и вежливым участием, в то же время не без нежного сострадания поглядывал украдкой на бледную, хорошенькую Мимочку и, покручивая концы шелковистых усов, говорил ей взглядом: ""Бедняжка!"	232:244	0:717	3746	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3747		Поставщику шасси компании Lola просто невыгодно вкладывать деньги в разработку автомобилей, ведь круг покупателей каждого поколения машин ограничивается, по сути, полутора-двумя десятками команд международного чемпионата (большинство национальных, да и возрожденное в этом году европейское первенство Ф-3000 проводится на автомобилях, списанных из МЧ).	0:10	0:352	3747	rushifteval	ru
поставщик	NOUN	1700	1700-1916	1700-1916_поставщик_3748		"Веселый, мягкий и добродушный сибарит, Вершинин не был особенно разборчив в средствах для удовлетворения потребностей своей широкой барской натуры, и так как жалованья ему не хватало, то он с легкомыслием слабого, неустойчивого человека подписывал сомнительные счета поставщиков и не брезговал разными ""экономиями""."	267:278	0:315	3748	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3749		Многие полагают, что Россия интересует Европу только как поставщик сырья и программистов.	57:66	0:89	3749	rushifteval	ru
поставщик	NOUN	1700	1700-1916	1700-1916_поставщик_3750		Продано почетному гражданину, краснослободскому купеческому 1-ой гильдии внуку Ивану Абрамову Ненюкову мука по 11 рублей ассигнациями муки 1002 куля овес по 6 рублей 25 копеек овса 3425 кулей Стало быть, в остатке изо всего количества: муки 473 куля и овса 65 кулей, которые поставщики взяли за себя.	275:285	0:300	3750	rushifteval	ru
поставщик	NOUN	1992	1992-2016	1992-2016_поставщик_3751		"Сегодня наше предприятие находится в ""тройке"" основных поставщиков удобрений в России и, конечно, занимает первое место в Самарской области."	55:66	0:140	3751	rushifteval	ru
поставщик	NOUN	1700	1700-1916	1700-1916_поставщик_3752		Это был намек на существовавшее среди театралов и журналистов убеждение, что всемогущий начальник репертуара слишком уж явно покровительствует драматургу В. А. Дьяченке, который одно время был чуть ли не единственным поставщиком новинок.	217:228	0:237	3752	rushifteval	ru
