identifier1	identifier2	annotator	judgment	comment	lemma
1700-1916_стена_5004-14	1918-1990_стена_5005-14	0	2		стена
1700-1916_стена_4996-14	1918-1990_стена_4997-14	0	4		стена
1700-1916_стена_5022-14	1918-1990_стена_5023-14	0	4		стена
1700-1916_стена_4998-14	1918-1990_стена_4999-14	0	1		стена
1700-1916_стена_5024-14	1918-1990_стена_5025-14	0	4		стена
1700-1916_стена_4988-14	1918-1990_стена_4989-14	0	4		стена
1700-1916_стена_5026-14	1918-1990_стена_5027-14	0	3		стена
1700-1916_стена_5030-14	1918-1990_стена_5031-14	0	4		стена
1700-1916_стена_5000-14	1918-1990_стена_5001-14	0	4		стена
1700-1916_стена_5038-14	1918-1990_стена_5039-14	0	4		стена
1700-1916_стена_5044-14	1918-1990_стена_5045-14	0	3		стена
1700-1916_стена_5002-14	1918-1990_стена_5003-14	0	1		стена
1700-1916_стена_5012-14	1918-1990_стена_5013-14	0	4		стена
1700-1916_стена_4986-14	1918-1990_стена_4987-14	0	4		стена
1700-1916_стена_4994-14	1918-1990_стена_4995-14	0	4		стена
1700-1916_стена_5028-14	1918-1990_стена_5029-14	0	2		стена
1700-1916_стена_4990-14	1918-1990_стена_4991-14	0	1		стена
1700-1916_стена_5020-14	1918-1990_стена_5021-14	0	4		стена
1700-1916_стена_5018-14	1918-1990_стена_5019-14	0	4		стена
1700-1916_стена_5006-14	1918-1990_стена_5007-14	0	1		стена
1700-1916_стена_5034-14	1918-1990_стена_5035-14	0	2		стена
1700-1916_стена_5008-14	1918-1990_стена_5009-14	0	4		стена
1700-1916_стена_5040-14	1918-1990_стена_5041-14	0	4		стена
1700-1916_стена_5036-14	1918-1990_стена_5037-14	0	1		стена
1700-1916_стена_5010-14	1918-1990_стена_5011-14	0	4		стена
1700-1916_стена_5016-14	1918-1990_стена_5017-14	0	4		стена
1700-1916_стена_5032-14	1918-1990_стена_5033-14	0	2		стена
1700-1916_стена_5042-14	1918-1990_стена_5043-14	0	4		стена
1700-1916_стена_5014-14	1918-1990_стена_5015-14	0	1		стена
1700-1916_стена_4992-14	1918-1990_стена_4993-14	0	4		стена
1700-1916_стена_4988-14	1918-1990_стена_4989-14	1	4		стена
1700-1916_стена_4996-14	1918-1990_стена_4997-14	1	4		стена
1700-1916_стена_5000-14	1918-1990_стена_5001-14	1	4		стена
1700-1916_стена_5002-14	1918-1990_стена_5003-14	1	4		стена
1700-1916_стена_5008-14	1918-1990_стена_5009-14	1	2		стена
1700-1916_стена_4994-14	1918-1990_стена_4995-14	1	3		стена
1700-1916_стена_5006-14	1918-1990_стена_5007-14	1	4		стена
1700-1916_стена_4990-14	1918-1990_стена_4991-14	1	4		стена
1700-1916_стена_5004-14	1918-1990_стена_5005-14	1	2		стена
1700-1916_стена_4998-14	1918-1990_стена_4999-14	1	1		стена
1700-1916_стена_5032-14	1918-1990_стена_5033-14	1	2		стена
1700-1916_стена_5036-14	1918-1990_стена_5037-14	1	3		стена
1700-1916_стена_5034-14	1918-1990_стена_5035-14	1	1		стена
1700-1916_стена_5038-14	1918-1990_стена_5039-14	1	1		стена
1700-1916_стена_5040-14	1918-1990_стена_5041-14	1	4		стена
1700-1916_стена_5018-14	1918-1990_стена_5019-14	1	4		стена
1700-1916_стена_5016-14	1918-1990_стена_5017-14	1	2		стена
1700-1916_стена_5014-14	1918-1990_стена_5015-14	1	1		стена
1700-1916_стена_5042-14	1918-1990_стена_5043-14	1	4		стена
1700-1916_стена_4992-14	1918-1990_стена_4993-14	1	4		стена
1700-1916_стена_5020-14	1918-1990_стена_5021-14	1	4		стена
1700-1916_стена_5012-14	1918-1990_стена_5013-14	1	4		стена
1700-1916_стена_5022-14	1918-1990_стена_5023-14	1	4		стена
1700-1916_стена_5024-14	1918-1990_стена_5025-14	1	2		стена
1700-1916_стена_5026-14	1918-1990_стена_5027-14	1	4		стена
1700-1916_стена_4986-14	1918-1990_стена_4987-14	1	4		стена
1700-1916_стена_5030-14	1918-1990_стена_5031-14	1	4		стена
1700-1916_стена_5010-14	1918-1990_стена_5011-14	1	2		стена
1700-1916_стена_5044-14	1918-1990_стена_5045-14	1	4		стена
1700-1916_стена_5028-14	1918-1990_стена_5029-14	1	2		стена
1700-1916_стена_4986-14	1918-1990_стена_4987-14	2	4		стена
1700-1916_стена_5042-14	1918-1990_стена_5043-14	2	4		стена
1700-1916_стена_5044-14	1918-1990_стена_5045-14	2	4		стена
1700-1916_стена_5040-14	1918-1990_стена_5041-14	2	4		стена
1700-1916_стена_5002-14	1918-1990_стена_5003-14	2	2		стена
1700-1916_стена_5036-14	1918-1990_стена_5037-14	2	1		стена
