lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3690-14		Почему забыли таких игроков, как Дробинский и Северов Безусловно самая интересная игра будет в понедельник.	95:106	0:107
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3688-14		Во Псков приехали мы б сентября в понедельник.	34:45	0:46
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3722-14		В понедельник обедал дома, а ввечеру до 4 heure j'tais au bal masqu chez Locat...	2:13	0:81
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3686-14		В понедельник я взяла нарочно наемную карету, чтобы не повстречаться с Можаровским и не быть им узнанною, и целый день рыскала по разным ростовщикам, чтобы достать эти пять тысяч, но нигде не достала и принуждена была обратиться к Можаровскому.	2:13	0:244
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3676-14		Вот в понедельник мы пойдем туда вместе.	6:17	0:40
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3678-14		22 апреля, понедельник.	11:22	0:23
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3724-14		Наша Школа началась в прошлый понедельник.	30:41	0:42
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3668-14		В понедельник, набрав небольшую лукошку персиков и Фонтенебльского винограда, до которого Тургенев был большой охотник, я рано утром отправился на железную дорогу.	2:13	0:163
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3680-14		-- На кирпичном заводе т-ва Шапошникова и Челнокова, в Мытищах, с понедельника бастуют 250 рабочих из 550 порядовщиков, требуя повышения расценки за выделку 1 тыс. кирпичей с 3 р. 25 к. до 3 р. 50 к. Администрация завода категорически отказалась удовлетворить это требование.	66:78	0:275
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3682-14		А далее еще горестнее: марта 30 числа, в понедельник Страстныя Недели, жена моя Афимья Фомишна почувствовала небольшой озноб и с того времени от часу ослабевала в своих силах, лишилась пищи, жаловалась, что у ней болит сердце.	41:52	0:226
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3726-14		Утром в Страстной понедельник Матвей слышал из своей комнаты, как Дашутка сказала Аглае: -- Дядя Матвей говорил надысь, поститься, говорил, не надо.	18:29	0:148
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3710-14		Понедельник, 19.	0:11	0:16
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3712-14		Анастасья, не понятно почему, опоздала приехать и будет только в Понедельник 8 числа.	65:76	0:85
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3674-14		-- А за блином-то сейчас чистый понедельник! -- снова шепнул Жданов и начал смеяться.	32:43	0:85
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3672-14		Погром в Яффе начался в понедельник, 3-го марта, накануне еврейского праздника Пурим, и продолжался во вторник, 4-го также.	24:35	0:123
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3720-14		Я уже взял в Пятницу подорожную, чтоб в Понедельник выезжать; но пошли такие дожди, что Воронеж прошел, и нет проезду даже до нашей деревни.	40:51	0:140
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3692-14		События дня Отряд греческих миноносцев, вышедший в понедельник из Фалернской бухты, направился, как полагают, к берегам Малой Азии.	51:62	0:131
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3670-14		16 декабря 1842 года До меня дошли слухи, что студенты замышляют устроить мне еще что-то вроде бывшего в понедельник.	105:116	0:117
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3718-14		А в понедельник утром унес книгу в училище и тайком, торопливо и с жадностью, почитывал и, дочитавши, недели две рассказывал читанное то тому, то другому.	4:15	0:154
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3714-14		У Григория был вечер во вторник или в понедельник, где собралась хорошая компания: Арсеньич с женой, Дрентельн, Своев, Золотов и Каменский, а из лиц слабоватых два носорога, Марья Ивановна Крылова и обол Сталь с сестрою, весьма похудевшею и возбуждающею общее участие.	38:49	0:268
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3708-14		27 ноября (понедельник) От 8-10 были уроки древней истории и французского.	11:22	0:74
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3696-14		Понедельник Утро все работал дома, после обеда лекции.	0:11	0:54
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3716-14		Но если я -- бог даст, в понедельник провалюсь, меня ожидает очень скверная неделя, пока я войду в старую колею.	25:36	0:112
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3698-14		Мы решились совершить ее в воскресенье, а вчера, в понедельник, выехали и сегодня находимся здесь.	51:62	0:98
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3706-14		Наконец однажды, зимним утром, в понедельник, после чаю, когда во всех классах и залах горели лампы, а кадеты уныло дрожали от холода, Грузов ткнул Буланина кулаком в зубы и сказал: -- Слушай меня, ты, жулябия!	33:44	0:210
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3700-14		Предполагалось, что заключенных потребуют к допросу на следующей неделе -- в понедельник или в среду.	77:88	0:101
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3694-14		В прошедший понедельник, 5-го июля, я закончил последние расчеты с Миллером по крымской постройке.	12:23	0:98
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3702-14		Действительно, он чрез подручного разослал новые пригласительные билеты с припиской: "Вследствие позднейших данных церковной метрики, мой день рожденья имеет бытность не в понедельник, а в четверг на той же неделе, т.е. на три дня позже".	172:183	0:238
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3684-14		Это было в понедельник вечером, на другой день после приема Ирены Станиславовны государем.	11:22	0:90
понедельник	NOUN	1700	1700-1916	1700-1916_понедельник_3704-14		16 апреля (понедельник) Сегодняшний день был для Александра Александровича не совсем хорош.	11:22	0:91
понедельник	NOUN	1918	1918-1990	1918-1990_понедельник_3711-14		Водянисто-зеленый, словно плохо заваренный кок-чай, вставал над пустынею рассвет понедельника.	81:93	0:94
понедельник	NOUN	1918	1918-1990	1918-1990_понедельник_3719-14		-- Видели ли вы когда-нибудь двух сестер, более непохожих друг на друга Такой вопрос неизменно ставился всякому новичку, когда по понедельникам, часу в одиннадцатом вечера, гости обеих графинь Кастель дю Пик гурьбой высыпали на крылечко гостеприимного дома и по провинциальному обычаю начинали провожать друг друга по домам.	130:143	0:324
понедельник	NOUN	1918	1918-1990	1918-1990_понедельник_3677-14		Бороздыка рассчитывал пробыть за городом по крайней мере до понедельника.	60:72	0:73
понедельник	NOUN	1918	1918-1990	1918-1990_понедельник_3723-14		Проверка показала, что почти треть горожан, побывавших в медицинском вытрезвителе, попадала туда по понедельникам.	100:113	0:114
понедельник	NOUN	1918	1918-1990	1918-1990_понедельник_3717-14		В понедельник 15-го пришла кавалерия.	2:13	0:37
понедельник	NOUN	1918	1918-1990	1918-1990_понедельник_3727-14		А теперь -- вторично, в понедельник еду.	24:35	0:40
