lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
стипендия	NOUN	1700	1700-1916	1700-1916_стипендия_5046		Я даже устроил из мнимо процентных денег небольшие стипендии слепым и убогим из бывших дворовых.	51:60	0:96	5046	rushifteval	ru
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5047		"В 1937 году ""Аненербе"" -- институт по изучению родового наследия, который патронировал сам рейхсфюрер СС Гиммлер, предоставил профессору Рану стипендию для организации археологических раскопок на Монсегюрском холме."	145:154	0:215	5047	rushifteval	ru
стипендия	NOUN	1700	1700-1916	1700-1916_стипендия_5048		Третьи заявляли, что хорошо бы было адрес благодарственный или хоть признательный представить барону и основать в честь его какую-нибудь стипендию.	137:146	0:147	5048	rushifteval	ru
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5049		"У меня в лесотехническом институте сохранился только приказ от августа 1949 года о начислении мне повышенной стипендии (я сдал все на ""отлично"")."	110:119	0:145	5049	rushifteval	ru
стипендия	NOUN	1700	1700-1916	1700-1916_стипендия_5050		"Таким образом, этим молодым людям ""была еще раз предоставлена возможность возвратиться к порядку и исполнению долга"", подвергшись легкому наказанию, но, с другой стороны, агитировавшие должны были видеть, что постановление совета отменено быть не может, что в случае дальнейшего упорства они подводят всех своих товарищей под большую неприятность, а получающих стипендии лишают куска хлеба."	364:373	0:390	5050	rushifteval	ru
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5051		Но насчет стипендии ничего обещать не могу.	10:19	0:43	5051	rushifteval	ru
стипендия	NOUN	1700	1700-1916	1700-1916_стипендия_5052		Некоторые виды стипендий, по моему мнению, должны быть назначаемы только лицам, выдержавшим первое или основное испытание, но, конечно, и в самом начале прохождения курсов пособие во многих случаях вполне необходимо, в особенности потому что у нас (я думаю, в большей мере, чем где-нибудь) очень часто встречаются способные юноши именно в тех классах общества, которые обладают наименьшим достатком, так как они стоят зачастую ближе к природе и всей действительности, показывающей всю нужду в высшем образовании, чем то бывает у детей состоятельных родителей, как видно это уже из примера первого русского ученого Ломоносова.	15:24	0:625	5052	rushifteval	ru
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5053		Стенд у входа завлекал повышенной стипендией и общежитием для всех нуждающихся.	34:44	0:79	5053	rushifteval	ru
стипендия	NOUN	1700	1700-1916	1700-1916_стипендия_5054		Город собрал большую сумму (не помню цифры), из которой сделали похороны, поставили памятник, а из остатков соорудили памятник нетленный: две стипендии в Московском университете, именуемые тучковскими стипендиями.	142:151	0:213	5054	rushifteval	ru
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5055		Узнав от Козлова о моем желании специализироваться по философии, он пожелал помочь мне достать стипендию на Историко-филологическом факультете и поехал к ректору университета, кажется, профессору Никитину.	95:104	0:205	5055	rushifteval	ru
стипендия	NOUN	1700	1700-1916	1700-1916_стипендия_5056		Между тем вот уж третий год киснет тут в Томилинске, в больнице, -- отслуживает земскую стипендию.	88:97	0:98	5056	rushifteval	ru
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5057		Если взять только две группы грунтоведов количеством 40 человек, то увидим, что на протяжении 5 лет обучения, все 40 человек получают стипендию, нуждающиеся живут в общежитиях.	134:143	0:176	5057	rushifteval	ru
стипендия	NOUN	1700	1700-1916	1700-1916_стипендия_5058		Он пожертвовал университету десять тысяч рублей, чтобы из процентов учредить две стипендии в пользу бедных студентов, которые выкажут особенные способности и желание заняться изучением русского языка и русской истории.	81:90	0:218	5058	rushifteval	ru
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5059		"Если перевести ""обязательства"" Омского теруправления на язык цифр, то это выразится: в оплате суммы 22 500 рублей и годового содержания Куприянова (так сказать, стипендия) в сумме 18 720 рублей, всего 41220 рублей."	164:173	0:214	5059	rushifteval	ru
стипендия	NOUN	1700	1700-1916	1700-1916_стипендия_5060		"Через год после этого дядя Сергей, по окончании курса в университете, был послан ""заслуживать"" стипендию военным врачом в Новгород, а его ближайший друг, мой прежний учитель, был выслан ""на выслугу"" в еще более дальнюю от нас губернию."	98:107	0:235	5060	rushifteval	ru
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5061		В Лувенском университете обучалось много наших студентов на стипендии покойного кардинала Мерсье, истинного отца и благодетеля нашего юношества.	60:69	0:144	5061	rushifteval	ru
стипендия	NOUN	1700	1700-1916	1700-1916_стипендия_5062		Вчера утром, немедленно после получения московских газет с речью В. А. Маклакова о министерстве юстиции, Шахов пожертвовал 6. 000 руб. на стипендию имени московского депутата. неизвестный.	138:147	0:188	5062	rushifteval	ru
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5063		Студент приходит в столовую, правой рукой закрывает цены, левой выбирает названия блюд, покупает, ест. 2) Неделя после стипендии: действует правило левой руки.	119:128	0:159	5063	rushifteval	ru
стипендия	NOUN	1700	1700-1916	1700-1916_стипендия_5064		Она решилась завещать его на учреждение одной или двух стипендий в том институте, который дал ей приют.	55:64	0:103	5064	rushifteval	ru
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5065		Размер стипендии увеличен вдвое против прошлого года и доведен в столицах и промышленных центрах до 20 рублей на стипендиата, в провинции -- до 15 рублей.	7:16	0:154	5065	rushifteval	ru
стипендия	NOUN	1700	1700-1916	1700-1916_стипендия_5066		"Смета здания исчислена в 70 000 р. и оборудования -- в 30 000 р. -- Товарищество ""Наследники Н. М. Полушина"" препроводили в университет 6 000 р. для образования стипендии имени умершего директора фирмы П. П. Хабарина."	164:173	0:217	5066	rushifteval	ru
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5067		И в последующие годы она будет вручаться как напутствие каждому, кто получит стипендию Кристиана.	77:86	0:97	5067	rushifteval	ru
стипендия	NOUN	1700	1700-1916	1700-1916_стипендия_5068		Московская хроника Студенты-медики Московского университета, окончившие курс в нынешнем году, дали друг другу взаимные обязательства покрыть свои долги по курсовой кассе в ближайшие три года с тем, чтобы на эти суммы была учреждена при университете стипендия имени врачей выпуска 1909 г Владелец одного антикварного магазина приобрел в Киеве у негоего Чагновца семейный архив Гоголя, содержащий 42 собственноручных письма знаменитого писателя, грамоты, пожалованные роду Гоголя, книги из гоголевской библиотеки, составленный Гоголем гербарий с его автографом и проч.	249:258	0:566	5068	rushifteval	ru
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5069		Жил Григорий на пенсию по инвалидности (что--то по психической линии), едва превышающую стипендию второкурсника (этим объяснялись и тазы с бельем), да еще ухитрялся покупать книги.	88:97	0:180	5069	rushifteval	ru
стипендия	NOUN	1700	1700-1916	1700-1916_стипендия_5070		"Председатель комиссии сообщил, что капитал ""Русских Ведомостей"", достиг 30 000 руб. и что проценты с этого капитала поступают на пособия литераторам и журналистам и на стипендии детям наборщиков."	171:180	0:195	5070	rushifteval	ru
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5071		Очень просим разъяснить, какова роль стипендиальных комиссий при назначении на стипендию.	79:88	0:89	5071	rushifteval	ru
стипендия	NOUN	1700	1700-1916	1700-1916_стипендия_5072		Причем я должен заметить, что так как все мы со смертью отца остались без всяких средств, то я, а также и мой брат, в течение всего времени пребывания нашего в университета, получали от кавказского наместничества 50 рублей в месяц стипендии, и, таким образом, я кончил курс университета.	231:240	0:287	5072	rushifteval	ru
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5073		"Коммуна была большая, человек двести, со своей хозяйственной и столовой комиссией и со своим казначеем, которому каждый месяц мы отдавали свои стипендии, оставляя себе полтора рубля: не на трамвай: мы ездили зайцами -- а на ""чайное довольствие"", или, как шутили студенты, ""отчаянное удовольствие"", состоявшее из ванильных палочек, покупавшихся в булочной на Большом проспекте."	144:153	0:376	5073	rushifteval	ru
стипендия	NOUN	1700	1700-1916	1700-1916_стипендия_5074		А что такое стипендия Черт ее и знает, что она значит!	12:21	0:54	5074	rushifteval	ru
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5075		Речь пойдет о вопросах материального положения студентов, о снятии со стипендии за прогулы и дисциплинарные проступки, о студенческой семье, о том, что может и должен делать комсомол вуза и чего не должны делать его руководители.	70:79	0:229	5075	rushifteval	ru
стипендия	NOUN	1700	1700-1916	1700-1916_стипендия_5076		А ведь то было время, когда даже за отсутствующую пуговицу на форменной одежде, за позабытую шпагу, за неснятую в раздевальне фуражку студенты попадали в карцер, а много-кратные ослушники лишались стипендий и чуть не выключались из заведения, когда шпионство свило себе прочное и грязное гнездо среди учащейся молодежи, насаждаемое своеобразной инспекторской системой.	197:206	0:368	5076	rushifteval	ru
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5077		Во время моего детства это были бедные места, крестьяне жили в нищете, земля рожала плохо, железная дорога проходила в девяноста восьми верстах от усадьбы, и в детстве я только и слышала, что дед крестит у крестьян, выхлопатывает способным стипендии в уездную прогимназию, устраивает кого-то в больницу в губернском городе, приглашает в волость нового фельдшера, гонит спившегося попа из соседнего села.	240:249	0:403	5077	rushifteval	ru
стипендия	NOUN	1700	1700-1916	1700-1916_стипендия_5078		Я знал, что если скажу, то Классовский предложит поделиться своими крохами или выхлопочет мне стипендию.	94:103	0:104	5078	rushifteval	ru
стипендия	NOUN	1918	1918-1990	1918-1990_стипендия_5079		Деньги вышли, а стипендии не было.	16:25	0:34	5079	rushifteval	ru
