lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
частица	NOUN	1918	1918-1990	1918-1990_частица_6190		Известно, и это уже никого не удивляет, что интенсивное облучение вещества потоками элементарных частиц вызывает взаимопревращение элементов.	97:103	0:141	6190	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6191		Рыбка по имени Ванда Ахиллес потому и Ахиллес, что какая-то частица его плоти волшебством богов не защищена, роковым образом уязвима.	60:67	0:133	6191	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6192		При этом содержании расстояние между двумя ближайшими частицами хромофоров в массе корунда составит около 20 А, т. е. во много раз больше, чем радиусы самих ионов (0,57 А у Al и 0,64 А у Cr).	54:63	0:191	6192	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6193		Это объясняется следующими причинами: -- ткани обладают худшими фильтрующими характеристиками, т. к. они имеют подвижную структуру и сквозные отверстия, через которые легко проникают загрязнения, твердые и аэрозольные частицы, что снижает эффективность очистки; -- ткани фильтруют поверхностью (шламовая фильтрация), что приводит к быстрому забиванию частиц, а НФМ, обладая трехмерной структурой, -- поверхностью и всей толщиной (структурой), чем обеспечивается более высокая очистка газов и жидкостей и повышается ресурс фильтрматериала; -- при одинаковой поверхностной плотности НФМ дешевле по стоимости, чем ткани, поэтому на зарубежном рынке в основном преобладают НФМ.	218:225	0:673	6193	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6194		Однако, не следует забывать, сколь невообразимо велико число частиц в самом малом объеме вещества, а потому эти слабые толчки, эти едва заметные удары сыпятся градом на стенку и, в результате такой невообразимо частой молекулярной бомбардировки, стенка испытывает заметное давление, так как и капля точит скалу не силой, а частым паденьем.	61:67	0:339	6194	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6195		Частицы земли и глины будут подниматься во взболтанной воде -- отмучиваться.	0:7	0:76	6195	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6196		Все это были факты внешнего мира, но они быстро становились частицами моей собственной внутренней жизни.	60:69	0:104	6196	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6197		/г; это означает, что слоем полимера покрыта поверхность не только частиц, но и пор.	67:73	0:84	6197	rushifteval	ru
частица	NOUN	1918	1918-1990	1918-1990_частица_6198		Вместе с тем вертикальные столбцы указывают, как уменьшается Скорость вместе с увеличением веса частицы.	96:103	0:104	6198	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6199		При допущении справедливости гипотезы о статистическом распределении частиц в каждой из подрешеток [39] для данного случая и с учетом взаимодействия между базисными жидкостями можно получить следующее выражение для энергии Гиббса жидкого раствора, содержащего 1 моль компонентов: 2 9 s=1 7=1 ) (6) i / 1 [в 1в[у 1 -- функции избыточной энергии Гиббса 1 ^2 ^3 где formula являются функциями температуры и описываются соотношениями, аналогичными (5). находили из экспериментальных данных для двух- и трехкомпонентных подсистем [14--16, 18, 19].	69:75	0:542	6199	rushifteval	ru
