lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2416		Вопрос этот прежде всего вопрос векового рабства, гнета, бесправия и лишений, с одной стороны, и вопрос проявления самого грубого произвола и насилия -- с другой.	69:76	0:162	2416	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2417		С момента рождения они были приговорены сталинским режимом к тягостным лишениям.	71:79	0:80	2417	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2418		Нужна была великая вера в свое дело, великая любовь и надежда по отношению к этому недоброжелательному, нередко жестокому народу, великая сила воли, чтобы перенести все лишения и страдания чтобы не разочароваться, не пасть духом с первых же шагов.	169:176	0:247	2418	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2419		Сегодня за получение взятки (однократное или нет -- неважно) предусмотрено максимальное наказание в виде лишения свободы до пяти лет, за дачу взятки -- лишение свободы на срок до трех лет.	105:112	0:188	2419	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2420		То было уже в октябре, в дурную погоду, и он воротился назад, потерявши девять тысяч воинов, погибших не от неприятельского оружия, а от болезней и лишений.	148:155	0:156	2420	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2421		Бабаян был осужден к 7 годам лишения свободы, спустя некоторое время Верховный суд РФ принял решение сократить срок до 3 лет.	29:36	0:125	2421	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2422		Засорин приговорен к лишению всех прав и к отдаче в арестантские отделения на полтора года. неизвестный.	21:28	0:104	2422	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2423		Причинение тяжкого или средней тяжести вреда здоровью при превышении пределов необходимой обороны либо при превышении мер, необходимых для задержания лица, совершившего преступление 1. Умышленное причинение тяжкого вреда здоровью, совершенное при превышении пределов необходимой обороны, -- наказывается ограничением свободы на срок до двух лет или лишением свободы на срок до одного года.	349:357	0:389	2423	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2424		Главная причина такой ошибки заключается в том, что художник принял в расчет только те места в поэме, где говорится о приятной полноте лица, о круглости подбородка и о приятных формах героя, забывая, что, несмотря на некоторую дородность, существо, до такой степени энергическое, как Чичиков, перенесшее столько превратностей и лишений, не могло заплыть до такой степени, как оно оказывается на первых изображающих его рисунках, не сохранив в своей физиономии каких-нибудь следов внутренней раны, работавшей в нем.	328:335	0:514	2424	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2425		Александр отправил по указанному адресу письмо, где честно рассказал, как оказался в местах лишения свободы.	92:99	0:108	2425	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2426		В конце допроса я отвел Книрима в сторону и сказал ему, что нахожу необходимым мерою пресечения избрать лишение свободы, так как иначе Овсянников, при своих средствах и связях, исказит весь свидетельский материал.	104:111	0:213	2426	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2427		За то покушение на грабеж Харьков и его подельник были наказаны лишением свободы на три года и шесть месяцев каждый условно с испытательным сроком один год и шесть месяцев.	64:72	0:172	2427	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2428		Веселость его проистекала, по-видимому, столько же из нрава, сколько от здоровья и довольства жизнью; от полных щек его, разрумяненных остротою утреннего воздуха, дышало свежестью; в чертах не было следа лишений и преждевременного утомления.	204:211	0:241	2428	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2429		Но сразу в противовес им, как доказательство того, что не так все плохо, демонстрируется материал, свидетельствующий о том, что в других странах страдают, воюют, мучаются в лишении больше по сравнению с ними, оставляя ощущение, что у них все хорошо.	173:180	0:249	2429	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2430		А буде в такой срок исправится будет не мочно: то из тех губерний и провинций, не допуская до того срока, писать именно, за чем оного исправить будет не мочно, и на исправление оного дается еще сроку две недели; а больше того, а именно: штинедель отнюдь не продолжать, и по получении тех выправок, те дела вершить по тому ж в неделю, под наказанием смертным, или ссылкою на галеры, и лишением всего имения по силе дела и вины.	384:392	0:426	2430	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2431		И теперь не судебные и уголовно-исполнительные органы в регионах, а народные избранники в Государственной Думе бизнесмены, артисты, кинематографисты, инженеры и прочие уважаемые люди принимают на себя бремя решения вопроса о достижении целей уголовной ответственности (наказания), о том, что вообще не нуждаются в исполнении назначенного судом наказания сегодняшние преступники, которые когда-то участвовали в Великой Отечественной войне 1941-1945 гг., что не нуждаются в назначении и отбывании наказания в виде лишения свободы, независимо от назначенного срока, нынешние преступники, когда-то проходившие службу в составе действующей армии либо принимавшие участие в боевых действиях по защите Отечества; преступники, ранее награжденные орденами или медалями СССР (РФ); мужчины и женщины, достигшие пенсионного возраста; инвалиды 1-й и 2-й групп; женщины, имеющие детей до 18-летнего возраста, и т.д. Несамостоятельность (малолетство) ребенка всегда являлась смягчающим вину обстоятельством для того лица, на иждивении которого находился этот ребенок.	512:519	0:1052	2431	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2432		-- Нужны тебе деньги -- Пока не терплю лишений.	39:46	0:47	2432	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2433		Винна задержали с поличным, и в мае 1963 года на процессе по делу Пеньковского он получил 8 лет лишения свободы.	96:103	0:112	2433	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2434		Здоровы ли Вы все Здоровы ли мои птенцы Как ведет себя Лоля и Коля О, как бы я хотел их расцеловать, расцеловать всех Вас и с этим запасом душевного капитала отправиться на новые тяжкие подвиги и лишения!	196:203	0:204	2434	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2435		Вопреки предположениям, вопрос о лишении российских лыжниц Ларисы Лазутиной и Ольги Даниловой всех медалей Игр-2002 в Солт-Лейк-Сити чиновники даже не обсуждали; очевидно, прежде решили дождаться решения Конгресса Международной лыжной федерации (FIS) начинает работу 3 июня.	33:40	0:274	2435	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2436		Затем представлялась возможность, оставаясь в Петербурге, предаться исключительно научным занятиям, ограничиваясь нашими небольшими средствами и могущими встретиться случайными заработками на переводах и т. п. Этот план имел, правда, те неудобства, что, во-первых, мелкие лишения, проистекающие от чересчур ограниченных средств, становятся тем несноснее, чем дольше продолжаются, а во-вторых, что зарабатывание денег переводами, уроками и т. п. берет и много времени и, a la longue, с ума может свести человека от скуки.	272:279	0:520	2436	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2437		Нас часто поражают действия английских китобоев, мужество и смелость, с которыми они противостоят самым ужасным опасностям, однако наши промышленники, отваживающиеся по весне выходить в открытое море на утлых карбасах, проходящие в этих скорлупках громадные расстояния и остающиеся зимовать, терпя несметные лишения полярной ночью на долгие месяцы в окружении снега и льда, вполне могут потягаться с ними.	308:315	0:405	2437	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2438		"""А потому, поздравляя вверенный мне отряд с окончанием самой трудной части похода, объявляю мою душевную благодарность всем начальствующим лицам за их труды и усердное содействие в моих заботах, о наилучшем выполнении Высочайше указанной нам задачи; нижним же чинам отряда, за их безукоризненное поведение, молодецкое перенесение походных лишений и трудов, объявляю спасибо от всего сердца."	339:346	0:390	2438	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2439		Наказание в виде лишения свободы Потемин будет отбывать в исправительной колонии строгого режима.	17:24	0:97	2439	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2440		Бедная жена его не была с ним счастлива, весь свой век терпела лишения, зная, что муж ее имеет большие средства; он был очень крутого характера, любил копить и также себя во всем обрезывал.	63:70	0:189	2440	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2441		"Мы очень обеспокоены этим и убедительно просим Вас не применять в нему наказания, связанного с лишением свободы, так как он не представляет опасности для общества""."	95:103	0:164	2441	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2442		Русский же революционер, пройдя с невероятным самоотвержением весь крестный путь лишений, оскорблений, страданий, на которые обречен свободный человек в России, может накануне повешения призадуматься: имею ли я право, хотя бы в предсмертных судорогах, висеть на этом куске дерева, составляющего народное достояние Не ограбил ли я народ на это сосновое бревно с перекладиной и на ту долю труда, которая в него положена Я далек от намерения представлять в смешном виде характерную симпатичную черту русской революции.	81:88	0:515	2442	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2443		По некоторым данным, предложения по административной реформе, которые разработаны в аппарате Касьянова, предусматривают преобразование в среднесрочной перспективе в агентство, что приведет к лишению его статуса министерства.	191:198	0:224	2443	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2444		Однако они быстро сообразили, что пришли слишком поздно, и тогда один из них, чтобы хоть немного вознаградить себя за лишение, крикнул: -- Куча мала, ребята!..	118:125	0:159	2444	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2445		В Японии в течение 1978--1982 годов к лишению свободы приговаривались лишь 3,5 процента осужденных, к штрафу же -- свыше 95 процентов.	38:45	0:134	2445	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2446		Если прежде человеку говорили, что он без подчинения власти государства будет подвержен нападениям злых людей, внутренних и внешних врагов, будет вынужден сам бороться с ними, подвергаться убийству, что поэтому ему выгодно нести некоторые лишения для избавления себя от этих бед, что человек мог верить этому, так как жертвы, которые он приносил государству, были только жертвы частные и давали ему надежду на спокойную жизнь в неуничтожающемся государстве, во имя которого он принес свои жертвы.	239:246	0:496	2446	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2447		Решение Совета Федерации о лишении неприкосновенности Президента Российской Федерации, прекратившего исполнение своих полномочий, принимается в срок не позднее 3 месяцев со дня вынесения соответствующего постановления Государственной Думы Федерального Собрания Российской Федерации, о чем в течение 3 суток извещается Генеральный прокурор Российской Федерации.	27:34	0:360	2447	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2448		Беспокойная закваска бродит в них с ранних лет, им надобна опасность, надобен блеск, лавры, похвалы: это натуры чисто южные, с острой кровью в жилах, с страстями, почти непонятными для нас, готовые на всякое лишение, на всякую жертву из своего рода жажды наслаждения.	208:215	0:267	2448	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2449		Вы тоже должны быть готовы к лишениям!	29:37	0:38	2449	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2450		Ее бледное лицо окаменело в вечной скорби и лишении, а в серых глазах отражалась туманная Вечность.	44:51	0:99	2450	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2451		И вот теперь Буданов не просто приговорен к 10 годам лишения свободы, но и лишен звания и наград.	53:60	0:97	2451	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2452		Кто же ему велел так живо и верно изобразить нам жизнь на его родине и все те бедствия и лишения, которым подвергаются там мусульмане и евреи Ведь вы, дорогие родители, отказывались ехать в эту страну -- как же вы хотите, чтобы я последовала туда за этим человеком Я знаю, что вы никогда не станете принуждать меня, и таким образом, лучше всего было бы написать об этом теперь же дону Самуилу, чтобы он не обольщался ложными надеждами и не ехал понапрасну сюда.	89:96	0:461	2452	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2453		Однако прецедент с лишением свободы теперь уже бывшего главы Сахалинской области Александра Хорошавина для России уникален.	19:27	0:123	2453	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2454		Условия состояли в том, чтобы Иоанну невозбранно казнить изменников, опалою, смертию, лишением достояния, без всякого стужения, без всяких претительных докук со стороны духовенства.	86:94	0:181	2454	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2455		Подписание соглашения с Министерством юстиции РФ позволило практически во всех исправительных учреждениях создать условия для духовного окормления и просвещения лиц, находящихся в местах лишения свободы.	187:194	0:203	2455	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2456		Через полчаса был он объявлен: княжна Маргарита Дмитриевна Шестова, по лишению всех прав состояния, была присуждена к каторжным работам на двенадцать лет.	71:78	0:154	2456	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2457		Меня попросили написать объяснительную, а на следующий день объявили о лишении премии на 100% за опоздание.	71:78	0:107	2457	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2458		Казалось, этой мысли -- дать крестьянину не только доступного судью, но советника и, в случае нужды, быстрого распорядителя -- все в России должны были сочувствовать, а между тем сила либеральной доктрины оказалась настолько великой, что именно это простое благодеяние для миллионов крестьян вызвало либеральный протест настолько сильный, что, не будь твердой воли Царя, его учреждение было бы извращено в угоду либеральной доктрине, но в то же время с сознанием, что эта оппозиция и этот либеральный протест направлены прямо к лишению миллионов крестьян доступного суда и близкой о них заботы и к сохранению в силе антипатичного крестьянину учреждения мирового судьи, то есть во вред крестьянину.	528:535	0:697	2458	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2459		Лишение диплома целителя производится по решению органа управления здравоохранением, выдавшего диплом целителя, и может быть обжаловано в суд.	0:7	0:142	2459	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2460		Справедливы или не справедливы виды на увеличение производительных сил России путем обезземеленья крестьян, характер приведенного предложения вполне ясен: в видах системы наибольшего производства изыскиваются узы, достаточно прочные для того, чтобы свободная личность крестьянина не могла из них выбиться; средство очень простое: лишение крестьянина собственности и поставление его в такие экономические условия, где его -- личный интерес отодвинут на задний план.	330:337	0:464	2460	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2461		Савелий понял, что лишение свободы ведет к безысходности и ощущению собственной ненужности.	19:26	0:91	2461	rushifteval	ru
лишение	NOUN	1700	1700-1916	1700-1916_лишение_2462		При лишении Бурбонов неаполитанского престола был какой-нибудь предлог, тесный союз их с англичанами, объявление войны Франции и т.п.	4:11	0:133	2462	rushifteval	ru
лишение	NOUN	1992	1992-2016	1992-2016_лишение_2463		Нарушителям этого строгого запрета грозят штрафные санкции вплоть до лишения их лицензии и права торговать на городских праздниках.	69:76	0:131	2463	rushifteval	ru
