identifier1	identifier2	annotator	judgment	comment	lemma
1700-1916_ранец_4278-16	1992-2016_ранец_4279-16	0	4		ранец
1700-1916_ранец_4280-16	1992-2016_ранец_4281-16	0	3		ранец
1700-1916_ранец_4308-16	1992-2016_ранец_4309-16	0	2		ранец
1700-1916_ранец_4282-16	1992-2016_ранец_4283-16	0	4		ранец
1700-1916_ранец_4330-16	1992-2016_ранец_4331-16	0	4		ранец
1700-1916_ранец_4284-16	1992-2016_ранец_4285-16	0	4		ранец
1700-1916_ранец_4334-16	1992-2016_ранец_4335-16	0	3		ранец
1700-1916_ранец_4312-16	1992-2016_ранец_4313-16	0	4		ранец
1700-1916_ранец_4286-16	1992-2016_ранец_4287-16	0	1		ранец
1700-1916_ранец_4288-16	1992-2016_ранец_4289-16	0	4		ранец
1700-1916_ранец_4290-16	1992-2016_ранец_4291-16	0	4		ранец
1700-1916_ранец_4328-16	1992-2016_ранец_4329-16	0	3		ранец
1700-1916_ранец_4292-16	1992-2016_ранец_4293-16	0	4		ранец
1700-1916_ранец_4326-16	1992-2016_ранец_4327-16	0	4		ранец
1700-1916_ранец_4322-16	1992-2016_ранец_4323-16	0	1		ранец
1700-1916_ранец_4332-16	1992-2016_ранец_4333-16	0	4		ранец
1700-1916_ранец_4294-16	1992-2016_ранец_4295-16	0	4		ранец
1700-1916_ранец_4310-16	1992-2016_ранец_4311-16	0	1		ранец
1700-1916_ранец_4306-16	1992-2016_ранец_4307-16	0	4		ранец
1700-1916_ранец_4298-16	1992-2016_ранец_4299-16	0	1		ранец
1700-1916_ранец_4276-16	1992-2016_ранец_4277-16	0	4		ранец
1700-1916_ранец_4296-16	1992-2016_ранец_4297-16	0	3		ранец
1700-1916_ранец_4320-16	1992-2016_ранец_4321-16	0	4		ранец
1700-1916_ранец_4302-16	1992-2016_ранец_4303-16	0	4		ранец
1700-1916_ранец_4300-16	1992-2016_ранец_4301-16	0	1		ранец
1700-1916_ранец_4318-16	1992-2016_ранец_4319-16	0	3		ранец
1700-1916_ранец_4324-16	1992-2016_ранец_4325-16	0	3		ранец
1700-1916_ранец_4304-16	1992-2016_ранец_4305-16	0	3		ранец
1700-1916_ранец_4314-16	1992-2016_ранец_4315-16	0	4		ранец
1700-1916_ранец_4316-16	1992-2016_ранец_4317-16	0	4		ранец
1700-1916_ранец_4334-16	1992-2016_ранец_4335-16	1	3		ранец
1700-1916_ранец_4312-16	1992-2016_ранец_4313-16	1	4		ранец
1700-1916_ранец_4310-16	1992-2016_ранец_4311-16	1	3		ранец
1700-1916_ранец_4326-16	1992-2016_ранец_4327-16	1	4		ранец
1700-1916_ранец_4278-16	1992-2016_ранец_4279-16	1	4		ранец
1700-1916_ранец_4276-16	1992-2016_ранец_4277-16	1	3		ранец
1700-1916_ранец_4328-16	1992-2016_ранец_4329-16	1	4		ранец
1700-1916_ранец_4330-16	1992-2016_ранец_4331-16	1	4		ранец
1700-1916_ранец_4322-16	1992-2016_ранец_4323-16	1	4		ранец
1700-1916_ранец_4318-16	1992-2016_ранец_4319-16	1	4		ранец
1700-1916_ранец_4314-16	1992-2016_ранец_4315-16	1	4		ранец
1700-1916_ранец_4316-16	1992-2016_ранец_4317-16	1	4		ранец
1700-1916_ранец_4320-16	1992-2016_ранец_4321-16	1	3		ранец
1700-1916_ранец_4332-16	1992-2016_ранец_4333-16	1	4		ранец
1700-1916_ранец_4298-16	1992-2016_ранец_4299-16	1	4		ранец
1700-1916_ранец_4292-16	1992-2016_ранец_4293-16	1	4		ранец
1700-1916_ранец_4296-16	1992-2016_ранец_4297-16	1	4		ранец
1700-1916_ранец_4300-16	1992-2016_ранец_4301-16	1	3		ранец
1700-1916_ранец_4302-16	1992-2016_ранец_4303-16	1	2		ранец
1700-1916_ранец_4304-16	1992-2016_ранец_4305-16	1	4		ранец
1700-1916_ранец_4294-16	1992-2016_ранец_4295-16	1	4		ранец
1700-1916_ранец_4286-16	1992-2016_ранец_4287-16	1	4		ранец
1700-1916_ранец_4308-16	1992-2016_ранец_4309-16	1	2		ранец
1700-1916_ранец_4306-16	1992-2016_ранец_4307-16	1	4		ранец
1700-1916_ранец_4280-16	1992-2016_ранец_4281-16	1	3		ранец
1700-1916_ранец_4282-16	1992-2016_ранец_4283-16	1	4		ранец
1700-1916_ранец_4324-16	1992-2016_ранец_4325-16	1	3		ранец
1700-1916_ранец_4284-16	1992-2016_ранец_4285-16	1	2		ранец
1700-1916_ранец_4288-16	1992-2016_ранец_4289-16	1	3		ранец
1700-1916_ранец_4290-16	1992-2016_ранец_4291-16	1	4		ранец
1700-1916_ранец_4302-16	1992-2016_ранец_4303-16	2	3		ранец
1700-1916_ранец_4326-16	1992-2016_ранец_4327-16	2	3		ранец
1700-1916_ранец_4316-16	1992-2016_ранец_4317-16	2	3		ранец
1700-1916_ранец_4300-16	1992-2016_ранец_4301-16	2	4		ранец
1700-1916_ранец_4284-16	1992-2016_ранец_4285-16	2	3		ранец
1700-1916_ранец_4332-16	1992-2016_ранец_4333-16	2	4		ранец
1700-1916_ранец_4296-16	1992-2016_ранец_4297-16	2	4		ранец
1700-1916_ранец_4314-16	1992-2016_ранец_4315-16	2	4		ранец
1700-1916_ранец_4306-16	1992-2016_ранец_4307-16	2	4		ранец
1700-1916_ранец_4290-16	1992-2016_ранец_4291-16	2	4		ранец
1700-1916_ранец_4276-16	1992-2016_ранец_4277-16	2	3		ранец
1700-1916_ранец_4294-16	1992-2016_ранец_4295-16	2	4		ранец
1700-1916_ранец_4298-16	1992-2016_ранец_4299-16	2	4		ранец
1700-1916_ранец_4318-16	1992-2016_ранец_4319-16	2	4		ранец
1700-1916_ранец_4278-16	1992-2016_ранец_4279-16	2	4		ранец
