lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
брат	NOUN	1700	1700-1916	1700-1916_брат_1038		-- Давай, брат, потешим хороших господ, а у нас из этого не убудет, -- прибавил он и стал прокашливаться.	10:14	0:105	1038	rushifteval	ru
брат	NOUN	1992	1992-2016	1992-2016_брат_1039		Однако то, что подходит школьнику, может не понравиться старшему брату студенту.	65:70	0:80	1039	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1040		Она живет теперь вместе с братом и, так сказать, хозяйничает.	26:32	0:61	1040	rushifteval	ru
брат	NOUN	1992	1992-2016	1992-2016_брат_1041		"Однажды, проходя мимо поля, на котором было много птиц, он обратился с проповедью к ""сёстрам воронам"" и ""братьям голубям""."	105:112	0:122	1041	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1042		Дубыня, приготовя кушанья, сел под окошко и дожидался своих братьев.	60:67	0:68	1042	rushifteval	ru
брат	NOUN	1992	1992-2016	1992-2016_брат_1043		"-- Ну можно ли с таким лицом стать Героем Социалистического Труда А кавалером ордена Ленина Ну откуда у тебя, скажи на милость, могут оказаться два ""Трудовых Красных Знамени"" Нет, брат, снимай-ка всю эту красоту."	183:187	0:212	1043	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1044		-- Здесь вы видите все поклонников Мельпомены, и потому знакомиться нечего; достаточно сказать этого слова -- и, стало быть, все мы братья.	132:138	0:139	1044	rushifteval	ru
брат	NOUN	1992	1992-2016	1992-2016_брат_1045		Это не родные братья: у них нет общего отца.	14:20	0:44	1045	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1046		Десять комнат внизу мы заняли сами, с нашей старой прислугой, которую я, по привычке, держала от восьми до десяти человек, а четыре комнаты в антресолях отдали в наймы студенту, брату друга Вадима, Игнатию Алексеевичу Уманцу и его племяннику Мамоновскому, тоже студенту.	178:183	0:270	1046	rushifteval	ru
брат	NOUN	1992	1992-2016	1992-2016_брат_1047		-- А это, брат, и есть Че Гевара, -- пояснил ему Банзай.	10:14	0:56	1047	rushifteval	ru
брат	NOUN	1700	1700-1916	1700-1916_брат_1048		Из моих конкурентов трое владели интересом публики: Дьяченко (которого я ни тогда, ни позднее не встречал); актер Чернышев и Николай Потехин, который пошел сразу так же ходко, как и старший брат его Алексей, писавший для сцены уже с первой половины 50-х годов.	190:194	0:260	1048	rushifteval	ru
