lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
прецедент	NOUN	1700	1700-1916	1700-1916_прецедент_3966		Подобный образ действий не имеет прецедентов в истории конституции Штатов.	33:44	0:74	3966	rushifteval	ru
прецедент	NOUN	1918	1918-1990	1918-1990_прецедент_3967		Да и с этим классом уже был прецедент.	28:37	0:38	3967	rushifteval	ru
прецедент	NOUN	1700	1700-1916	1700-1916_прецедент_3968		Я должен, однако, сделать одну оговорку: по моему мнению, предложение фракции 17 октября не есть поправка -- такого рода существенные поправки не должны были бы иметь места, так как это было бы нежелательным прецедентом, -- это есть, собственно говоря, изменение законопроекта, изменение, предложенное фракцией 17 октября, находящееся в полном соответствии с правительственным предложением, изменение, на которое правительство выражает полное свое согласие.	208:219	0:457	3968	rushifteval	ru
прецедент	NOUN	1918	1918-1990	1918-1990_прецедент_3969		"Перечисленные свойства составляют содержание имени ""прецедент""."	52:61	0:63	3969	rushifteval	ru
прецедент	NOUN	1700	1700-1916	1700-1916_прецедент_3970		"Почему ""неминуемо"" На основании каких таких показательных прецедентов основана такая благодушная уверенность, что аллопатические аптеки станут понижать против таксы стоимость гомеопатических лекарств, да еще зная, что они теперь продают гомеопатические лекарства на монопольном, ""им только принадлежащем праве"", да еще узнавши из заявления Медицинского совета, что ""потребителями гомеопатических лекарств является самый богатый класс населения"" Таких прецедентов в пользу аллопатических аптек, т. е. чтобы они продавали лекарства ниже аптечной таксы, не имеется, а имеется как раз обратное, т. е. известно хорошо, что аллопатические аптеки только и дела что хлопочут об увеличении таксы, а не об уменьшении ее, а если когда и удешевляют, то под давлением конкуренции и необходимости, т. е. по велению закона."	58:69	0:808	3970	rushifteval	ru
прецедент	NOUN	1918	1918-1990	1918-1990_прецедент_3971		Не следует удивляться тому, что каждая новая эпоха имеет свой прецедент в истории.	62:71	0:82	3971	rushifteval	ru
прецедент	NOUN	1700	1700-1916	1700-1916_прецедент_3972		"И если бы дружным усилиям независимой печати, лиц из общества, подобных мировому судье Лукьяновичу, священникам, приезжавшим к губернатору, и, наконец, самим потерпевшим удалось вывести самонадеянного чиновника из-за окопов ""служебной гарантии"", если бы состоялся суд и приговор, который бы сказал свое внушительное ""Quos ego!"" не одному Филонову, но и его многочисленным подражателям, то это было бы законным выходом из трагического положения, первой еще фактической победой новых начал на местах, одним словом, это создавало бы в деле ""карательных экспедиций"" то, что называют ""прецедентом""."	580:591	0:593	3972	rushifteval	ru
прецедент	NOUN	1918	1918-1990	1918-1990_прецедент_3973		Продолжается неслыханная, не имевшая никакого прецедента в моей практике, фантасмагория с моим оформлением и получением денег в Радио.	46:56	0:134	3973	rushifteval	ru
прецедент	NOUN	1700	1700-1916	1700-1916_прецедент_3974		Павла проповедь, в которой, между прочим, сказал, что если прецеденты прошлого могут служить показателями будущего, то кризис в России является лишь прелюдией бедствий и войн, в которые будут вовлечены все цивилизованные государства.	59:69	0:233	3974	rushifteval	ru
прецедент	NOUN	1918	1918-1990	1918-1990_прецедент_3975		Это серьезнейший прецедент!	17:26	0:27	3975	rushifteval	ru
