lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
верховье	NOUN	1700	1700-1916	1700-1916_верховье_58-16		-- Вы прибыли из верховьев Ягнода -- Ягноба, -- поправил я.	17:26	0:59
верховье	NOUN	1700	1700-1916	1700-1916_верховье_54-16		Ляд -- тунеядец, в некоторых местностях -- нечистый дух, в верховьях Волги -- хлыст, принадлежащий к ереси божьих людей.	59:68	0:120
верховье	NOUN	1700	1700-1916	1700-1916_верховье_48-16		17 февраля 1854 года мы получили в Петровском почту из Аяна; с ней генерал-губернатор уведомлял меня, что экспедиция подполковника Ахте, направленная им в Удский край, после тщательного исследования северного склона Яблонового хребта близ верховьев реки Уды, подтверждает точными данными мои донесения о том, что, согласно Нерчинскому трактату, только верхнюю часть Амура от Усть-Стрелки до устья Буреи можно считать принадлежащей Китаю; что же касается до страны, лежащей к востоку от этой реки, то она должна по всем правам принадлежать России.	239:248	0:546
верховье	NOUN	1700	1700-1916	1700-1916_верховье_28-16		Даниель-Бек и Хаджи-Мурат с ним, и сей последний на днях ходил в верховья рек Черных гор в Малой Чечне, где остались еще в весьма трудных местах те жители Малой Чечни, которые еще не покорились, и оттуда хотел ударить на какую-нибудь станицу Сунженскую или на мирных наших чеченцев, но Слепцов не дремал, и Козловский послал за неприятелем часть своей кавалерии.	65:73	0:362
верховье	NOUN	1700	1700-1916	1700-1916_верховье_46-16		Вскоре после неудачного покушения Михаила Стадухина к отысканию реки Погычи узнали, что название оной Анадыр, что устья ее по северному берегу Чукотской земли искать должно и что кратчайший путь туда лежит по горам, через которые провести их взялись пленные ходынцы -- народ, покоренный казаками в 1650 году в верховьях реки Анюя.	310:319	0:330
верховье	NOUN	1700	1700-1916	1700-1916_верховье_56-16		Австралийское правительство выслало экспедицию для изучения нравов Папуасов на верховьях реки Кико, о которых до сих пор очень мало известно, так как они живут в горах на высоте 6,000 футов.	79:88	0:190
верховье	NOUN	1700	1700-1916	1700-1916_верховье_26-16		Если ж ехать от верховья, то она будет налево.	16:24	0:46
верховье	NOUN	1700	1700-1916	1700-1916_верховье_44-16		Изогнутой диагональю прорезывая Московское княжество с северо-запада на юго-восток и нижним течением связывая город Москву с бассейном Оки, а верховьями близко подходя к правым притокам Верхней Волги, она служила соединительной хордой, стягивавшей концы обширной речной дуги, образуемой двумя главными торгово-промышленными путями междуречья.	142:152	0:342
верховье	NOUN	1700	1700-1916	1700-1916_верховье_0-16		В антропологическом отношении интересного здесь нет: только курейшиты, пожалуй, -- арабского корня племя, с верховьев Ях-су... но к прямой задаче нашей они никакого отношения не имели.	108:117	0:184
верховье	NOUN	1700	1700-1916	1700-1916_верховье_2-16		Книга вторая Часть третья Глава первая В степной глуши, на верховьях тихого Дона, вдали от больших дорог, городов и людных селении стоит село Луповицы.	59:68	0:151
