lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2370-15		Действительно, в мультидрафте -- так называется новый чертежный инструмент фирмы "Дезайн инструмент мануфекчуринг компани" -- совмещены функции линейки, угольников и транспортира.	144:151	0:179
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2404-15		Узкий делец, который знает только свою счётную линейку и определённые формулы, необходимые для повседневной работы, не создаст ничего ценного и интересного.	47:54	0:156
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2400-15		И во время переменок рисовали всякие рожицы на этих же пяти линейках.	60:68	0:69
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2406-15		За одним столом с Сергеем Митрофановичем сидела патлатая девчонка, тоже ела сосиски и читала толстую книгу с линейками, треугольниками, разными значками и нерусскими буквами.	109:118	0:174
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2408-15		Поэтому великий князь всю ночь не спал и провел ее почти всю со мною, на передней линейке лагеря, причем мы много болтали.	82:89	0:122
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2398-15		Но оказывается, большую часть этой работы можно "поручить" циркулю и линейке.	69:76	0:77
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2384-15		Я вынул из кармана логарифмическую счетную линейку, которая всегда была со мной, и перочинный нож.	43:50	0:98
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2382-15		Я стала все чаще искать утешения в чистых страницах неначатых тетрадей -- сперва в клеточку и в три косых, чуть позже в линейку, а еще позже -- в нелинованных рассыпных листах, которые можно было одним ловким движением вкрутить в пишущую машинку.	120:127	0:246
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2412-15		-- По всей школе разнесут, на линейку вызовут.	30:37	0:46
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2396-15		Сейчас же разыщи Щукаря, скажи, чтобы немедленно запрягал в линейку жеребцов и ехал в станицу за Шпортным.	60:67	0:106
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2368-15		Катились, погромыхивая, орудийные запряжки, рессорные линейки Красного Креста и военные повозки с номерными флажками.	54:61	0:117
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2366-15		Еще одна непростая задача -- как добиться, чтобы в процессе работы не было никаких искажений профиля канала, чтобы он был ровным, гладким, словно проведенный по линейке Дело в том, что основной рабочий орган экскаватора -- ротор с насаженными на него ковшами, -- преодолевая огромное сопротивление грунта, может при этом смещаться по оси, что и приводит к искажениям профиля канала.	161:168	0:382
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2394-15		Лавиния сама осмотрела линейку, ощупала ее, осталась довольна.	23:30	0:62
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2364-15		Прежние жильцы в этом шкафу-комоде оставили веселые надписи, колоду карт, два лотерейных билета, сломанную логарифмическую линейку, портрет Лолиты Торрес, план города Ленинграда, шесть перьев из хвоста пингвина, учебник английского языка и мелкие железки от самолета.	123:130	0:267
