lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
линейка	NOUN	1700	1700-1916	1700-1916_линейка_2350		До леса нас везли на линейке, застегнутой с обеих сторон кожаными фартуками.	21:28	0:76	2350	rushifteval	ru
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2351		Опустив взгляд, она прикусила конец линейки и с силой выдернула ее из зубов, затем, робко взглянув на Галерана, медленно положила линейку и выпрямилась.	36:43	0:152	2351	rushifteval	ru
линейка	NOUN	1700	1700-1916	1700-1916_линейка_2352		Вот раз был он дежурным, что ли, или взвод его был выведен на ученье, я право не умею вам сказать, только случилось так, что он один находился на линейке, а все офицеры были еще по своим палаткам.	146:153	0:196	2352	rushifteval	ru
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2353		Снега в лагере уже почти не было, тянулись расчищенные сухие линейки, доносились голоса команд, обрывки далеких строевых песен, звучала труба, не часто, не без разбору, а только со смыслом, к месту: подъем, завтрак, приступить к занятиям, обед, ужин, поверка, отбой.	61:68	0:266	2353	rushifteval	ru
линейка	NOUN	1700	1700-1916	1700-1916_линейка_2354		Малый в ливрее, довольный этим признаком жизненной деятельности в своем товарище, проворно отбросил фартук линейки; Зоя легонько оперлась на его плечо, прыгнула на крыльцо и прямо в горницу; но пола салопа, к несчастью, распахнувшись, задела за подсвечник; тот выпал из рук полусонного лакея.	107:114	0:292	2354	rushifteval	ru
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2355		Следователь приложил к бумаге линейку, еще раз покачал головой и вдруг с улыбкой, с интонацией любопытства попросил: -- Отмерьте-ка двадцать два миллиметра!	30:37	0:156	2355	rushifteval	ru
линейка	NOUN	1700	1700-1916	1700-1916_линейка_2356		Из-под ног разъяренных врагов летели на пол дождем книги, грифельные доски, чернильницы и линейки.	90:97	0:98	2356	rushifteval	ru
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2357		Моя мерная линейка.	11:18	0:19	2357	rushifteval	ru
линейка	NOUN	1700	1700-1916	1700-1916_линейка_2358		Послали на квартиру за линейкой для перевозки тела с хутора, и несколько охотников отправились по нашему указанию для поимки убежавшей лошади, но они возвратились поздно вечером, не найдя даже признака ее следов, и только на другой день к вечеру, с помощью и содействием дистаночного, удалось на нее наткнуться объездчикам.	23:31	0:323	2358	rushifteval	ru
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2359		Мерная линейка или лента не всегда оказывается под руками, и полезно уметь обходиться как-нибудь без них, производя хотя бы приблизительные измерения.	7:14	0:150	2359	rushifteval	ru
линейка	NOUN	1700	1700-1916	1700-1916_линейка_2360		Это было верстах в десяти от нашей квартиры, и мы наутро сели в линейку и отправились с несколькими верховыми на место.	64:71	0:119	2360	rushifteval	ru
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2361		Голицын погружен был в глубины метафизики, когда подъехала к дому линейка с Муравьевым, Бестужевым и еще несколькими офицерами Черниговского полка.	66:73	0:147	2361	rushifteval	ru
линейка	NOUN	1700	1700-1916	1700-1916_линейка_2362		Им нравилось быть дежурными и дневальными, вызывать и выбегать на линию, нравилось строиться к заре и на ученья на линейках, устанавливать свои до блеска отчищенные ружья в пирамиды.	115:123	0:182	2362	rushifteval	ru
линейка	NOUN	1918	1918-1990	1918-1990_линейка_2363		Единственная в Куряже линейка в два часа ночи доставила с рыжовской станции Екатерину Григорьевну, Лидию Петровну, Буцая, Журбина и Горовича.	22:29	0:141	2363	rushifteval	ru
