lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
памятник	NOUN	1918	1918-1990	1918-1990_памятник_3134		Один из первых вопросов, который ставит современная историческая критика, приступая к оценке памятника, -- это вопрос о пристрастии автора к событиям, им описываемым.	93:102	0:166	3134	rushifteval	ru
памятник	NOUN	1992	1992-2016	1992-2016_памятник_3135		В романе-музее никуда не торопятся, почтительно рассматривая каждый экспонат: персонажа, пейзаж в окне, шарик-раскидайчик, фотографию, памятник, любимую книгу.	135:143	0:159	3135	rushifteval	ru
памятник	NOUN	1918	1918-1990	1918-1990_памятник_3136		Проекты памятника Горькому были закончены и приняты в августе 1938 года и отправлены в музей им. Горького.	8:17	0:106	3136	rushifteval	ru
памятник	NOUN	1992	1992-2016	1992-2016_памятник_3137		Ежегодно у этого памятника собираются ветераны радиотехнических войск, чтобы вспомнить свои молодые годы, отданные служению Родине.	17:26	0:131	3137	rushifteval	ru
памятник	NOUN	1918	1918-1990	1918-1990_памятник_3138		Жена говорит, как с кладбища вернулся, покоя не знает, почти не спит, все свободное время памятник сыну делает.	90:98	0:111	3138	rushifteval	ru
памятник	NOUN	1992	1992-2016	1992-2016_памятник_3139		Можно ли состарить туринскую плащаницу Собравшись написать о последних научных исследованиях этого исторического памятника, я не предполагал, что мне придется вести заочный спор со светилами российской криминалистики.	113:122	0:217	3139	rushifteval	ru
памятник	NOUN	1918	1918-1990	1918-1990_памятник_3140		Далее, это совместная работа по охране и реставрации памятников истории и культуры.	53:63	0:83	3140	rushifteval	ru
памятник	NOUN	1992	1992-2016	1992-2016_памятник_3141		"И оказывается, почившая женушка погребена именно здесь, а ""милые"" скульптуры играют роль надгробных памятников."	103:113	0:111	3141	rushifteval	ru
памятник	NOUN	1918	1918-1990	1918-1990_памятник_3142		Мы можем указать вещественные памятники, в которые отливалась эта традиция, все непосредственно касающиеся меж собой звенья цепи, натянутой от лициниевых закон до Дигест и оттуда до Code Napoleon и позднейшего германского уложения.	30:39	0:231	3142	rushifteval	ru
памятник	NOUN	1992	1992-2016	1992-2016_памятник_3143		Чуть поодаль стоит памятник графу Яну ван Нассау, основателю Утрехтского университета.	19:27	0:86	3143	rushifteval	ru
памятник	NOUN	1918	1918-1990	1918-1990_памятник_3144		Памятник создан народным художником РСФСР, лауреатом Ленинской и Государственной премий Л. Кербелем, архитекторами В.	0:8	0:117	3144	rushifteval	ru
памятник	NOUN	1992	1992-2016	1992-2016_памятник_3145		Все эти детали давно известны специалистам; соотношение изотопов откалибровано по всей исторической шкале времени с использованием уверенно датированных образцов, в том числе и исторических памятников.	190:200	0:201	3145	rushifteval	ru
памятник	NOUN	1918	1918-1990	1918-1990_памятник_3146		По предварительным данным памятник будет иметь вид скворечника.	26:34	0:63	3146	rushifteval	ru
памятник	NOUN	1992	1992-2016	1992-2016_памятник_3147		И что ей больше всего не нравилось -- она терпеть не могла памятники.	59:68	0:69	3147	rushifteval	ru
памятник	NOUN	1918	1918-1990	1918-1990_памятник_3148		"Обычному читателю, мало посвященному в историческое содержание памятника, разобраться в нём было очень нелегко, а эстетические достоинства ""Слова"" сами по себе в старину были недостаточны для того, чтобы обеспечить ему литературную жизнь."	64:73	0:238	3148	rushifteval	ru
памятник	NOUN	1992	1992-2016	1992-2016_памятник_3149		Под снос тогда, в середине 1930-х, пошли сотни памятников истории и архитектуры, исчезли с карты города целые кварталы, улицы и площади.	47:57	0:136	3149	rushifteval	ru
памятник	NOUN	1918	1918-1990	1918-1990_памятник_3150		Но для тех, кто в самом деле изучал Бородино, давно уже стало ясно, до какой степени эта победа русской армии и русского народа должна навеки остаться одним из величавых памятников русского патриотизма, русского геройства и полководческого искусства.	170:180	0:250	3150	rushifteval	ru
памятник	NOUN	1992	1992-2016	1992-2016_памятник_3151		"Вспоминая о ""памятниках"", Журковский всегда внутренне вздрагивал и уж затем, прогнав мысли об агрессивных русофилах, думал о Суханове едва ли не с нежностью."	15:25	0:157	3151	rushifteval	ru
памятник	NOUN	1918	1918-1990	1918-1990_памятник_3152		И, в самом деле, усилия исследователей того времени, увенчавшиеся крупными, но сопряжёнными с неимоверной затратой труда успехами, -- навсегда должны остаться памятниками мужества и упорства.	159:170	0:191	3152	rushifteval	ru
памятник	NOUN	1992	1992-2016	1992-2016_памятник_3153		Возникает вопрос: мог ли один Постник Яковлев руководить масштабным строительством и в Москве и в Казани Не было ли их всё-таки двое Постников -- Яковлева и Бармы Но как бы ни было имя мастера -- а этот памятник, выстроенный не по образцам, заставляет задумываться об авторе.	203:211	0:275	3153	rushifteval	ru
памятник	NOUN	1918	1918-1990	1918-1990_памятник_3154		Сделано было очень и очень не мало, -- и в собирании памятников, и в критике источников, и в историческом синтезе.	53:63	0:114	3154	rushifteval	ru
