lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2174-16		Обыкновенно, потерпев крушение, они переводились в пограничную стражу или забрасывались судьбою в какие-либо полки на Дальневосточную окраину или Закавказье, где обстановка давала удовлетворение их беспокойной натуре.	22:30	0:217
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2170-16		Не было ли на этом островке чего-либо вроде разбойничьего притона, в котором прятали добычу с разграбленных или с потерпевших крушение судов Или не существовало ли здесь какого святилища, где путники клали свои жертвоприношения ради благополучного плавания сквозь пороги Интересующихся этими данными отсылаю к отчету самого Д.Я.	126:134	0:328
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2164-16		С Розановым сближает меня страх перед кошмаром идейной пустоты (мозговое крушение) и благодарность природе, спасающей от нее.	73:81	0:125
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2116-16		Знаю, что придется все-таки потерпеть судебное крушение, но хочется все-таки и самому немного пострелять, прежде чем пойти ко дну.	47:55	0:130
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2146-16		Брат его жены чуть не женился на дочери плута; и хотя, разумеется, брак расстроился из-за павшего на Флитвудов страшного позора, все-таки, мне кажется, мой бедный дядя не перенес крушения своих надежд.	179:187	0:201
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2162-16		Вчера вечером папа, он, Богоявленский, Чистяков и я много говорили о том, что ждет Россию, и хотя папа говорит, что, сколько мы ни старайся, а все же впереди крушение, -- меня это не приводит в уныние.	158:166	0:201
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2158-16		С 1875 года, со времени легкой руки Московского ссудного банка (Дело о Московском ссудном банке рассматривалось в Московской судебной палате в октябре 1876 года.), мы видели десятки банков, потерпевших крушение, но об этих банках было полное молчание в печати и благодаря этому молчанию погибали и состояния, и сбережения бедного люда.	202:210	0:335
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2144-16		Таким образом, будущий поэт освобождался от тяготившего его дела, но первое время после крушения конторы он чувствовал себя едва ли не хуже, чем раньше.	88:96	0:152
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2118-16		А дело состояло в том, что по случаю длины ящика, выходящего за края платформы, его пришлось поставить полудыбом, подложив подпорки, которые легко могли свернуться в пути и причинить крушение.	183:191	0:192
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2172-16		По последним известиям г-н Бабст вовремя удалился из Коммерческого банка с приличными кушами, а в крушении его не участвовал.	98:106	0:125
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2120-16		Другой писатель, может быть, впал бы от этого в уныние и отчаяние; Горький же, по-видимому, больше личность, чем автор, сумел достойно и спокойно перенести свое литературное крушение и нашел убежище в других областях своего человеческого я.	174:182	0:240
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2122-16		Говорили, что у Государя болезнь почек; многие приписывали эту болезнь тому, что Он себя надорвал во время катастрофы в Борках при крушении Императорского поезда.	131:139	0:162
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2160-16		Но по пословице "Повадился кувшин по воду ходить, там ему и голову сломить" наступило наконец и крушение моей выдумки.	96:104	0:118
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2124-16		Гавани здесь нет и берега опасны, о чем внушительно свидетельствует шведский пароход "Atlas", потерпевший крушение незадолго до моего приезда и лежащий теперь на берегу.	106:114	0:169
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2168-16		На Сибирской дороге потерпел крушение поезд с амурским рабочими.	29:37	0:64
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2126-16		Вы сказали свое мнение, должны были его сказать откровенно, но признание правоты вашей точки зрения в вопросе о западном земстве, о национальных куриях означалонетолькотолькоотклонение очередного законопроекта, а знаменовало крушение целого мира понятий.	225:233	0:254
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2148-16		Толпа полулюдей, полутеней, мелькнувшая на поверхности газетного моря, как мелькают лица утопающих во время крушения.	108:116	0:117
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2136-16		Как далеко это крушение пошло -- неизвестно; но оно началось, а, начавшись, остановиться не может.	15:23	0:98
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2142-16		Первая трепка По выходе, после двух дней стоянки, из Копенгагена ветер был все дни противный, а потому "Коршун" прошел под парами и узкий Зунд, и богатый мелями Каттегат и Скагерак, этот неприветливый и нелюбимый моряками пролив между южным берегом Норвегии и северо-западной частью Ютландии, известный своими неправильными течениями, бурными погодами и частыми крушениями судов, особенно парусных, сносимых то к скалистым норвежским берегам, то к низким, окруженным отмелями берегам Ютландии.	362:372	0:493
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2156-16		Затем круг этих мыслей стал расширяться дальше: явилось последнее наше плавание, первое плавание со случившимся крушением, школьная моя жизнь, мои успехи, все ошибки, глупости, шалости, все мелкие приключения и затем того времени.	112:121	0:230
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2140-16		В обществе крушение революции -- вехи.	11:19	0:38
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2138-16		За порчу или загромождение дороги, с целью произвести крушение автомобиля, виновный подвергается тюремному заключению до 4 месяцев. неизвестный.	54:62	0:144
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2154-16		Я явился туда, потерпев крушение в заветном моем желании, а семью свою застал материально разоренною и нравственно убитой.	24:32	0:122
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2128-16		На артиллерийском полигоне в Рузском уезде во время стрельбы произошел взрыв снаряда; убит мальчик, ранено 2. Потерпел крушение курьерский поезд Киев -- Варшава, убит 1.	119:127	0:169
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2166-16		Затем, что касается приобретения хлеба, то удешевление приобретения его при помощи распоряжений центральных учреждений на деле тоже потерпело крушение, в особенности в настоящую кампанию.	142:150	0:187
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2152-16		Потом он заговорил о неподвижных маяках, о глубине Черного моря, о водолазных работах, о крушениях пароходов.	89:98	0:109
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2132-16		Чтоб с каждого, значит, пассажира необременительный, но обязательный сбор был, а потом, в случае крушения, чтобы премия -- хорошо-с Ну, слушал я, слушал -- и вдруг мне блеснуло: а что, ежели эту самую мысль да в обширных размерах осуществить И придумал.	97:105	0:253
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2150-16		Главною чертою его было честолюбие, в начале карьеры тонкое и сдержанное, но под конец до того разыгравшееся, что оно и было причиною его нравственного крушения.	152:160	0:161
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2130-16		Вообще нынешний сплав задался совсем не в пример прошлым годам, и получалась невероятная цифра крушений, когда еще не было пройдено и половины пути.	95:103	0:148
крушение	NOUN	1700	1700-1916	1700-1916_крушение_2134-16		Хроника Авария шаланды 27 Августа шедшая с бойни в бухту Улисс шаланда с мясом вследствие бури потерпела крушение, мясо от 40 быков погибло, а люди едва спаслись в плавь.	105:113	0:170
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2151-16		В период Возрождения идея двойственности истины была главенствующей, а во времена Просвещения произошло крушение концептуализма, поскольку победил "знаковый мир", названный почему-то естественным.	104:112	0:196
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2161-16		Ранее (20 апреля 2002 года) во время крушения военного вертолета погиб командующий военно-воздушными силами Венесуэлы Луис Ачеведо и еще девять высших офицеров ВВС.	37:45	0:164
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2159-16		Его первым симптомом явилось крушение тональной системы и принципа тематизма, ставшее очевидным уже в начале XX в.	29:37	0:114
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2155-16		И это события-катастрофы (голод, крушения, наводнения, пожары, войны, эпидемии, геноцид, террор, засуха, смерчи, ураганы и т.п.).	33:41	0:129
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2163-16		Потерпевший крушение корабль русской жизни давно на каком-то дне, и лишь обрывки парусов на сломанных мачтах напоминают о чем-то былом.	12:20	0:135
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2149-16		А оно было единодушным в цивилизованном мире только в первую минуту после крушения небоскребов.	74:82	0:95
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2157-16		Одной из наиболее опасных наряду с марксистами-пораженцами была "олигархическая" группировка Гучкова, тесно связанная с зарубежными масонскими структурами и имевшая своих агентов среди высшего командования, главным из которых по праву можно назвать генерала от инфантерии Михаила Васильевича Алексеева, неоднократно сыгравшего роковую роль в крушении русского государства.	342:350	0:372
крушение	NOUN	1992	1992-2016	1992-2016_крушение_2165-16		Да ведь это же она, наконец, та девушка, которая предвосхищалась еще подростку в период крушения люстр на головы.	88:96	0:113
