lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
промышленность	NOUN	1700	1700-1916	1700-1916_промышленность_438		Славянофилы никогда не протестовали против утверждения в России европейских форм кредита, промышленности, экономических предприятий.	90:104	0:132	438	rushifteval	ru
промышленность	NOUN	1918	1918-1990	1918-1990_промышленность_439		Намеченный план развертывания промышленности предполагает как рост производительности труда, так и рост зарплаты.	30:44	0:113	439	rushifteval	ru
промышленность	NOUN	1700	1700-1916	1700-1916_промышленность_440		Надобно только капиталов и промышленности.	27:41	0:42	440	rushifteval	ru
промышленность	NOUN	1918	1918-1990	1918-1990_промышленность_441		Съ марта мсяца въ разныхъ отрасляхъ промышленности такое повышенiе нормъ выработки уже проводится.	36:50	0:98	441	rushifteval	ru
промышленность	NOUN	1700	1700-1916	1700-1916_промышленность_442		"Это ли прогресс в заводско-фабричной промышленности, которая не в состоянии в своем росте идти даже в уровень с естественным приростом населения А куда же денутся те, которых голод выбросил на рынок труда, у которых ничего не осталось, кроме собственных рабочих рук Вот, что мы читаем в органах промышленников: ""В центрально-промышленном районе прокатилась целая волна неплатежей."	38:52	0:380	442	rushifteval	ru
промышленность	NOUN	1918	1918-1990	1918-1990_промышленность_443		Распространение нашей фирмой изделий металлообрабатывающей промышленности для удовлетворения этих страстей есть дело космического порядка -- и по линии метафизики и по линии морали.	59:73	0:181	443	rushifteval	ru
промышленность	NOUN	1700	1700-1916	1700-1916_промышленность_444		Теперь так легки сообщения и сближения между народами, что, по мнению князя, всякий и без выставки легко может видеть все достопримечательное по части искусства и промышленности в разных государствах.	163:177	0:200	444	rushifteval	ru
промышленность	NOUN	1918	1918-1990	1918-1990_промышленность_445		Уже давно оживленная торговля разъедала основы старого феодального уклада, уже промышленность захватывала одну за другой различные отрасли производства.	79:93	0:152	445	rushifteval	ru
промышленность	NOUN	1700	1700-1916	1700-1916_промышленность_446		Но по отношению к России, да в настоящем ее положении сама очевидность действительности говорит за то, что состояние просвещения и промышленности определяет и ближайшее и отдаленное ее будущее, требует первого общенародного и правительственного внимания, составляет настоятельнейшие надобности.	131:145	0:294	446	rushifteval	ru
промышленность	NOUN	1918	1918-1990	1918-1990_промышленность_447		Текстильщики Московской, Ивановской и Ленинградской областей Состав рабочих текстильщиков характеризуется в сравнении с металлистами более длительным производственным стажем: 60% современного состава рабочих хлопчатобумажной промышленности Московской и Ивановской областей начало работать в промышленности еще до Октябрьской революции, то же получается для рабочих льняных фабрик, и только среди текстилей Ленинграда процент рабочих с дореволюционным стажем работы составляет около 50%, совпадая, таким образом, с аналогичным показателем для ленинградских металлистов.	225:239	0:568	447	rushifteval	ru
промышленность	NOUN	1700	1700-1916	1700-1916_промышленность_448		Капитал вызывает обезлюдение деревень, разоряет колонии и страны с малоразвитою промышленностью, осуждает громадное большинство рабочих на отсутствие всякого технического образования, на невозможность получить даже плохонькое знание своего ремесла.	80:95	0:248	448	rushifteval	ru
промышленность	NOUN	1918	1918-1990	1918-1990_промышленность_449		Так, в те уже ставшие далекими годы, когда социалистическая промышленность только-только вставала на ноги, впервые в мире начали работать заводы-автоматы, а Москва стала единственным городом полностью механизированного хлебопечения.	60:74	0:232	449	rushifteval	ru
промышленность	NOUN	1700	1700-1916	1700-1916_промышленность_450		Характерные особенности японской культуры представляют японское искусство и различные виды художественной промышленности.	106:120	0:121	450	rushifteval	ru
промышленность	NOUN	1918	1918-1990	1918-1990_промышленность_451		С ростом промышленности и торговли в городе возникли первые отряды рабочего класса, и вскоре Самара пошла в число важных центров революционного движения: ее пролетариат шел за передовым авангардом русского рабочего класса -- партией большевиков.	9:23	0:245	451	rushifteval	ru
промышленность	NOUN	1700	1700-1916	1700-1916_промышленность_452		С другой стороны, потребности государственной обороны, сделавшись столь сложными, по необходимости требовали для своей успешности особого класса людей, всецело преданных военным целям; содержание же этого многочисленного класса требовало стольких издержек, что, без усиленного развития промышленности, у государства не хватило бы средств для его содержания.	286:300	0:357	452	rushifteval	ru
промышленность	NOUN	1918	1918-1990	1918-1990_промышленность_453		К 1926--1927 годам наибольшая диспропорция образовалась между развитием сельского хозяйства и развитием промышленности.	104:118	0:119	453	rushifteval	ru
