lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
поколение	NOUN	1700	1700-1916	1700-1916_поколение_3376		"Напротив, ""Русское Слово"" теперь, т. е. в 1864 году, утверждает: ""г. Тургенев, как эстетик и человек другого поколения, не мог уловить и вполне выяснить черты своего героя"", и он отнесся к Базарову ""несимпатично"" (""Русское Слово"", 1864, декабрь, стр. 103 -- 104)."	109:118	0:263	3376	rushifteval	ru
поколение	NOUN	1992	1992-2016	1992-2016_поколение_3377		Булавки отдельно Чтобы уборка не растянулась на много часов, в компании Samsung придумали пылесос нового поколения, который отлично разбирается в вещах.	105:114	0:152	3377	rushifteval	ru
поколение	NOUN	1700	1700-1916	1700-1916_поколение_3378		Разве в руках Мэнни не находится весь опыт предыдущих поколений и современных ему исследователей и разве не исходил из этого опыта каждый шаг его работы И разве не природа предоставила ему все элементы и все зародыши его комбинации И разве не из самой борьбы человечества с природой возникли все живые стимулы этих комбинаций Человек -- личность, но дело его безлично.	54:63	0:368	3378	rushifteval	ru
поколение	NOUN	1992	1992-2016	1992-2016_поколение_3379		Ее зад был отполирован до блеска поколениями шкодливых студентов, и Руалу вдруг мучительно захотелось носить треугольную шапочку с бахромой и замирать под взглядом строгого профессора.	33:44	0:184	3379	rushifteval	ru
поколение	NOUN	1700	1700-1916	1700-1916_поколение_3380		Они все спешат вперед и строят новое с уверенностью, что следующее за ними поколение опять все будет перестраивать.	75:84	0:115	3380	rushifteval	ru
поколение	NOUN	1992	1992-2016	1992-2016_поколение_3381		И поэтому поколение за поколением едут в Лондон.	10:19	0:48	3381	rushifteval	ru
поколение	NOUN	1700	1700-1916	1700-1916_поколение_3382		Первое поколение есть Лимо; оно смежно с Гаоли; имеет несколько тысяч строевого войска, большею частью храброго.	7:16	0:112	3382	rushifteval	ru
поколение	NOUN	1992	1992-2016	1992-2016_поколение_3383		Вы с братьями, кстати, какое поколение представляете -- Четвертое, а что Главное же не в этом, а в том, что каждый из нас знает, чего хочет.	29:38	0:140	3383	rushifteval	ru
поколение	NOUN	1700	1700-1916	1700-1916_поколение_3384		Напротив того, он много и основательно рассказывал о настоящем своих земляков, беспрестанно усиливающейся страсти их к тяжбам, и гибельном пристрастии к крепким напиткам (сам он, впрочем, страстно любил их), чему приписывал и бессилие и недолговечность нынешнего поколения якутов, из которых никто не достигает и 100 лет.	263:272	0:321	3384	rushifteval	ru
поколение	NOUN	1992	1992-2016	1992-2016_поколение_3385		Давно ли наше поколение вступило на поприще гражданской жизни -- а теперь уже вступает на это поприще новое поколение и теснит нас из обширного круга деятельности в скромный уголок состарившихся, отживших.	14:23	0:205	3385	rushifteval	ru
поколение	NOUN	1700	1700-1916	1700-1916_поколение_3386		Но Александр Данилович, несмотря на все свое ослепление честолюбивыми замыслами, понимал невозможность осуществления такого предположения, так как общее мнение стояло за Петра, который должен был, как единственный представитель мужского поколения дома Романовых, получить доставшуюся ему еще и прежде наследственную корону, захваченную Меншиковым для Екатерины.	237:246	0:361	3386	rushifteval	ru
поколение	NOUN	1992	1992-2016	1992-2016_поколение_3387		"А Топливная эффективность, г/пасс-км 26 -26 Число отказов в полёте и на земле на 1000 часов полёта по записям в бортжурналах 270 293 Удельная трудоёмкость технического обслуживания и ремонта, чел.-ч/ч налёта 8,8 7,6-9,0 (по данным фирмы ""Боинг"") Эксплуатационные расходы на 1 час полёта, долл. 6200 7200 (с полным освобождением от таможенных пошлин и НДС) Анализ показал, что современное поколение отечественных самолётов по лётно-техническим характеристикам (пассажировместимость, дальность полёта, взлётно-посадочные характеристики и расход топлива) находятся на уровне зарубежных аналогов."	388:397	0:592	3387	rushifteval	ru
поколение	NOUN	1700	1700-1916	1700-1916_поколение_3388		К некоторым из библейских книг я относился особенно внимательно, так как в них нередко говорится о таких предметах, которые меня особенно интересуют, например о географических представлениях прошлых поколений человечества.	199:208	0:222	3388	rushifteval	ru
поколение	NOUN	1992	1992-2016	1992-2016_поколение_3389		Не желание быстро нахапать, набить карман, обеспечить свое семейство на несколько поколений вперед, -- нет, это не интересно.	82:91	0:125	3389	rushifteval	ru
поколение	NOUN	1700	1700-1916	1700-1916_поколение_3390		Критик, стоявший во главе прогрессивного литературного движения, признанный руководитель молодого поколения увенчал Островского роскошным венком художника-гражданина.	98:107	0:166	3390	rushifteval	ru
поколение	NOUN	1992	1992-2016	1992-2016_поколение_3391		-- Вы, батенька, Джека Лондона-то читали Хотя нет, извините, забыл: ваше поколение его не уважает.	73:82	0:98	3391	rushifteval	ru
поколение	NOUN	1700	1700-1916	1700-1916_поколение_3392		Находились поколения Увань, иначе Гувань и Гюй; иначе Гяй; обитали от Байегу на северо-восток.	11:20	0:94	3392	rushifteval	ru
поколение	NOUN	1992	1992-2016	1992-2016_поколение_3393		Больше всего мха было в продолговатой выемке, пролежанной, как подумалось В. В., многими поколениями сварливых саамских жен.	89:100	0:124	3393	rushifteval	ru
поколение	NOUN	1700	1700-1916	1700-1916_поколение_3394		Эта безнравственная очередь сменялась тогда с каждым новым поколением, пока не вышло благодетельное постановление, чтобы не венчать мужчин прежде восемнадцати, а женщин прежде шестнадцати.	59:69	0:188	3394	rushifteval	ru
поколение	NOUN	1992	1992-2016	1992-2016_поколение_3395		Недавно на заводе побывал главком ВВС Михайлов и похвалил за успешную работу по освоению двигателя для истребителя 5-го поколения.	120:129	0:130	3395	rushifteval	ru
поколение	NOUN	1700	1700-1916	1700-1916_поколение_3396		"-- Но если я не ошибаюсь, наша литература именно в учащихся и видела ""молодое поколение"", когда указывала на некоторые особенности современной русской жизни -- Да ведь это, братец, делалось для того, чтоб смешнее вышло."	78:87	0:219	3396	rushifteval	ru
поколение	NOUN	1992	1992-2016	1992-2016_поколение_3397		Третье поколение пришло в Москву Оператор сотовой связи МТС ввел в коммерческую эксплуатацию сотовую сеть третьего поколения (3G) в Московском метрополитене.	7:16	0:157	3397	rushifteval	ru
поколение	NOUN	1700	1700-1916	1700-1916_поколение_3398		Я с тобой совершенно одинаких убеждений насчет молодого поколения.	56:65	0:66	3398	rushifteval	ru
поколение	NOUN	1992	1992-2016	1992-2016_поколение_3399		Несколько поколений покрывались липким потом и остро начинали чувствовать мочевой пузырь, оказываясь в темной затхлой комнатушке.	10:19	0:129	3399	rushifteval	ru
поколение	NOUN	1700	1700-1916	1700-1916_поколение_3400		То самое безусловное значение человеческого существа (его способность быть носителем вечной жизни и причастником божественной полноты бытия), которое мы религиозно чтим в отшедших, мы нравственно воспитываем в грядущем поколении, утверждая его связь с теми как проявляющуюся чрез торжество над временем и смертью.	219:228	0:313	3400	rushifteval	ru
поколение	NOUN	1992	1992-2016	1992-2016_поколение_3401		И все-таки главной заслугой докладов стало доведение до широкого общественного сознания той, казалось бы, очевидной истины, что экспоненциальный экономический рост, в условиях которого живут уже многие поколения, имеет объективно обусловленные пределы.	202:211	0:252	3401	rushifteval	ru
