lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
частица	NOUN	1700	1700-1916	1700-1916_частица_6194		Подобно как в мрачную атмосферу, густым туманом отягченную, проникает полуденный солнца луч, летит от жизненной его жаркости сгущенная парами влага и, разделенная в составе своем, частию, улегчася, стремительно возносится в неизмеримое пространство эфира и частию, удержав в себе одну только тяжесть земных частиц, падает низу стремительно, мрак, присутствовавший повсюду в небытии светозарного шара, исчезает весь вдруг и, сложив поспешно непроницательный свой покров, улетает на крылех мгновенности, не оставляя по себе ниже знака своего присутствования, -- тако при улыбке моей развеялся вид печали, на лицах всего собрания поселившийся; радость проникла сердца всех быстротечно, и не осталося косого вида неудовольствия нигде.	307:313	0:730	6194	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6195		Завихрения собирают частицы, рассеянные в воздухе, как раз около лопастей рыльца.	20:27	0:81	6195	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6196		По отношению к понятию о частице не возбуждается никаких сомнений, и я не вижу надобности в пояснениях; но что касается до понятия об атоме, то некоторое предварительное обсуждение будет тут нелишним.	25:32	0:200	6196	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6197		"Ученые проверили работу ""наногрузовика"" на мышах, успешно доставив частицы золота к месту предполагаемой опухоли желудка."	67:74	0:121	6197	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6198		Если бы, напр., в частице ABC каждый из составляющих ее различных атомов был способен соединяться то с одним, то с обоими другими, смотря по обстоятельствам, напр. по условиям образования, то мы получили бы три случая различного распределения связи.	18:25	0:249	6198	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6199		Стойкость эмульсии зависит от следующих условий: -- соотношения разделяемых жидких фаз (с выравниванием объемов фаз стойкость эмульсии повышается); -- вязкости разделяемых жидких фаз или их температуры (с повышением вязкости сплошной жидкой фазы или понижением температуры стойкость эмульсии повышается); -- количества растворенного в эмульсии газа (с возрастанием количества растворенного в эмульсии газа стойкость ее увеличивается); -- количества механических примесей и их дисперсности (с увеличением количества механических примесей и дисперсности, т. е. с уменьшением размера частиц, стойкость эмульсии повышается); -- состава механических примесей, их способности к адгезии к разделяемым жидким фазам.	581:587	0:707	6199	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6200		Таким образом, оказывается, что большая часть частицы альбумина при постепенном его обращении в низший и низший член известного ряда тел теряет большую часть своей массы в виде побочных небелковых продуктов.	46:53	0:207	6200	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6201		"Но при этом столкнулись, казалось, с неразрешимыми противоречиями, например: ""электрон -- частица или волна!"""	90:97	0:109	6201	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6202		Допущение пребывающего различия становится, таким образом, совершенно необходимым, и если не жертвовать той почвой твердого химического суждения, на которую мы встали, то это различие может для нас заключаться единственно в различии химических отношений между атомами в частицах, т. е. в неодинаковом способе соединения, в неодинаковости их связи внутри изомерных частиц.	270:278	0:371	6202	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6203		Ньютонов напор, удерживающий частицы жидкости и планеты на орбитах, создается радиальными градиентами давления, а впечатление центральной силы возникает из-за осевой симметрии вихревого течения.	29:36	0:194	6203	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6204		Жесткие и алкогольные частицы вина чрез это улетучиваются, и вино становится приятнее.	22:29	0:86	6204	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6205		Поскольку полые частицы обладают высокоразвитой поверхностью, они могут использоваться и как катализаторы, и как носители катализаторов, а также как эффективные сорбенты.	16:23	0:170	6205	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6206		Таким образом, допуская необходимую материальную связь между мыслью и мозгом, допуская, что движения мозговых частиц суть материальная причина (causa materialis) мысли, мы нисколько не устраняем очевидного формального различия и даже несоизмеримости между внешним механизмом мозговых движений и собственным содержанием мысли, которое этим механизмом осуществляется.	110:116	0:365	6206	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6207		Вдохни в меня твоей частицу силы!	20:27	0:33	6207	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6208		Все тела проникала она, и железо, и камень, и одиноки становились частицы тел, потерявшие связь; и в глубину частиц проникала она, и одиноки становились частицы частиц.	66:73	0:168	6208	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6209		К качеству покрытий строящихся автодорог в настоящее время предъявляются повышенные требования не только по прочностным характеристикам, но и по форме и размерам частиц наполнителей.	162:168	0:182	6209	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6210		Ибо как можем рассуждать о теле человеческом, не зная ни сложения костей и составов для его укрепления, ни союза, ни положения мышцей для движения, ни распростертия нервов для чувствования, ни расположения внутренностей для приуготовления питательных соков, ни протяжения жил для обращения крови, ни прочих органов сего чудного строения Равным образом и вышепоказанных второго рода качеств подробного понятия иметь невозможно, не исследовав самых малейших и неразделимых частиц, от коих они происходят и которых познание толь нужно есть испытателям натуры, как сами оные частицы к составлению тел необходимо потребны.	471:477	0:617	6210	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6211		При электрофорезе частиц в ПААГ наблюдали 2 полосы, соответствующие нуклеопротеину и матриксному белку (рис. 2, в).	18:24	0:115	6211	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6212		Удельные веса их идут, прогрессивно понижаясь с увеличением частицы, в таком порядке: цианянтарный, циандиметилянтарный и циандиэтилянтарный эфиры.	60:67	0:147	6212	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6213		Если точно известны координаты и импульсы частицы в начальный момент времени, то можно определить значения координат и импульсов в любой последующий момент времени.	42:49	0:164	6213	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6214		Из этих фактов следует заключить, что щелочь при 60 проникает глубже в частицу альбумина и нарушает связь между такими частями ее, которые остаются неизменными при низкой температуре и которые при этом последнем условии расшатываются только от нового количества кали.	71:78	0:267	6214	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6215		Здесь представлены кимберлитовые брекчии, как бы состоящие из отдельных остроугольных обломков размером до 2--3 сантиметров, туфы, образованные более мелкими частицами и нередко слоистые, а также массивные темноокрашенные кимберлиты с хорошо видимыми светло-зелеными включениями кристаллов оливина.	158:167	0:298	6215	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6216		Сие движение есть внутреннее, то есть в теплых и горячих телах движутся нечувствительные частицы, из которых состоят самые тела; сие явствует в § 3 и 4 и подтверждается в § 5. Внутреннее движение нечувствительных частиц есть трояко: проходное, зыблющееся и коловратное, что изъяснено в § 6. Теплота тел не что иное есть, как коловратное движение собственной материи, то есть тело бывает тепло или горячо тогда, когда нечувствительные частицы, оное составляющие, около своей оси вертятся; сие доказано в § 7--11.	89:96	0:511	6216	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6217		Система Spin-Out(tm) (6, рис. 4) -- запатентованный продукт (рис. 7), защищающий внешнее уплотнение путем отбрасывания абразивных частиц из камеры уплотнителей.	130:136	0:160	6217	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6218		Вместе с тем из сравнения процентного состава этих тел, например по углю, видно, что под влиянием едкого кали и высокой температуры разрушается часть альбуминной частицы, именно такая, в которой угля значительно меньше, чем в части, остающейся вне действия кали.	162:169	0:262	6218	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6219		"Потоки солнечных частиц в такие моменты обладают наибольшей интенсивностью, потому что именно пятна представляют собой те гигантские ""котлы"", в которых ""вскипает"" солнечное вещество, чтобы затем вырваться в открытый космос в виде потоков раскаленной плазмы -- протуберанцев."	17:23	0:274	6219	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6220		И вдруг являются люди, которые претендуют действовать во имя общих интересов земства, а не во имя миллионных частиц его, не во имя коллежских асессоров, не во имя отставных истопников.	109:115	0:184	6220	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6221		Наиболее благоприятное соотношение размеров частиц и состава фракций такое, когда мелкие частицы наиболее плотно заполняют пространство между крупными.	44:50	0:151	6221	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6222		Я на себе испытываю разные спасительные влияния мужжевеловых порошков, сасипареля, серных частиц и т. п. Приезжай, приезжай, приезжай скорее.	90:96	0:141	6222	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6223		Этот эффект стал основой целого ряда современных методов детектирования быстрых заряженных частиц, движущихся в атмосфере, в воде, во льду и т. п. Для самой излучающей частицы обсуждаемый эффект ведет к новому, коллективному механизму ее торможения в среде за счет взаимодействия частицы сразу со многими частицами среды.	91:97	0:321	6223	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6224		Взаимная их связь в частице.	20:27	0:28	6224	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6225		"""Связать"" скорее света В квантовом мире действует странная ""телепатия"": разные частицы могут вести себя так, словно это одна и та же частица."	79:86	0:141	6225	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6226		"В огромном большинстве случаев мы имеем дело с веществами, в газообразной или жидкой массе которых при обыкновенных условиях химическому равновесию соответствует присутствие частиц одного известного определенного химического строения в бесконечно-большем числе, чем частиц других строений, изомерных с первым, но вероятно, что в некоторых случаях можно встретить и такие тела, масса которых постоянно заключает в заметном количестве изомерные частицы различного химического строения, -- частицы, постоянно ""соперничествующие"" между собою, перегруппировывающиеся взаимно из одного строения в другое."	174:180	0:598	6226	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6227		Тут открывался простор фантазии, и я отпускал мысли на волю, наделяя эту удивительно совершенную картину мира дальнейшими взаимопроникновениями: возможно, из того космоса, что представляется частицей мне, частицей же видится и мой космос; возможно, все подвластно закону отражения и в каждом из бесчисленных миров обнаруживаются идентичные предметы в идентичных состояниях и одинаковые наблюдатели с одинаковыми судьбами, -- так элемент становится равен целому, уроборус хватает себя за хвост и замыкает кольцо, бесконечность примиряется с неповторимостью.	191:199	0:556	6227	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6228		В утесах гор находили земное каменное сало, гранит и аспид с железными частицами; на берегах кремень, лаву, пензу и базальт.	71:80	0:124	6228	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6229		Согласно Стандартной модели в этих процессах можно ожидать появления целого ряда частиц, свойства которых на сегодня достаточно хорошо известны.	81:87	0:144	6229	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6230		"Вводя в условие равновесия действие тяжести и центробежной силы на частицы стержней и ручек, мы находим выражение для w/w, которое может быть приведено к виду (2), показанному в § 2, если только расположение массы в стержнях и ручках удовлетворяет одному условию, -- условию, которое нетрудно выразить аналитически вполне строго и которое, по незначительности массы стержней и ручек сравнительно с массою шаров, может быть с точностью, достаточною для практики, представлено так: ""Если ручке EF (фиг. 3) по отнятии ее от муфты F дано будет такое направление, что проекция конца ее F на плоскость уравнителя будет в точке С, то момент инерции всего стержня АСЕ вместе с ручкою EF, с ним сочлененною, должен быть одинаковым относительно двух плоскостей, перпендикулярных к плоскости уравнителя и делающих с линиею АС в точке А углы, равные n/4""."	67:74	0:843	6230	rushifteval	ru
частица	NOUN	1992	1992-2016	1992-2016_частица_6231		А потом сверху частица плевка Утопила созданный случаем союз, И экскремент смешался со слюною, И пылинка была внутри.	15:22	0:117	6231	rushifteval	ru
частица	NOUN	1700	1700-1916	1700-1916_частица_6232		Окисление отделяет из кетонной частицы радикал, более окисляемый, хотя и более простой, первичный или вторичный, а третичный радикал, как окисляющийся труднее, остается соединенным с карбонильной группой, подобно тому как это бывает, по исследованиям Попова, с группами ароматическими в метил-фенилкетоне и других подобных кетонах.	31:38	0:331	6232	rushifteval	ru
