lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5232-15		А активно вмешиваться в происходящие там новые процессы -- страшновато, ибо никогда до конца у меня лично не возникло бы на это внутреннего права в эпоху возрождения русского национального самосознания, как единственного выхода из тупика, куда завели матушку Русь.	231:237	0:264
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5288-15		Какой смысл в жизни этих людей В узеньком тупике между гнилых заборов человек двадцать мальчишек шумно играют в городки.	42:48	0:120
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5284-15		Лишь часть городских пролетариев и трудовое крестьянство под влиянием анархических идей спохватились, что их обманули, что за их счет правящие партии перевели революцию с пути ее прямого действия на путь правительственных декретов и этим загнали ее в тупик.	251:256	0:257
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5290-15		Просто встретился ей у этого лишенного лимитов тупика некий очень приветливый гражданин.	47:53	0:88
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5266-15		Видели Кладбище паровозов целехоньких в тупике, под Читой.	40:46	0:58
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5282-15		Я не о стилизациях говорю -- легки, скучны -- о пробитых тупиках и раздвинутых границах рождения и крови.	57:64	0:105
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5264-15		Конечно, "Письма Махатм" есть книга, которой предстоит широкое распространение в недалеком будущем, ибо нужно сдвинуть сознание человечества, зашедшее в тупик.	153:158	0:159
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5234-15		Снова я стал в тупик.	15:20	0:21
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5238-15		С квартирами в то время было очень трудно, и мы действительно во время пребывания в Кузбассе жили в вагоне, стоявшем в тупике железнодорожной станции.	119:125	0:150
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5280-15		В Куйбышеве мертво стояли в тупике, никто ничего не знал.	28:34	0:57
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5240-15		Признаюсь, с удовольствием я прочитал их и отдохнул душой над "Черным арабом", потому что он вывел меня из тупика человечины, куда упирался мой дух в эти годы.	107:113	0:159
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5278-15		На дворе падающие звезды, здесь беснующаяся женщина: ни возле человека и ни возле природы не было спокойствия, не было надлежащего уюта, чтоб сохранить простое, жизненное равновесие, дворня казалась ошарашенной, загнанной в тупик.	224:229	0:230
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5242-15		-- Положи это рядом с графином,-- сказал я грубо, мстя всему, что загнало нас в этот тупик неразрешенности, и она как под ударом поднялась со стула и почти выронила пакет на тумбочку.	85:90	0:183
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5244-15		Путь о. Флоренского уводить в тупик.	30:35	0:36
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5276-15		Не верю, что из того трагического положения, в котором мы находимся, нас выведут, как обещается, те люди и те силы, кто нас в этот тупик завел.	131:136	0:143
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5248-15		Куда И откуда брался этот гипотетический напорный поток-река Как ответишь, если не попытаться посмотреть своими глазами Сменяя друг друга, отделения вот уже неделю вгрызаются в каменную глину тупика Геофака.	192:198	0:207
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5246-15		Живу я где-то на задворках, в тупике.	30:36	0:37
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5274-15		Тащи-и-не-Пущай был уверен, что сейчас загонит его в этот тупик, и не собирался отказывать себе в таком удовольствии.	58:63	0:117
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5236-15		Передай папе и Але -- если увидишь -- что любила их до последней минуты и объясни, что попала в тупик".	96:101	0:103
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5262-15		Если спросить любого геолога -- защитника историзма, каковы основные принципы исторических реконструкций, как они классифицируются, как они связаны друг с другом, то он или станет в тупик, или будет лихорадочно соображать "на ходу".	182:187	0:232
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5268-15		"Любовь, одна любовь -- какой тупик!" -- думал Ривьер.	30:35	0:54
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5260-15		Мы уходили все дальше и дальше, пока не достигли хорошо известного нам тупика, которым заканчивался этот рудник.	71:77	0:112
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5258-15		Зато сам коридор был широк, он далеко вытянулся вдоль судна, кончаясь к носу тупиком, а к корме -- машинной мастерской.	77:84	0:119
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5250-15		Отсутствие во всех этих "тупиках" главного вопроса -- что такое освящение.	25:32	0:74
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5256-15		Путь направо ведет в тупик, в замкнутое пространство между двумя стенами.	21:26	0:73
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5270-15		Я чувствовал, что нарушаю общий стиль нашей дружеской жизни, чувствовал, что захожу в тупик.	86:91	0:92
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5254-15		Вместо того чтобы прокатиться мимо будочки стрелочника, площадки с бревнами вдруг стали плавно заворачивать в тупик.	110:115	0:116
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5272-15		1 июля 73, Москва, "тупик".	20:25	0:27
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5252-15		Да и без Кармадона, полагал Данилов, он сам обязательно придумает выход из гибельного тупика, сядет как-нибудь и придумает.	86:92	0:123
тупик	NOUN	1918	1918-1990	1918-1990_тупик_5286-15		Иногда в тупик становишься, Вот недавно видел я телевизионную постановку Эфроса "Из дневника Печорина".	9:14	0:103
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5277-15		"У меня появилось ощущение тупика в российско-латвийских отношениях в связи с отчетливым нежеланием руководства Латвии прилагать усилия для улучшения отношений с Россией, -- говорит Вячеслав Никонов, директор фонда "Политика".	27:33	0:226
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5281-15		Поезд тронулся и с зажженными фарами двинулся в тупик.	48:53	0:54
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5269-15		Россия намерена продолжить энергичные усилия по выводу арабо-израильского конфликта из тупика и восстановлению переговорного процесса на основе общепризнанной международно-правовой базы.	87:93	0:186
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5273-15		И органические хозяйства придут в тупик, если будут только с пестицидами бороться.	34:39	0:82
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5283-15		Поэтому, несмотря на неурядицы, лабиринты и тупики, без которых жизнь невозможна, в душе у Харви всегда был образцовый порядок.	44:50	0:127
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5285-15		Архипелаг вырос из кучек тюбиков с краской, полупустых банок, содержимое которых иногда ставило в тупик саму художницу, и еще из тряпок, собравших на себе все цвета и оттенки, которые могли породить буйная фантазия и случай.	98:103	0:224
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5267-15		Результат был тот же -- бесконечный кровавый тупик.	45:50	0:51
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5275-15		Фашизм -- исторический тупик, грозящий гибелью стране".	23:28	0:55
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5271-15		Ночью операция, казалось, зашла в тупик: мальчик-то, как говорится, афроамериканец -- попробуй заметь его в темноте.	34:39	0:116
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5249-15		А вот что сказала активный антисоветский идеолог академик Т.И. Заславская на Международной конференции "Россия в поисках будущего" в октябре 1995 г.: "На прямой вопрос о том, как, по их мнению, в целом идут дела в России, только 10% выбирают ответ, что "дела идут в правильном направлении", в то время как по мнению 2/3, "события ведут нас в тупик".	342:347	0:349
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5289-15		Ниже находились не "цивилизованные" подземелья, а варварские норы, скопления ходов и помещений, провалов и тупиков, где, быть может, нет ничего, кроме полуистлевших костей заплутавших безумцев или мумий мудрецов, заточивших себя в безвыходных лабиринтах, чтобы познать мудрость за пределами знания.	107:114	0:298
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5235-15		Неожиданное предложение поставило в тупик формирователей вкусов современного общества.	36:41	0:86
тупик	NOUN	1992	1992-2016	1992-2016_тупик_5261-15		Сепаратизм способен завести любое общество в тупики нищеты и конфликтов всех со всеми.	45:51	0:86
