lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence	identifier_system	project	lang
хозяйка	NOUN	1700	1700-1916	1700-1916_хозяйка_5826		Это решение хозяйки мне очень не понравилось, но я думал, что упрошу ее дозволить мне пожить у ней сутки двои, трои.	12:19	0:116	5826	rushifteval	ru
хозяйка	NOUN	1918	1918-1990	1918-1990_хозяйка_5827		Неврастеник, гордящийся приступами эпилепсии, будто особой метой, Гитлер вызубрил Ницше, как домашняя хозяйка поваренную книгу, и с пылом изображал из себя сильную личность.	102:109	0:173	5827	rushifteval	ru
хозяйка	NOUN	1700	1700-1916	1700-1916_хозяйка_5828		Занимает он самое видное место в комнате на комоде; каждую субботу чистится кирпичом с уксусом и, благодаря этой операции, смотрит всегда как будто сейчас с молотка; случись кому из соседей попросить его на часок, хозяйка дает, но с строгим наказом, чтоб не попортили ее любимца.	214:221	0:279	5828	rushifteval	ru
хозяйка	NOUN	1918	1918-1990	1918-1990_хозяйка_5829		Она мешала Самгину обдумывать будущее, видеть себя в нем значительным человеком, который живет устойчиво, пользуется известностью, уважением; обладает хорошо вышколенной женою, умелой хозяйкой и скромной женщиной, которая однако способна говорить обо всем более или менее грамотно.	184:192	0:281	5829	rushifteval	ru
хозяйка	NOUN	1700	1700-1916	1700-1916_хозяйка_5830		-- Напрасно, -- говорю, -- вы, Домна Платоновна, так о моей хозяйке думаете: она женщина честная.	60:67	0:97	5830	rushifteval	ru
хозяйка	NOUN	1918	1918-1990	1918-1990_хозяйка_5831		Мне очень хотелось пригласить Нарбутов к себе, но весь антураж моего дома не подходил для приема гостей, тем более что Серафима Густавовна была такой хорошей хозяйкой.	158:166	0:167	5831	rushifteval	ru
хозяйка	NOUN	1700	1700-1916	1700-1916_хозяйка_5832		-- Помилуйте, Антонида Ивановна, -- мог только проговорить Привалов, пораженный необыкновенной любезностью хозяйки.	107:114	0:115	5832	rushifteval	ru
хозяйка	NOUN	1918	1918-1990	1918-1990_хозяйка_5833		На выставке самодеятельного искусстве в Калинине Участники: 18-летний колхозник Суриков, 67-летний колхозник Сысоев, инженер Михирев, столяр Коробкин, домашняя хозяйка Иванова, колхозник Суслов, учитель Воронин, чертежник Шовин, гравер Гусев, зоотехник Овчинников, маляр Петров, кузнец Захаров, домашняя хозяйка Кузнецова.	160:167	0:322	5833	rushifteval	ru
хозяйка	NOUN	1700	1700-1916	1700-1916_хозяйка_5834		-- А ты забыл, собака, что у меня десять пар волов в подарок недавно получил -- шепнула заседателю сзади хозяйка, ухватя его за рукав.	105:112	0:134	5834	rushifteval	ru
хозяйка	NOUN	1918	1918-1990	1918-1990_хозяйка_5835		А как оно скоро Ты спать-то меня не укладывай, я тут хозяйка, а не ты.	53:60	0:70	5835	rushifteval	ru
хозяйка	NOUN	1700	1700-1916	1700-1916_хозяйка_5836		Однако я ушел и, отыскав хозяйку, спросил о мебели.	25:32	0:51	5836	rushifteval	ru
хозяйка	NOUN	1918	1918-1990	1918-1990_хозяйка_5837		Здесь в коровник хозяйка заходит в белом халате.	17:24	0:48	5837	rushifteval	ru
хозяйка	NOUN	1700	1700-1916	1700-1916_хозяйка_5838		"Хозяйка, при которой все это происходило, заплакала, увидя, что мы, не успев разбудить вас, положили опять на постель: ""Бедное дитя! он, как мертвый! зачем вы берете таких молодых в службу"" Она, наклонясь к вам, прислушивалась, дышите ли вы."	0:7	0:241	5838	rushifteval	ru
хозяйка	NOUN	1918	1918-1990	1918-1990_хозяйка_5839		Хозяйка довольна.	0:7	0:17	5839	rushifteval	ru
хозяйка	NOUN	1700	1700-1916	1700-1916_хозяйка_5840		Собираясь уйти, подошел он к хозяйке, над которой редактор продолжал упражнять свое красноречие.	29:36	0:96	5840	rushifteval	ru
хозяйка	NOUN	1918	1918-1990	1918-1990_хозяйка_5841		Хозяйка Туркина растерянно проводила их в комнату, которую снимал отставной поручик Поливанов.	0:7	0:94	5841	rushifteval	ru
хозяйка	NOUN	1700	1700-1916	1700-1916_хозяйка_5842		Он прежде жил где-то на хлебах у хозяйки и занимал небольшой уголок.	33:40	0:68	5842	rushifteval	ru
